<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.06.07	20:00:00	22726.00	22731.00	22632.00	22708.00	1604	0	700
2018.06.08	00:00:00	22713.00	22828.00	22687.00	22828.00	891	0	700
2018.06.08	04:00:00	22828.00	22873.00	22692.00	22743.00	1044	0	700
2018.06.08	08:00:00	22743.00	22743.00	22517.00	22547.00	2031	0	700
2018.06.08	12:00:00	22542.00	22638.00	22537.00	22623.00	1672	0	700
2018.06.08	16:00:00	22623.00	22678.00	22587.00	22668.00	2131	0	700
2018.06.08	20:00:00	22668.00	22693.00	22628.00	22663.00	658	0	700
2018.06.11	00:00:00	22683.00	22763.00	22637.00	22758.00	724	0	700
2018.06.11	04:00:00	22758.00	22838.00	22727.00	22828.00	1372	0	700
2018.06.11	08:00:00	22828.00	22907.00	22792.00	22887.00	1234	0	700
2018.06.11	12:00:00	22887.00	22927.00	22870.00	22897.00	855	0	700
2018.06.11	16:00:00	22896.00	22989.00	22887.00	22976.00	1285	0	700
2018.06.11	20:00:00	22976.00	22986.00	22950.00	22961.00	437	0	700
2018.06.12	00:00:00	22966.00	23012.00	22826.00	22831.00	812	0	700
2018.06.12	04:00:00	22831.00	22959.00	22784.00	22945.00	1600	0	700
2018.06.12	08:00:00	22950.00	22975.00	22805.00	22840.00	1733	0	700
2018.06.12	12:00:00	22835.00	22881.00	22815.00	22876.00	923	0	700
2018.06.12	16:00:00	22876.00	22881.00	22831.00	22846.00	1331	0	700
2018.06.12	20:00:00	22846.00	22861.00	22811.00	22846.00	526	0	700
2018.06.13	00:00:00	22846.00	22946.00	22846.00	22931.00	560	0	700
2018.06.13	04:00:00	22931.00	22975.00	22895.00	22970.00	953	0	700
2018.06.13	08:00:00	22970.00	22975.00	22914.00	22940.00	923	0	700
2018.06.13	12:00:00	22940.00	22945.00	22910.00	22911.00	550	0	700
2018.06.13	16:00:00	22911.00	22936.00	22886.00	22891.00	988	0	700
2018.06.13	20:00:00	22891.00	22946.00	22830.00	22830.00	1332	0	700
2018.06.14	00:00:00	22830.00	22866.00	22771.00	22861.00	646	0	700
2018.06.14	04:00:00	22866.00	22890.00	22811.00	22846.00	991	0	700
2018.06.14	08:00:00	22851.00	22851.00	22705.00	22736.00	1401	0	700
2018.06.14	12:00:00	22741.00	22840.00	22736.00	22830.98	1295	0	203
2018.06.14	16:00:00	22830.98	22913.00	22828.00	22863.00	2026	0	1
2018.06.14	20:00:00	22862.00	22908.00	22858.00	22883.00	935	0	700
2018.06.15	00:00:00	22883.00	22908.00	22783.00	22788.00	791	0	700
2018.06.15	04:00:00	22788.00	22886.00	22763.00	22821.00	1461	0	700
2018.06.15	08:00:00	22821.00	22881.00	22771.00	22803.00	1777	0	700
2018.06.15	12:00:00	22806.00	22824.00	22791.00	22806.00	468	0	700
2018.06.15	16:00:00	22757.00	22772.00	22681.00	22736.00	1590	0	0
2018.06.15	20:00:00	22736.00	22805.00	22716.00	22796.00	610	0	700
2018.06.18	00:00:00	22811.00	22832.00	22681.00	22706.00	661	0	700
2018.06.18	04:00:00	22696.00	22730.00	22602.00	22647.00	863	0	700
2018.06.18	08:00:00	22647.00	22717.00	22641.00	22702.00	712	0	700
2018.06.18	12:00:00	22702.00	22707.00	22602.00	22622.00	637	0	700
2018.06.18	16:00:00	22622.00	22668.00	22587.00	22648.00	1669	0	700
2018.06.18	20:00:00	22648.00	22708.00	22643.00	22708.00	526	0	700
2018.06.19	00:00:00	22708.00	22723.00	22538.00	22593.00	1155	0	700
2018.06.19	04:00:00	22588.00	22613.00	22318.00	22353.00	1894	0	700
2018.06.19	08:00:00	22348.00	22373.00	22117.00	22193.00	2282	0	700
2018.06.19	12:00:00	22193.00	22238.00	22158.00	22218.00	1451	0	700
2018.06.19	16:00:00	22213.00	22273.00	22138.00	22203.00	3026	0	700
2018.06.19	20:00:00	22210.00	22288.00	22188.00	22263.00	847	0	700
2018.06.20	00:00:00	22263.00	22359.00	22235.00	22240.00	819	0	700
2018.06.20	04:00:00	22245.00	22418.00	22171.00	22418.00	2134	0	700
2018.06.20	08:00:00	22418.00	22583.00	22398.00	22503.00	1777	0	500
2018.06.20	12:00:00	22503.00	22518.00	22453.00	22499.00	961	0	700
2018.06.20	16:00:00	22499.00	22534.00	22398.00	22519.00	2366	0	700
2018.06.20	20:00:00	22519.00	22534.00	22459.00	22529.00	742	0	700
2018.06.21	00:00:00	22529.00	22594.00	22489.00	22523.00	738	0	700
2018.06.21	04:00:00	22518.00	22758.00	22518.00	22699.00	2431	0	700
2018.06.21	08:00:00	22694.00	22774.00	22557.00	22562.00	1936	0	700
2018.06.21	12:00:00	22562.00	22599.00	22507.00	22542.00	2117	0	700
2018.06.21	16:00:00	22532.00	22567.00	22421.00	22471.00	3561	0	700
2018.06.21	20:00:00	22471.00	22536.00	22441.00	22451.00	1583	0	700
2018.06.22	00:00:00	22446.00	22506.00	22421.00	22486.00	1175	0	700
2018.06.22	04:00:00	22476.00	22531.00	22431.00	22496.00	1892	0	700
2018.06.22	08:00:00	22486.00	22626.00	22481.00	22606.00	1993	0	700
2018.06.22	12:00:00	22606.00	22646.00	22601.00	22621.00	737	0	700
2018.06.22	16:00:00	22621.00	22631.00	22511.00	22596.00	2614	0	700
2018.06.22	20:00:00	22596.00	22631.00	22531.00	22536.00	1125	0	700
2018.06.25	00:00:00	22561.00	22581.00	22416.00	22441.00	1237	0	700
2018.06.25	04:00:00	22431.00	22472.00	22386.00	22422.00	2515	0	700
2018.06.25	08:00:00	22412.00	22427.00	22286.00	22294.00	2085	0	700
2018.06.25	12:00:00	22289.00	22320.00	22255.00	22305.00	1547	0	700
2018.06.25	16:00:00	22305.00	22319.00	22107.00	22185.00	4478	0	700
2018.06.25	20:00:00	22180.00	22239.00	22049.00	22212.00	3285	0	700
2018.06.26	00:00:00	22212.00	22283.00	22118.00	22263.00	1115	0	700
2018.06.26	04:00:00	22258.00	22347.00	22187.00	22332.00	3151	0	700
2018.06.26	08:00:00	22332.00	22392.00	22297.00	22318.00	1843	0	700
2018.06.26	12:00:00	22323.00	22356.00	22230.00	22285.00	1348	0	700
2018.06.26	16:00:00	22275.00	22362.00	22224.00	22357.00	5120	0	700
2018.06.26	20:00:00	22352.00	22422.00	22341.00	22356.00	1772	0	700
2018.06.27	00:00:00	22356.00	22364.00	22264.00	22284.00	996	0	700
2018.06.27	04:00:00	22284.00	22339.00	22214.00	22329.00	2585	0	700
2018.06.27	08:00:00	22329.00	22339.00	22119.00	22124.00	2471	0	700
2018.06.27	12:00:00	22128.00	22354.00	22119.00	22304.00	3301	0	700
2018.06.27	16:00:00	22309.00	22427.00	22287.00	22287.00	4624	0	700
2018.06.27	20:00:00	22288.00	22302.00	22147.00	22152.00	5653	0	700
2018.06.28	00:00:00	22152.00	22237.00	22051.00	22096.00	1215	0	700
2018.06.28	04:00:00	22101.00	22293.00	22081.00	22266.00	3153	0	700
2018.06.28	08:00:00	22266.00	22301.00	22226.00	22241.00	2166	0	700
2018.06.28	12:00:00	22236.00	22256.00	22131.00	22136.00	2666	0	700
2018.06.28	16:00:00	22136.00	22244.00	22111.00	22224.00	6556	0	700
2018.06.28	20:00:00	22219.00	22334.00	22204.00	22304.00	2436	0	700
2018.06.29	00:00:00	22304.00	22334.00	22164.00	22204.00	1061	0	700
2018.06.29	04:00:00	22194.00	22314.00	22156.00	22279.00	2519	0	700
2018.06.29	08:00:00	22274.00	22356.00	22234.00	22346.00	1843	0	700
2018.06.29	12:00:00	22346.00	22356.00	22249.00	22249.00	1958	0	700
2018.06.29	16:00:00	22249.00	22329.00	22249.00	22294.00	3405	0	700
2018.06.29	20:00:00	22294.00	22314.00	22229.00	22239.00	1512	0	700
2018.07.02	00:00:00	22244.00	22264.00	22179.00	22243.00	1044	0	700
2018.07.02	04:00:00	22238.00	22308.00	21982.00	21997.00	1962	0	700
2018.07.02	08:00:00	21993.00	21997.00	21693.00	21793.00	3126	0	700
2018.07.02	12:00:00	21793.00	21803.00	21727.00	21738.00	1695	0	700
2018.07.02	16:00:00	21738.00	21843.00	21705.00	21782.00	3304	0	700
2018.07.02	20:00:00	21782.00	21858.00	21742.00	21853.00	1950	0	700
2018.07.03	00:00:00	21858.00	21903.00	21793.00	21808.00	912	0	700
2018.07.03	04:00:00	21813.00	21918.00	21568.00	21598.00	4551	0	700
2018.07.03	08:00:00	21593.00	21877.00	21558.00	21867.00	2865	0	700
2018.07.03	12:00:00	21862.00	21897.00	21837.00	21857.00	990	0	700
2018.07.03	16:00:00	21857.00	21867.00	21700.00	21715.00	3491	0	700
2018.07.04	00:00:00	21715.00	21752.00	21590.00	21630.00	1221	0	450
2018.07.04	04:00:00	21625.00	21735.00	21620.00	21705.00	2488	0	700
2018.07.04	08:00:00	21705.00	21770.00	21675.00	21720.00	1441	0	700
2018.07.04	12:00:00	21720.00	21733.00	21680.00	21695.00	745	0	700
2018.07.04	16:00:00	21700.00	21705.00	21660.00	21689.00	1074	0	700
2018.07.05	00:00:00	21689.00	21735.00	21645.00	21650.00	922	0	700
2018.07.05	04:00:00	21645.00	21710.00	21454.00	21514.00	3806	0	700
2018.07.05	08:00:00	21514.00	21660.00	21459.00	21625.00	2424	0	700
2018.07.05	12:00:00	21625.00	21710.00	21620.00	21670.00	1114	0	700
2018.07.05	16:00:00	21670.00	21710.00	21605.00	21685.00	3346	0	700
2018.07.05	20:00:00	21685.00	21705.00	21635.00	21700.00	1549	0	700
2018.07.06	00:00:00	21700.00	21785.00	21650.00	21755.00	969	0	700
2018.07.06	04:00:00	21750.00	21835.00	21630.00	21755.00	4194	0	700
2018.07.06	08:00:00	21760.00	21865.00	21705.00	21775.00	2481	0	700
2018.07.06	12:00:00	21775.00	21790.00	21720.00	21729.00	1231	0	700
2018.07.06	16:00:00	21725.00	21874.00	21705.00	21837.00	2805	0	700
2018.07.06	20:00:00	21837.00	21849.00	21789.00	21794.00	512	0	700
2018.07.09	00:00:00	21809.00	21989.00	21809.00	21959.00	1021	0	700
2018.07.09	04:00:00	21964.00	22095.00	21944.00	22055.00	2303	0	700
2018.07.09	08:00:00	22050.00	22090.00	22020.00	22065.00	1238	0	700
2018.07.09	12:00:00	22065.00	22095.00	22060.00	22075.00	662	0	700
2018.07.09	16:00:00	22075.00	22160.00	22070.00	22149.00	1854	0	700
2018.07.09	20:00:00	22149.00	22199.00	22128.00	22199.00	631	0	700
2018.07.10	00:00:00	22199.00	22309.00	22184.00	22304.00	909	0	700
2018.07.10	04:00:00	22304.00	22304.00	22219.00	22254.00	1903	0	700
2018.07.10	08:00:00	22249.00	22304.00	22169.00	22184.00	1463	0	700
2018.07.10	12:00:00	22184.00	22239.00	22179.00	22208.00	662	0	700
2018.07.10	16:00:00	22208.00	22259.00	22204.00	22233.00	1979	0	700
2018.07.10	20:00:00	22228.00	22253.00	22193.00	22243.00	808	0	700
2018.07.11	00:00:00	22248.00	22248.00	21849.00	21865.00	1323	0	700
2018.07.11	04:00:00	21854.00	21999.00	21747.00	21914.00	3928	0	700
2018.07.11	08:00:00	21914.00	21969.00	21864.00	21930.00	2316	0	700
2018.07.11	12:00:00	21935.00	21994.00	21899.00	21939.00	1368	0	700
2018.07.11	16:00:00	21944.00	22029.00	21924.00	22004.00	4271	0	700
2018.07.11	20:00:00	22004.00	22049.00	21979.00	22014.00	1580	0	700
2018.07.12	00:00:00	22014.00	22124.00	21984.00	22094.00	754	0	700
2018.07.12	04:00:00	22099.00	22223.00	22039.00	22168.00	2389	0	700
2018.07.12	08:00:00	22173.00	22243.00	22158.00	22223.00	1787	0	700
2018.07.12	12:00:00	22223.00	22303.00	22223.00	22298.00	1409	0	700
2018.07.12	16:00:00	22298.00	22338.00	22252.00	22333.00	2320	0	700
2018.07.12	20:00:00	22333.00	22343.00	22293.00	22333.00	1351	0	700
2018.07.13	00:00:00	22334.00	22511.00	22334.00	22478.00	1354	0	700
2018.07.13	04:00:00	22483.00	22680.00	22448.00	22636.00	2727	0	700
2018.07.13	08:00:00	22626.00	22643.00	22566.00	22566.00	1894	0	700
2018.07.13	12:00:00	22567.00	22583.00	22518.00	22558.00	1064	0	700
2018.07.13	16:00:00	22563.00	22603.00	22543.00	22571.00	2507	0	700
2018.07.13	20:00:00	22571.00	22580.00	22546.00	22570.00	475	0	700
2018.07.16	00:00:00	22575.00	22710.00	22575.00	22695.00	183	0	800
2018.07.16	04:00:00	22695.00	22725.00	22641.00	22651.00	378	0	800
2018.07.16	08:00:00	22651.00	22706.00	22636.00	22671.00	370	0	800
2018.07.16	12:00:00	22666.00	22671.00	22591.00	22621.00	230	0	800
2018.07.16	16:00:00	22621.00	22656.00	22576.00	22631.00	552	0	800
2018.07.16	20:00:00	22631.00	22636.00	22541.00	22561.00	204	0	800
2018.07.17	00:00:00	22561.00	22697.00	22496.00	22666.00	590	0	700
2018.07.17	04:00:00	22666.00	22826.00	22651.00	22800.00	1856	0	700
2018.07.17	08:00:00	22800.00	22800.00	22654.00	22675.00	1222	0	700
2018.07.17	12:00:00	22680.00	22716.00	22655.00	22701.00	637	0	700
2018.07.17	16:00:00	22696.00	22847.00	22686.00	22832.00	1611	0	700
2018.07.17	20:00:00	22832.00	22862.00	22826.00	22856.00	381	0	700
2018.07.18	00:00:00	22856.00	22926.00	22856.00	22891.00	625	0	700
2018.07.18	04:00:00	22901.00	22938.00	22798.00	22843.00	1251	0	700
2018.07.18	08:00:00	22848.00	22868.00	22793.00	22823.00	741	0	700
2018.07.18	12:00:00	22826.00	22853.00	22770.00	22805.00	488	0	700
2018.07.18	16:00:00	22805.00	22907.00	22795.00	22877.00	1519	0	700
2018.07.18	20:00:00	22872.00	22877.00	22852.00	22872.00	418	0	700
2018.07.19	00:00:00	22872.00	22896.00	22810.00	22861.00	439	0	700
2018.07.19	04:00:00	22866.00	22912.00	22750.00	22780.00	1430	0	700
2018.07.19	08:00:00	22780.00	22819.00	22752.00	22782.00	1021	0	700
2018.07.19	12:00:00	22777.00	22787.00	22736.00	22750.00	377	0	700
2018.07.19	16:00:00	22748.00	22788.00	22713.00	22743.00	1408	0	700
2018.07.19	20:00:00	22743.00	22748.00	22678.00	22718.00	981	0	700
2018.07.20	00:00:00	22718.00	22833.00	22702.00	22818.00	538	0	700
2018.07.20	04:00:00	22823.00	22866.00	22534.00	22544.00	3186	0	700
2018.07.20	08:00:00	22539.00	22754.00	22539.00	22739.00	1027	0	700
2018.07.20	12:00:00	22734.00	22754.00	22519.00	22524.00	1636	0	700
2018.07.20	16:00:00	22519.00	22629.00	22499.00	22579.00	1675	0	700
2018.07.20	20:00:00	22579.00	22584.00	22529.00	22544.00	451	0	700
2018.07.23	00:00:00	22539.00	22549.00	22399.00	22404.00	1033	0	700
2018.07.23	04:00:00	22399.00	22449.00	22334.00	22379.00	2489	0	700
2018.07.23	08:00:00	22379.00	22434.00	22364.00	22424.00	1296	0	700
2018.07.23	12:00:00	22424.00	22449.00	22399.00	22444.00	704	0	700
2018.07.23	16:00:00	22449.00	22514.00	22419.00	22494.00	1566	0	700
2018.07.23	20:00:00	22499.00	22504.00	22469.00	22479.00	547	0	700
2018.07.24	00:00:00	22479.00	22564.00	22444.00	22454.00	852	0	700
2018.07.24	04:00:00	22449.00	22544.00	22409.00	22524.00	1635	0	700
2018.07.24	08:00:00	22524.00	22539.00	22470.00	22535.00	771	0	700
2018.07.24	12:00:00	22540.00	22600.00	22520.00	22590.00	640	0	700
2018.07.24	16:00:00	22590.00	22620.00	22559.00	22574.00	1669	0	700
2018.07.24	20:00:00	22584.00	22589.00	22524.00	22569.00	1053	0	700
2018.07.25	00:00:00	22569.00	22634.00	22539.00	22574.00	651	0	700
2018.07.25	04:00:00	22569.00	22644.00	22559.00	22599.00	1487	0	700
2018.07.25	08:00:00	22599.00	22639.00	22584.00	22609.00	857	0	700
2018.07.25	12:00:00	22604.00	22609.00	22549.00	22576.00	665	0	700
2018.07.25	16:00:00	22574.00	22599.00	22509.00	22579.00	1602	0	700
2018.07.25	20:00:00	22579.00	22664.00	22514.00	22624.00	1177	0	700
2018.07.26	00:00:00	22624.00	22649.00	22534.00	22569.00	991	0	700
2018.07.26	04:00:00	22564.00	22639.00	22529.00	22589.00	1686	0	700
2018.07.26	08:00:00	22594.00	22614.00	22559.00	22589.00	1006	0	700
2018.07.26	12:00:00	22591.00	22614.00	22579.00	22589.00	686	0	700
2018.07.26	16:00:00	22579.00	22674.00	22579.00	22604.00	1682	0	700
2018.07.26	20:00:00	22604.00	22649.00	22599.00	22629.00	756	0	700
2018.07.27	00:00:00	22634.00	22653.00	22613.00	22653.00	474	0	450
2018.07.27	04:00:00	22648.00	22683.00	22584.00	22652.00	1066	0	700
2018.07.27	08:00:00	22647.00	22728.00	22642.00	22718.00	594	0	700
2018.07.27	12:00:00	22723.00	22748.00	22692.00	22717.00	602	0	700
2018.07.27	16:00:00	22712.00	22727.00	22602.00	22605.00	1844	0	700
2018.07.27	20:00:00	22602.00	22652.00	22572.00	22637.00	1285	0	700
2018.07.30	00:00:00	22632.00	22632.00	22507.00	22532.00	530	0	700
2018.07.30	04:00:00	22527.00	22616.00	22519.00	22556.00	1522	0	700
2018.07.30	08:00:00	22561.00	22581.00	22526.00	22556.00	857	0	700
2018.07.30	12:00:00	22561.00	22596.00	22556.00	22581.00	565	0	700
2018.07.30	16:00:00	22581.00	22596.00	22481.50	22506.00	2121	0	400
2018.07.30	20:00:00	22501.50	22526.00	22469.00	22486.00	1069	0	500
2018.07.31	00:00:00	22486.00	22519.00	22346.50	22396.00	623	0	400
2018.07.31	04:00:00	22396.00	22686.00	22369.00	22516.00	3391	0	400
2018.07.31	08:00:00	22511.00	22626.00	22484.00	22566.00	1420	0	450
2018.07.31	12:00:00	22576.00	22606.00	22546.00	22581.00	428	0	700
2018.07.31	16:00:00	22576.00	22706.00	22575.50	22686.00	2228	0	400
2018.07.31	20:00:00	22686.00	22696.00	22578.00	22641.00	937	0	400
2018.08.01	00:00:00	22641.00	22696.00	22566.00	22661.00	758	0	700
2018.08.01	04:00:00	22656.00	22764.00	22621.00	22759.00	1532	0	700
2018.08.01	08:00:00	22754.00	22823.00	22713.00	22733.00	844	0	700
2018.08.01	12:00:00	22738.00	22753.00	22708.00	22748.00	513	0	700
2018.08.01	16:00:00	22743.00	22768.00	22608.00	22638.00	1380	0	700
2018.08.01	20:00:00	22645.00	22685.00	22595.00	22645.00	764	0	700
2018.08.02	00:00:00	22645.00	22750.00	22645.00	22720.00	510	0	700
2018.08.02	04:00:00	22720.00	22735.00	22455.00	22515.00	1689	0	700
2018.08.02	08:00:00	22520.00	22540.00	22440.00	22440.00	1085	0	700
2018.08.02	12:00:00	22435.00	22445.00	22385.00	22425.00	816	0	700
2018.08.02	16:00:00	22425.00	22585.00	22410.00	22565.00	1467	0	700
2018.08.02	20:00:00	22570.00	22605.00	22564.00	22590.00	439	0	700
2018.08.03	00:00:00	22590.00	22625.00	22535.00	22540.00	420	0	700
2018.08.03	04:00:00	22535.00	22575.00	22460.00	22533.00	1442	0	700
2018.08.03	08:00:00	22532.00	22545.00	22485.00	22535.00	604	0	700
2018.08.03	12:00:00	22535.00	22590.00	22480.00	22495.00	687	0	700
2018.08.03	16:00:00	22495.00	22528.00	22445.00	22525.00	1595	0	700
2018.08.03	20:00:00	22528.00	22580.00	22515.00	22580.00	346	0	700
2018.08.06	00:00:00	22575.00	22595.00	22505.00	22510.00	358	0	700
2018.08.06	04:00:00	22505.00	22620.00	22490.00	22530.00	1032	0	700
2018.08.06	08:00:00	22525.00	22530.00	22460.00	22465.00	651	0	700
2018.08.06	12:00:00	22464.00	22551.00	22455.00	22510.00	648	0	700
2018.08.06	16:00:00	22510.00	22575.00	22500.00	22555.00	770	0	700
2018.08.06	20:00:00	22560.00	22575.00	22535.00	22555.00	339	0	700
2018.08.07	00:00:00	22555.00	22585.00	22530.00	22540.00	394	0	700
2018.08.07	04:00:00	22545.00	22665.00	22540.00	22639.00	712	0	700
2018.08.07	08:00:00	22639.00	22695.00	22625.00	22680.00	459	0	700
2018.08.07	12:00:00	22682.00	22685.00	22640.00	22640.00	271	0	700
2018.08.07	16:00:00	22645.00	22690.00	22640.00	22669.50	781	0	500
2018.08.07	20:00:00	22667.00	22695.00	22657.00	22682.00	386	0	400
2018.08.08	00:00:00	22665.00	22735.00	22630.00	22725.00	376	0	700
2018.08.08	04:00:00	22720.00	22794.00	22609.00	22619.00	753	0	700
2018.08.08	08:00:00	22619.00	22680.00	22595.00	22620.00	692	0	700
2018.08.08	12:00:00	22620.00	22645.00	22607.00	22607.00	456	0	700
2018.08.08	16:00:00	22610.00	22635.00	22581.50	22600.00	1003	0	400
2018.08.08	20:00:00	22605.00	22625.00	22581.50	22581.50	259	0	400
2018.08.09	00:00:00	22581.50	22595.00	22501.00	22536.00	424	0	700
2018.08.09	04:00:00	22531.00	22627.00	22511.00	22615.00	668	0	700
2018.08.09	08:00:00	22620.00	22635.00	22570.00	22615.00	418	0	700
2018.08.09	12:00:00	22610.00	22635.00	22600.00	22605.00	523	0	700
2018.08.09	16:00:00	22605.00	22615.00	22567.00	22600.00	868	0	700
2018.08.09	20:00:00	22595.00	22600.00	22570.00	22575.00	372	0	700
2018.08.10	00:00:00	22575.00	22610.00	22440.00	22460.00	526	0	700
2018.08.10	04:00:00	22455.00	22520.00	22390.00	22430.00	1059	0	700
2018.08.10	08:00:00	22435.00	22435.00	22235.00	22280.00	1271	0	700
2018.08.10	12:00:00	22280.00	22315.00	22250.00	22270.00	995	0	700
2018.08.10	16:00:00	22275.00	22285.00	22130.00	22150.00	2312	0	700
2018.08.10	20:00:00	22150.00	22200.00	22080.00	22170.00	731	0	700
2018.08.13	00:00:00	22195.00	22195.00	22030.00	22035.00	820	0	700
2018.08.13	04:00:00	22030.00	22040.00	21840.00	21860.00	2218	0	700
2018.08.13	08:00:00	21865.00	21971.00	21850.00	21971.00	1442	0	700
2018.08.13	12:00:00	21966.00	22120.00	21930.00	22095.00	1426	0	700
2018.08.13	16:00:00	22090.00	22160.00	22000.00	22030.00	1578	0	700
2018.08.13	20:00:00	22025.00	22095.00	21990.00	22054.00	607	0	700
2018.08.14	00:00:00	22054.00	22139.00	22029.00	22134.00	532	0	700
2018.08.14	04:00:00	22139.00	22279.00	22065.00	22249.00	1528	0	700
2018.08.14	08:00:00	22249.00	22383.00	22234.00	22318.00	1252	0	700
2018.08.14	12:00:00	22320.00	22348.00	22228.00	22268.00	1162	0	700
2018.08.14	16:00:00	22268.00	22313.00	22183.00	22287.00	1577	0	700
2018.08.14	20:00:00	22292.00	22342.00	22292.00	22328.00	619	0	700
2018.08.15	00:00:00	22328.00	22363.00	22273.00	22292.00	354	0	700
2018.08.15	04:00:00	22287.00	22292.00	22100.00	22175.00	1268	0	700
2018.08.15	08:00:00	22170.00	22225.00	22130.00	22210.00	772	0	700
2018.08.15	12:00:00	22205.00	22210.00	22035.00	22040.00	1129	0	700
2018.08.15	16:00:00	22035.00	22070.00	21855.00	22000.00	3342	0	700
2018.08.15	20:00:00	22010.00	22045.00	21920.00	22010.00	1121	0	700
2018.08.16	00:00:00	22010.00	22014.00	21874.00	21959.00	631	0	700
2018.08.16	04:00:00	21954.00	22239.00	21894.00	22149.00	2806	0	700
2018.08.16	08:00:00	22144.00	22219.00	22124.00	22189.00	1439	0	700
2018.08.16	12:00:00	22189.00	22259.00	22169.00	22174.00	750	0	700
2018.08.16	16:00:00	22169.00	22354.00	22164.00	22309.00	1718	0	700
2018.08.16	20:00:00	22309.00	22329.00	22269.00	22293.00	525	0	700
2018.08.17	00:00:00	22293.00	22339.00	22238.00	22269.00	578	0	700
2018.08.17	04:00:00	22269.00	22319.00	22254.00	22269.00	1081	0	700
2018.08.17	08:00:00	22274.00	22289.00	22234.00	22249.00	645	0	700
2018.08.17	12:00:00	22244.00	22249.00	22094.00	22124.00	1405	0	700
2018.08.17	16:00:00	22129.00	22229.00	22089.00	22149.00	2055	0	700
2018.08.17	20:00:00	22149.00	22314.00	22124.00	22259.00	752	0	700
2018.08.20	00:00:00	22269.00	22279.00	22174.00	22179.00	492	0	700
2018.08.20	04:00:00	22174.00	22244.00	22144.00	22234.00	1511	0	700
2018.08.20	08:00:00	22229.00	22264.00	22174.00	22244.00	683	0	700
2018.08.20	12:00:00	22239.00	22259.00	22194.00	22194.00	543	0	700
2018.08.20	16:00:00	22199.00	22244.00	22194.00	22214.00	1704	0	700
2018.08.20	20:00:00	22219.00	22239.00	22184.00	22189.00	227	0	700
2018.08.21	00:00:00	22189.00	22189.00	22049.00	22099.00	668	0	700
2018.08.21	04:00:00	22099.00	22299.00	22090.00	22249.00	1230	0	700
2018.08.21	08:00:00	22249.00	22294.00	22219.00	22294.00	555	0	700
2018.08.21	12:00:00	22289.00	22324.00	22284.00	22319.00	375	0	700
2018.08.21	16:00:00	22319.00	22374.00	22299.00	22369.00	881	0	700
2018.08.21	20:00:00	22369.00	22374.00	22303.00	22318.00	526	0	700
2018.08.22	00:00:00	22318.00	22318.00	22149.00	22244.00	687	0	700
2018.08.22	04:00:00	22244.00	22379.00	22224.00	22339.00	1035	0	700
2018.08.22	08:00:00	22329.00	22379.00	22314.00	22349.00	640	0	700
2018.08.22	12:00:00	22339.00	22399.00	22319.00	22364.00	846	0	700
2018.08.22	16:00:00	22359.00	22459.00	22354.00	22409.00	1400	0	700
2018.08.22	20:00:00	22414.00	22428.00	22369.00	22374.00	289	0	550
2018.08.23	00:00:00	22394.00	22439.00	22374.00	22399.00	581	0	700
2018.08.23	04:00:00	22400.00	22459.00	22369.00	22389.00	1344	0	700
2018.08.23	08:00:00	22389.00	22444.00	22379.00	22444.00	656	0	700
2018.08.23	12:00:00	22434.00	22449.00	22414.00	22429.00	415	0	700
2018.08.23	16:00:00	22424.00	22524.00	22414.00	22484.00	1467	0	700
2018.08.23	20:00:00	22479.00	22514.00	22459.00	22499.00	547	0	700
2018.08.24	00:00:00	22499.00	22504.00	22454.00	22489.00	384	0	700
2018.08.24	04:00:00	22494.00	22571.00	22454.00	22554.00	841	0	700
2018.08.24	08:00:00	22549.00	22613.00	22544.00	22601.00	809	0	700
2018.08.24	12:00:00	22593.00	22643.00	22588.00	22617.00	425	0	700
2018.08.24	16:00:00	22617.00	22641.00	22587.00	22628.00	1040	0	700
2018.08.24	20:00:00	22628.00	22633.00	22598.00	22618.00	226	0	700
2018.08.27	00:00:00	22623.00	22749.00	22623.00	22744.00	285	0	700
2018.08.27	04:00:00	22744.00	22809.00	22719.00	22798.00	890	0	700
2018.08.27	08:00:00	22798.00	22833.00	22778.00	22798.00	448	0	700
2018.08.27	12:00:00	22798.00	22812.00	22778.00	22797.00	157	0	700
2018.08.27	16:00:00	22802.00	22874.00	22787.00	22869.00	730	0	700
2018.08.27	20:00:00	22869.00	22900.00	22864.00	22899.00	248	0	700
2018.08.28	00:00:00	22899.00	22993.00	22899.00	22978.00	418	0	700
2018.08.28	04:00:00	22978.00	22988.00	22849.00	22849.00	783	0	700
2018.08.28	08:00:00	22854.00	22868.00	22788.00	22788.00	613	0	700
2018.08.28	12:00:00	22788.00	22868.00	22788.00	22863.00	427	0	700
2018.08.28	16:00:00	22866.00	22884.00	22775.00	22815.00	1169	0	700
2018.08.28	20:00:00	22810.00	22830.00	22790.00	22805.00	316	0	700
2018.08.29	00:00:00	22805.00	22887.00	22796.00	22847.00	441	0	700
2018.08.29	04:00:00	22852.00	22958.00	22847.00	22878.00	700	0	700
2018.08.29	08:00:00	22878.00	22893.00	22822.00	22827.00	764	0	700
2018.08.29	12:00:00	22817.00	22863.00	22802.00	22857.00	544	0	700
2018.08.29	16:00:00	22852.00	22978.00	22842.00	22956.00	1323	0	700
