<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.03.19	20:00:00	2439.30	2468.05	2357.92	2366.92	34349	0	40
2020.03.20	00:00:00	2361.80	2398.42	2341.05	2366.80	19741	0	40
2020.03.20	04:00:00	2367.17	2418.67	2357.67	2398.05	14799	0	40
2020.03.20	08:00:00	2398.30	2509.13	2397.67	2503.00	20852	0	40
2020.03.20	12:00:00	2503.50	2507.38	2371.42	2396.80	33925	0	40
2020.03.20	16:00:00	2396.17	2452.55	2349.92	2385.17	58144	0	40
2020.03.20	20:00:00	2384.92	2395.92	2270.42	2275.80	36037	0	40
2020.03.23	00:00:00	2189.80	2238.05	2184.80	2207.55	10884	0	15
2020.03.23	04:00:00	2206.80	2233.05	2185.30	2210.55	13145	0	15
2020.03.23	08:00:00	2211.17	2242.42	2200.80	2229.55	19360	0	40
2020.03.23	12:00:00	2229.80	2395.13	2214.13	2282.80	39503	0	40
2020.03.23	16:00:00	2282.67	2299.55	2189.05	2237.55	61656	0	90
2020.03.23	20:00:00	2237.67	2258.55	2195.80	2226.92	34521	0	90
2020.03.24	00:00:00	2243.17	2317.17	2241.30	2315.80	19053	0	40
2020.03.24	04:00:00	2315.17	2328.55	2281.05	2306.05	15055	0	40
2020.03.24	08:00:00	2305.42	2343.92	2304.67	2343.92	18455	0	40
2020.03.24	12:00:00	2341.42	2388.78	2311.92	2361.90	19451	0	40
2020.03.24	16:00:00	2362.15	2438.03	2352.28	2380.03	48569	0	70
2020.03.24	20:00:00	2380.15	2458.78	2357.78	2452.40	27486	0	70
2020.03.25	00:00:00	2454.17	2481.17	2407.30	2425.05	21640	0	40
2020.03.25	04:00:00	2424.67	2454.92	2397.55	2453.80	17051	0	40
2020.03.25	08:00:00	2454.05	2509.13	2427.05	2487.50	24267	0	40
2020.03.25	12:00:00	2487.38	2497.03	2398.25	2431.78	39706	0	40
2020.03.25	16:00:00	2432.03	2571.53	2404.53	2548.53	52109	0	70
2020.03.25	20:00:00	2548.65	2563.03	2465.78	2478.78	29439	0	70
2020.03.26	00:00:00	2482.33	2508.33	2449.94	2454.69	18880	0	40
2020.03.26	04:00:00	2454.33	2481.83	2441.58	2458.19	15958	0	40
2020.03.26	08:00:00	2457.83	2458.94	2423.08	2442.44	18878	0	40
2020.03.26	12:00:00	2442.33	2549.33	2413.58	2545.33	32815	0	40
2020.03.26	16:00:00	2545.58	2601.33	2536.58	2575.33	48527	0	40
2020.03.26	20:00:00	2576.58	2636.83	2563.33	2628.58	26933	0	40
2020.03.27	00:00:00	2638.45	2643.83	2579.08	2593.69	16532	0	40
2020.03.27	04:00:00	2593.44	2598.69	2561.58	2597.69	12801	0	40
2020.03.27	08:00:00	2598.19	2611.83	2561.08	2561.33	18569	0	40
2020.03.27	12:00:00	2561.44	2579.58	2517.44	2538.69	29656	0	40
2020.03.27	16:00:00	2538.58	2580.08	2526.33	2564.19	41632	0	40
2020.03.27	20:00:00	2564.33	2615.75	2527.30	2531.67	24648	0	40
2020.03.30	00:00:00	2469.35	2512.23	2457.60	2499.98	17684	0	90
2020.03.30	04:00:00	2500.23	2552.23	2492.10	2547.98	13844	0	90
2020.03.30	08:00:00	2547.85	2577.48	2506.60	2532.85	23380	0	40
2020.03.30	12:00:00	2532.71	2570.21	2518.46	2569.96	17001	0	71
2020.03.30	16:00:00	2570.21	2612.03	2544.03	2611.78	35188	0	40
2020.03.30	20:00:00	2611.90	2632.40	2588.28	2625.03	25373	0	60
2020.03.31	00:00:00	2624.75	2635.88	2621.63	2628.00	7365	0	40
2020.03.31	04:00:00	2627.88	2642.38	2606.13	2613.88	9922	0	90
2020.03.31	08:00:00	2614.25	2646.78	2606.13	2641.53	17577	0	40
2020.03.31	12:00:00	2641.65	2645.53	2584.15	2602.15	17888	0	60
2020.03.31	16:00:00	2602.03	2641.13	2590.07	2601.88	26909	0	40
2020.03.31	20:00:00	2601.63	2614.38	2567.53	2575.28	24858	0	50
2020.04.01	00:00:00	2573.67	2573.67	2541.92	2557.17	8730	0	40
2020.04.01	04:00:00	2557.05	2557.42	2528.92	2537.17	9334	0	90
2020.04.01	08:00:00	2537.42	2539.92	2488.03	2503.78	23529	0	40
2020.04.01	12:00:00	2503.65	2517.28	2479.28	2491.90	17185	0	70
2020.04.01	16:00:00	2492.65	2522.78	2466.78	2470.78	26841	0	40
2020.04.01	20:00:00	2470.15	2495.78	2447.53	2471.78	19341	0	50
2020.04.02	00:00:00	2471.92	2488.92	2468.67	2482.92	8360	0	40
2020.04.02	04:00:00	2483.42	2502.42	2470.80	2491.92	11275	0	90
2020.04.02	08:00:00	2492.05	2514.03	2480.05	2504.78	11127	0	40
2020.04.02	12:00:00	2504.65	2510.13	2460.38	2469.38	12119	0	70
2020.04.02	16:00:00	2469.50	2534.21	2436.63	2518.21	36460	0	40
2020.04.02	20:00:00	2518.46	2536.71	2467.71	2527.58	28444	0	50
2020.04.03	00:00:00	2522.38	2532.25	2500.88	2505.63	8103	0	40
2020.04.03	04:00:00	2505.50	2512.88	2488.38	2491.88	8485	0	90
2020.04.03	08:00:00	2491.63	2510.42	2482.75	2497.25	12284	0	40
2020.04.03	12:00:00	2497.50	2536.87	2487.25	2519.63	14962	0	80
2020.04.03	16:00:00	2519.38	2539.78	2470.30	2482.67	22395	0	40
2020.04.03	20:00:00	2482.42	2497.92	2459.17	2489.42	16558	0	51
2020.04.06	00:00:00	2496.48	2575.23	2495.10	2561.73	12520	0	90
2020.04.06	04:00:00	2561.98	2584.48	2551.48	2578.60	13190	0	90
2020.04.06	08:00:00	2578.73	2596.73	2573.98	2588.33	13615	0	40
2020.04.06	12:00:00	2588.44	2594.58	2574.44	2586.33	9126	0	71
2020.04.06	16:00:00	2587.19	2632.18	2574.15	2631.43	16189	0	40
2020.04.06	20:00:00	2631.68	2676.93	2620.67	2655.68	12208	0	50
2020.04.07	00:00:00	2654.60	2676.48	2643.85	2663.10	9745	0	40
2020.04.07	04:00:00	2663.23	2667.48	2632.23	2652.73	12613	0	40
2020.04.07	08:00:00	2652.85	2728.58	2649.73	2713.83	18420	0	40
2020.04.07	12:00:00	2714.08	2753.33	2713.83	2741.58	13272	0	70
2020.04.07	16:00:00	2741.58	2756.05	2687.38	2734.13	26061	0	40
2020.04.07	20:00:00	2734.38	2739.38	2643.63	2645.38	25587	0	50
2020.04.08	00:00:00	2648.65	2668.03	2628.78	2633.28	10358	0	40
2020.04.08	04:00:00	2633.15	2669.03	2630.28	2667.53	14322	0	90
2020.04.08	08:00:00	2667.40	2688.15	2635.53	2648.53	18519	0	40
2020.04.08	12:00:00	2649.15	2685.78	2641.15	2679.53	13601	0	40
2020.04.08	16:00:00	2679.28	2729.75	2661.72	2721.88	21147	0	40
2020.04.08	20:00:00	2722.13	2760.38	2707.13	2746.13	16343	0	50
2020.04.09	00:00:00	2744.70	2758.70	2736.08	2751.20	7592	0	40
2020.04.09	04:00:00	2751.33	2755.08	2729.95	2751.08	11105	0	40
2020.04.09	08:00:00	2750.95	2776.75	2740.33	2743.38	12787	0	40
2020.04.09	12:00:00	2743.63	2777.50	2708.88	2774.63	19880	0	80
2020.04.09	16:00:00	2774.88	2815.83	2770.88	2812.58	26603	0	40
2020.04.09	20:00:00	2812.83	2817.45	2759.83	2793.33	18768	0	40
2020.04.13	00:00:00	2819.78	2826.65	2727.28	2741.53	14355	0	40
2020.04.13	04:00:00	2741.78	2762.28	2739.15	2749.78	8604	0	40
2020.04.13	08:00:00	2750.03	2760.78	2743.53	2752.28	6197	0	40
2020.04.13	12:00:00	2752.03	2785.28	2749.28	2779.78	7391	0	40
2020.04.13	16:00:00	2780.03	2788.28	2720.43	2739.18	22199	0	40
2020.04.13	20:00:00	2738.93	2770.18	2730.43	2768.18	14673	0	40
2020.04.14	00:00:00	2769.70	2779.83	2761.58	2770.58	5765	0	40
2020.04.14	04:00:00	2770.70	2815.83	2768.83	2814.33	10866	0	40
2020.04.14	08:00:00	2814.58	2816.70	2790.33	2793.08	10838	0	40
2020.04.14	12:00:00	2792.83	2814.33	2789.58	2811.58	7762	0	40
2020.04.14	16:00:00	2811.20	2844.28	2805.33	2836.28	19391	0	40
2020.04.14	20:00:00	2836.53	2853.45	2830.03	2852.82	10795	0	50
2020.04.15	00:00:00	2852.63	2853.25	2831.38	2835.38	4424	0	40
2020.04.15	04:00:00	2835.50	2842.63	2827.63	2838.88	5950	0	40
2020.04.15	08:00:00	2838.63	2842.38	2797.93	2801.80	12058	0	40
2020.04.15	12:00:00	2802.43	2807.05	2764.43	2767.05	12345	0	80
2020.04.15	16:00:00	2766.93	2789.63	2759.38	2778.75	21211	0	40
2020.04.15	20:00:00	2777.88	2800.25	2774.03	2776.53	12877	0	40
2020.04.16	00:00:00	2777.15	2781.15	2755.78	2762.78	6747	0	40
2020.04.16	04:00:00	2762.65	2776.28	2757.53	2774.78	8563	0	40
2020.04.16	08:00:00	2775.03	2814.13	2767.78	2799.63	13681	0	40
2020.04.16	12:00:00	2799.63	2808.25	2782.13	2796.38	12177	0	70
2020.04.16	16:00:00	2795.63	2805.78	2763.03	2778.78	19559	0	40
2020.04.16	20:00:00	2778.53	2838.90	2774.28	2836.53	15152	0	40
2020.04.17	00:00:00	2873.55	2893.68	2860.68	2880.80	13075	0	40
2020.04.17	04:00:00	2880.93	2891.43	2876.68	2884.68	9791	0	40
2020.04.17	08:00:00	2884.93	2893.18	2859.33	2865.08	15291	0	40
2020.04.17	12:00:00	2865.33	2886.33	2860.95	2869.08	13591	0	60
2020.04.17	16:00:00	2868.83	2871.08	2830.23	2849.98	19703	0	40
2020.04.17	20:00:00	2849.48	2881.73	2832.98	2876.85	10985	0	40
2020.04.20	00:00:00	2869.98	2883.98	2850.85	2878.48	8186	0	40
2020.04.20	04:00:00	2878.23	2882.98	2857.73	2876.60	9104	0	40
2020.04.20	08:00:00	2876.48	2877.48	2850.28	2856.78	10940	0	40
2020.04.20	12:00:00	2857.28	2860.53	2817.03	2824.53	10962	0	80
2020.04.20	16:00:00	2824.78	2869.49	2821.53	2860.28	15153	0	40
2020.04.20	20:00:00	2860.65	2861.03	2813.74	2821.49	14325	0	40
2020.04.21	00:00:00	2815.67	2837.39	2815.67	2830.77	8134	0	40
2020.04.21	04:00:00	2830.89	2841.89	2781.55	2801.64	16821	0	40
2020.04.21	08:00:00	2801.77	2816.38	2791.94	2801.39	13075	0	40
2020.04.21	12:00:00	2801.64	2807.64	2757.65	2759.40	18001	0	40
2020.04.21	16:00:00	2759.15	2786.22	2726.59	2739.95	24758	0	40
2020.04.21	20:00:00	2740.07	2763.09	2731.74	2738.50	18730	0	40
2020.04.22	00:00:00	2746.17	2757.41	2726.94	2743.68	8965	0	40
2020.04.22	04:00:00	2743.93	2752.68	2736.93	2740.93	12313	0	40
2020.04.22	08:00:00	2740.81	2783.02	2740.56	2781.89	13333	0	40
2020.04.22	12:00:00	2782.14	2792.38	2766.39	2790.38	9205	0	40
2020.04.22	16:00:00	2789.88	2799.01	2775.50	2792.18	17064	0	40
2020.04.22	20:00:00	2792.43	2815.53	2788.51	2798.69	9992	0	40
2020.04.23	00:00:00	2799.21	2800.83	2781.58	2792.58	6473	0	40
2020.04.23	04:00:00	2792.70	2803.32	2782.97	2793.31	8620	0	40
2020.04.23	08:00:00	2792.81	2814.31	2786.08	2792.33	11923	0	40
2020.04.23	12:00:00	2792.46	2815.42	2791.33	2814.42	8905	0	40
2020.04.23	16:00:00	2814.17	2844.88	2794.59	2816.02	16749	0	40
2020.04.23	20:00:00	2816.27	2825.95	2787.64	2792.14	16824	0	40
2020.04.24	00:00:00	2785.71	2791.33	2766.09	2770.09	7463	0	40
2020.04.24	04:00:00	2770.21	2778.59	2763.97	2772.45	7104	0	40
2020.04.24	08:00:00	2772.20	2788.05	2763.82	2783.81	10681	0	40
2020.04.24	12:00:00	2783.68	2819.97	2783.56	2813.22	9134	0	40
2020.04.24	16:00:00	2813.47	2818.97	2791.05	2808.23	15139	0	40
2020.04.24	20:00:00	2807.98	2842.88	2803.80	2837.45	9322	0	40
2020.04.27	00:00:00	2836.98	2849.47	2821.24	2835.69	6322	0	40
2020.04.27	04:00:00	2835.81	2867.94	2830.19	2866.44	7077	0	40
2020.04.27	08:00:00	2866.19	2873.14	2850.54	2862.41	9532	0	40
2020.04.27	12:00:00	2862.29	2871.30	2858.42	2863.18	5777	0	40
2020.04.27	16:00:00	2863.06	2879.06	2852.10	2876.49	12105	0	40
2020.04.27	20:00:00	2876.24	2888.68	2866.85	2876.18	6974	0	40
2020.04.28	00:00:00	2875.53	2881.78	2870.54	2879.03	3653	0	40
2020.04.28	04:00:00	2878.78	2878.78	2858.79	2866.02	6113	0	40
2020.04.28	08:00:00	2866.15	2889.26	2864.15	2885.01	6346	0	40
2020.04.28	12:00:00	2885.26	2920.65	2884.27	2919.90	7575	0	40
2020.04.28	16:00:00	2919.90	2921.14	2862.20	2879.15	15765	0	40
2020.04.28	20:00:00	2879.40	2889.55	2860.22	2868.15	10388	0	40
2020.04.29	00:00:00	2878.67	2887.54	2868.81	2885.55	4925	0	40
2020.04.29	04:00:00	2885.67	2912.78	2885.30	2909.78	8079	0	40
2020.04.29	08:00:00	2909.53	2911.28	2891.30	2903.03	8612	0	40
2020.04.29	12:00:00	2903.28	2930.68	2888.45	2929.68	8926	0	40
2020.04.29	16:00:00	2929.93	2949.94	2910.48	2945.67	14395	0	40
2020.04.29	20:00:00	2946.04	2966.37	2931.24	2965.87	11695	0	40
2020.04.30	00:00:00	2963.90	2963.90	2940.10	2946.35	4847	0	40
2020.04.30	04:00:00	2945.85	2972.60	2943.10	2968.60	5968	0	40
2020.04.30	08:00:00	2968.73	2969.80	2946.83	2949.57	10096	0	40
2020.04.30	12:00:00	2950.07	2958.87	2917.03	2917.28	12219	0	40
2020.04.30	16:00:00	2917.53	2928.52	2892.02	2905.71	19509	0	40
2020.04.30	20:00:00	2905.59	2917.75	2886.80	2892.04	13643	0	40
2020.05.01	00:00:00	2879.48	2885.74	2861.36	2885.49	7511	0	40
2020.05.01	04:00:00	2885.37	2887.74	2864.26	2872.52	7096	0	40
2020.05.01	08:00:00	2872.64	2874.01	2839.03	2857.90	7303	0	40
2020.05.01	12:00:00	2858.27	2859.02	2844.62	2851.12	5766	0	40
2020.05.01	16:00:00	2850.62	2865.87	2821.73	2828.49	16415	0	40
2020.05.01	20:00:00	2828.74	2839.55	2821.01	2828.11	10609	0	40
2020.05.04	00:00:00	2795.22	2805.34	2780.04	2784.54	8880	0	40
2020.05.04	04:00:00	2784.79	2816.78	2784.79	2807.30	7008	0	40
2020.05.04	08:00:00	2807.42	2823.02	2801.03	2803.34	10309	0	40
2020.05.04	12:00:00	2803.47	2816.98	2792.47	2810.48	7913	0	40
2020.05.04	16:00:00	2810.36	2826.70	2797.67	2816.42	13700	0	40
2020.05.04	20:00:00	2816.92	2844.73	2807.76	2836.73	6486	0	40
2020.05.05	00:00:00	2836.11	2848.23	2833.73	2848.23	2562	0	40
2020.05.05	04:00:00	2848.23	2860.23	2847.23	2858.23	3519	0	40
2020.05.05	08:00:00	2858.10	2873.71	2842.22	2842.97	8653	0	40
2020.05.05	12:00:00	2842.22	2873.52	2841.47	2870.27	9139	0	40
2020.05.05	16:00:00	2870.02	2898.11	2868.02	2889.72	9599	0	40
2020.05.05	20:00:00	2889.85	2897.94	2861.14	2867.64	8226	0	40
2020.05.06	00:00:00	2866.55	2877.67	2852.18	2855.68	4354	0	40
2020.05.06	04:00:00	2855.93	2872.17	2852.18	2868.16	5844	0	40
2020.05.06	08:00:00	2868.41	2893.93	2867.68	2885.78	7748	0	40
2020.05.06	12:00:00	2885.65	2894.67	2873.99	2880.74	5934	0	40
2020.05.06	16:00:00	2880.74	2890.24	2856.44	2871.65	12658	0	40
2020.05.06	20:00:00	2871.90	2879.44	2841.16	2843.78	9014	0	40
2020.05.07	00:00:00	2840.65	2851.30	2831.02	2849.17	4856	0	40
2020.05.07	04:00:00	2849.30	2862.80	2845.05	2860.81	5322	0	40
2020.05.07	08:00:00	2861.06	2883.00	2855.79	2877.54	6303	0	40
2020.05.07	12:00:00	2877.79	2889.30	2876.23	2884.55	5693	0	40
2020.05.07	16:00:00	2884.30	2901.97	2876.59	2896.52	12002	0	40
2020.05.07	20:00:00	2896.52	2899.70	2875.79	2890.29	8159	0	40
2020.05.08	00:00:00	2889.12	2912.61	2886.87	2911.37	3963	0	40
2020.05.08	04:00:00	2911.49	2923.61	2908.87	2920.09	5320	0	40
2020.05.08	08:00:00	2920.34	2929.09	2908.33	2914.20	4827	0	40
2020.05.08	12:00:00	2914.08	2924.59	2908.72	2917.09	5149	0	40
2020.05.08	16:00:00	2916.84	2923.98	2902.74	2923.22	8623	0	40
2020.05.08	20:00:00	2923.47	2939.34	2911.53	2936.46	5805	0	40
2020.05.11	00:00:00	2925.87	2948.63	2921.62	2948.13	4341	0	40
2020.05.11	04:00:00	2947.63	2953.50	2943.88	2946.89	3905	0	40
2020.05.11	08:00:00	2946.39	2948.61	2928.61	2931.74	5480	0	40
2020.05.11	12:00:00	2931.36	2931.36	2896.65	2901.15	6551	0	40
2020.05.11	16:00:00	2901.40	2934.77	2900.90	2933.91	6983	0	40
2020.05.11	20:00:00	2933.66	2943.82	2924.31	2925.56	6041	0	40
2020.05.12	00:00:00	2925.94	2934.06	2909.33	2911.33	4041	0	40
2020.05.12	04:00:00	2911.58	2917.33	2901.09	2914.56	5121	0	40
2020.05.12	08:00:00	2914.31	2924.96	2903.33	2919.82	6359	0	40
2020.05.12	12:00:00	2919.82	2942.36	2915.59	2941.12	4977	0	40
2020.05.12	16:00:00	2941.37	2945.59	2919.15	2928.50	9888	0	40
2020.05.12	20:00:00	2928.25	2929.00	2844.52	2844.77	10235	0	40
2020.05.13	00:00:00	2845.57	2855.07	2831.57	2845.82	6619	0	40
2020.05.13	04:00:00	2845.82	2865.07	2839.32	2864.82	4790	0	40
2020.05.13	08:00:00	2865.07	2871.06	2851.81	2857.82	7181	0	40
2020.05.13	12:00:00	2857.57	2882.55	2855.32	2872.06	6114	0	40
2020.05.13	16:00:00	2871.56	2874.73	2798.84	2819.95	18763	0	40
2020.05.13	20:00:00	2820.20	2826.26	2793.01	2824.76	13944	0	40
2020.05.14	00:00:00	2827.67	2830.92	2809.69	2819.69	4904	0	40
2020.05.14	04:00:00	2819.19	2824.94	2804.19	2812.40	6892	0	40
2020.05.14	08:00:00	2812.15	2825.94	2802.17	2814.91	9446	0	40
2020.05.14	12:00:00	2814.78	2823.45	2783.20	2791.69	9851	0	40
2020.05.14	16:00:00	2791.94	2828.58	2766.01	2826.35	19365	0	40
2020.05.14	20:00:00	2826.60	2859.68	2812.98	2853.93	13003	0	40
2020.05.15	00:00:00	2851.50	2862.74	2847.00	2853.38	3920	0	40
2020.05.15	04:00:00	2853.63	2858.34	2840.75	2856.09	7571	0	40
2020.05.15	08:00:00	2856.22	2868.88	2847.60	2861.84	7400	0	40
2020.05.15	12:00:00	2862.09	2864.84	2816.41	2825.38	10749	0	40
2020.05.15	16:00:00	2825.63	2852.76	2815.38	2843.34	16225	0	40
2020.05.15	20:00:00	2843.59	2865.31	2842.59	2859.81	10802	0	40
2020.05.18	00:00:00	2865.11	2879.11	2855.86	2874.61	6258	0	40
2020.05.18	04:00:00	2874.49	2890.61	2873.24	2886.12	4409	0	40
2020.05.18	08:00:00	2885.87	2902.11	2879.85	2897.35	5514	0	40
2020.05.18	12:00:00	2897.60	2939.48	2890.10	2938.48	6581	0	40
2020.05.18	16:00:00	2938.36	2957.68	2929.16	2950.23	10053	0	40
2020.05.18	20:00:00	2950.48	2968.42	2947.88	2949.50	6471	0	40
2020.05.19	00:00:00	2950.23	2958.23	2945.49	2952.11	4167	0	40
2020.05.19	04:00:00	2951.86	2955.60	2940.12	2954.60	5538	0	40
2020.05.19	08:00:00	2954.85	2980.85	2937.36	2947.73	10597	0	40
2020.05.19	12:00:00	2947.36	2952.61	2935.61	2947.12	8264	0	40
2020.05.19	16:00:00	2947.37	2961.86	2936.94	2954.18	12013	0	40
2020.05.19	20:00:00	2953.93	2964.07	2919.74	2922.99	9168	0	40
2020.05.20	00:00:00	2918.57	2934.70	2913.32	2932.95	4201	0	40
2020.05.20	04:00:00	2933.45	2946.46	2933.20	2942.44	3401	0	40
2020.05.20	08:00:00	2942.69	2952.69	2930.19	2948.44	7034	0	40
2020.05.20	12:00:00	2948.32	2962.18	2946.82	2957.94	5936	0	40
2020.05.20	16:00:00	2958.19	2980.16	2957.43	2970.38	9097	0	40
2020.05.20	20:00:00	2970.63	2977.57	2959.94	2976.44	8394	0	40
2020.05.21	00:00:00	2977.61	2977.99	2962.52	2967.52	2669	0	40
2020.05.21	04:00:00	2967.27	2967.27	2950.52	2959.75	4554	0	40
2020.05.21	08:00:00	2959.50	2962.02	2946.25	2956.80	5731	0	40
2020.05.21	12:00:00	2957.05	2968.55	2948.05	2965.30	5783	0	40
2020.05.21	16:00:00	2964.93	2977.69	2937.94	2950.59	12305	0	40
2020.05.21	20:00:00	2950.84	2959.35	2941.39	2941.39	8848	0	40
2020.05.22	00:00:00	2941.01	2961.64	2938.51	2951.15	3044	0	40
2020.05.22	04:00:00	2951.03	2953.15	2920.15	2922.38	7275	0	40
2020.05.22	08:00:00	2922.51	2927.63	2908.63	2925.88	8705	0	40
2020.05.22	12:00:00	2926.13	2949.62	2923.38	2944.12	6512	0	40
2020.05.22	16:00:00	2944.37	2949.87	2932.99	2945.14	10015	0	40
2020.05.22	20:00:00	2945.14	2961.68	2943.14	2961.31	4861	0	40
2020.05.25	00:00:00	2952.20	2973.45	2951.70	2966.20	3813	0	40
2020.05.25	04:00:00	2965.95	2969.95	2958.70	2968.20	5194	0	40
2020.05.25	08:00:00	2968.07	2987.93	2963.68	2984.05	6027	0	40
2020.05.25	12:00:00	2983.93	2989.80	2980.93	2988.68	4915	0	40
2020.05.25	16:00:00	2988.93	2994.18	2987.18	2993.55	1635	0	40
2020.05.26	00:00:00	2993.30	2993.93	2985.18	2991.18	2780	0	40
2020.05.26	04:00:00	2991.43	3015.43	2990.68	3009.68	4034	0	40
2020.05.26	08:00:00	3009.80	3018.18	3006.68	3015.18	6502	0	40
2020.05.26	12:00:00	3014.93	3019.18	3008.43	3019.18	4737	0	40
2020.05.26	16:00:00	3019.18	3023.93	2999.93	3010.88	8173	0	40
2020.05.26	20:00:00	3010.88	3015.55	2987.51	2998.28	6372	0	40
2020.05.27	00:00:00	2997.85	2998.22	2987.48	2997.47	3062	0	40
2020.05.27	04:00:00	2997.72	3022.10	2997.60	3017.98	5596	0	40
2020.05.27	08:00:00	3017.73	3027.73	3008.48	3026.48	6242	0	40
2020.05.27	12:00:00	3026.23	3038.73	3022.73	3022.98	6134	0	40
2020.05.27	16:00:00	3023.23	3028.49	2969.20	3002.44	13634	0	40
2020.05.27	20:00:00	3002.94	3043.58	2996.20	3041.33	7591	0	40
2020.05.28	00:00:00	3039.73	3054.99	3034.73	3051.49	3624	0	40
2020.05.28	04:00:00	3051.24	3057.11	3032.36	3040.73	6872	0	40
2020.05.28	08:00:00	3040.98	3054.93	3035.32	3041.44	9417	0	40
2020.05.28	12:00:00	3041.69	3049.69	3031.94	3047.44	8441	0	40
2020.05.28	16:00:00	3047.31	3064.92	3033.91	3063.37	11746	0	40
2020.05.28	20:00:00	3063.62	3068.93	3023.15	3041.31	9048	0	40
2020.05.29	00:00:00	3039.08	3041.70	3015.96	3018.33	5110	0	40
2020.05.29	04:00:00	3018.58	3036.58	3014.34	3034.57	7240	0	40
2020.05.29	08:00:00	3034.82	3038.08	3016.35	3022.85	8964	0	40
2020.05.29	12:00:00	3022.85	3038.09	3020.10	3026.34	6434	0	40
2020.05.29	16:00:00	3026.09	3031.28	2999.57	3016.50	13421	0	40
2020.05.29	20:00:00	3016.75	3061.19	3000.91	3060.31	14493	0	40
2020.06.01	00:00:00	3029.71	3043.83	3011.21	3038.33	7927	0	40
2020.06.01	04:00:00	3038.21	3051.83	3033.33	3044.58	7065	0	40
2020.06.01	08:00:00	3044.83	3057.84	3023.72	3038.34	7748	0	40
2020.06.01	12:00:00	3038.09	3049.83	3030.34	3038.09	6656	0	40
2020.06.01	16:00:00	3037.34	3056.62	3030.09	3055.07	8901	0	40
2020.06.01	20:00:00	3055.32	3062.05	3051.78	3057.03	4374	0	40
2020.06.02	00:00:00	3055.44	3057.69	3038.19	3047.19	3902	0	40
2020.06.02	04:00:00	3047.31	3048.81	3038.19	3044.94	4020	0	40
2020.06.02	08:00:00	3044.82	3072.20	3044.82	3069.32	5822	0	40
2020.06.02	12:00:00	3069.20	3078.20	3064.95	3066.70	4286	0	40
2020.06.02	16:00:00	3066.95	3072.74	3051.33	3064.31	8397	0	40
2020.06.02	20:00:00	3064.56	3082.08	3060.44	3081.33	5086	0	40
2020.06.03	00:00:00	3081.01	3093.01	3077.26	3091.51	2798	0	40
2020.06.03	04:00:00	3092.01	3095.01	3083.89	3090.77	4648	0	40
2020.06.03	08:00:00	3090.52	3097.39	3087.77	3092.52	5699	0	40
2020.06.03	12:00:00	3092.77	3101.54	3089.79	3099.04	5066	0	40
2020.06.03	16:00:00	3098.91	3120.09	3098.28	3111.99	7191	0	40
2020.06.03	20:00:00	3112.24	3131.33	3110.99	3120.25	4960	0	40
2020.06.04	00:00:00	3119.82	3128.57	3113.57	3117.83	3407	0	40
2020.06.04	04:00:00	3118.08	3120.58	3107.58	3114.08	5318	0	40
2020.06.04	08:00:00	3114.33	3116.83	3107.08	3107.96	5683	0	40
2020.06.04	12:00:00	3108.09	3114.59	3096.34	3102.84	5621	0	40
2020.06.04	16:00:00	3102.59	3128.94	3101.84	3103.87	9068	0	40
2020.06.04	20:00:00	3104.12	3118.71	3089.80	3116.46	7719	0	40
2020.06.05	00:00:00	3115.29	3119.67	3108.67	3115.42	2249	0	40
2020.06.05	04:00:00	3116.17	3130.67	3112.92	3128.42	4523	0	40
2020.06.05	08:00:00	3128.55	3147.55	3126.67	3140.42	6317	0	40
2020.06.05	12:00:00	3140.55	3166.42	3130.42	3162.42	6357	0	40
2020.06.05	16:00:00	3162.67	3211.93	3160.67	3200.53	12539	0	40
2020.06.05	20:00:00	3200.28	3206.17	3182.85	3187.79	8431	0	40
2020.06.08	00:00:00	3194.28	3212.78	3189.66	3198.53	4618	0	40
2020.06.08	04:00:00	3198.66	3199.78	3188.28	3196.91	5692	0	40
2020.06.08	08:00:00	3197.04	3205.30	3185.30	3204.80	5944	0	40
2020.06.08	12:00:00	3204.55	3212.55	3197.55	3208.05	5394	0	40
2020.06.08	16:00:00	3208.30	3212.80	3195.56	3207.49	7792	0	40
2020.06.08	20:00:00	3208.24	3233.09	3206.73	3229.09	4141	0	40
2020.06.09	00:00:00	3229.37	3230.49	3221.86	3224.11	2231	0	40
2020.06.09	04:00:00	3223.86	3227.11	3218.86	3223.62	4091	0	40
2020.06.09	08:00:00	3223.74	3232.62	3191.62	3196.12	6344	0	40
2020.06.09	12:00:00	3196.00	3207.62	3191.88	3198.62	5900	0	40
2020.06.09	16:00:00	3198.12	3216.32	3192.64	3213.18	8110	0	40
2020.06.09	20:00:00	3212.93	3222.78	3203.53	3206.91	5964	0	40
2020.06.10	00:00:00	3206.39	3222.39	3206.39	3221.89	2535	0	40
2020.06.10	04:00:00	3221.64	3229.14	3218.39	3223.89	3513	0	40
2020.06.10	08:00:00	3224.39	3226.89	3213.15	3214.15	4507	0	40
2020.06.10	12:00:00	3214.15	3220.28	3194.90	3218.40	6809	0	40
2020.06.10	16:00:00	3218.40	3220.65	3181.39	3201.44	9933	0	40
2020.06.10	20:00:00	3201.45	3222.96	3182.34	3186.09	12784	0	40
