<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.03.14	16:00:00	11604.85	11613.89	11565.28	11590.77	9994	0	80
2019.03.14	20:00:00	11591.27	11597.26	11579.05	11583.55	1630	0	80
2019.03.15	00:00:00	11589.07	11599.70	11584.95	11596.95	689	0	500
2019.03.15	04:00:00	11597.20	11614.93	11593.73	11603.37	1116	0	500
2019.03.15	08:00:00	11602.12	11636.47	11573.14	11621.79	9893	0	74
2019.03.15	12:00:00	11622.04	11720.59	11616.55	11685.67	15624	0	80
2019.03.15	16:00:00	11686.42	11699.94	11617.04	11697.45	15367	0	80
2019.03.15	20:00:00	11697.45	11700.22	11675.49	11692.48	3533	0	80
2019.03.18	00:00:00	11670.16	11689.94	11667.16	11675.40	736	0	500
2019.03.18	04:00:00	11675.15	11695.63	11673.40	11689.41	1068	0	500
2019.03.18	08:00:00	11689.91	11713.43	11671.30	11685.50	9890	0	74
2019.03.18	12:00:00	11685.51	11686.26	11641.12	11667.15	10638	0	80
2019.03.18	16:00:00	11667.40	11678.79	11634.73	11670.05	12922	0	80
2019.03.18	20:00:00	11669.80	11671.56	11662.07	11665.08	3300	0	80
2019.03.19	00:00:00	11662.76	11668.92	11643.52	11654.32	922	0	500
2019.03.19	04:00:00	11654.07	11659.82	11647.83	11651.27	727	0	500
2019.03.19	08:00:00	11651.77	11738.43	11646.36	11731.83	9495	0	74
2019.03.19	12:00:00	11732.08	11818.39	11716.32	11811.43	13169	0	80
2019.03.19	16:00:00	11811.19	11822.80	11741.69	11759.87	15907	0	80
2019.03.19	20:00:00	11759.87	11763.61	11727.67	11747.41	4760	0	80
2019.03.20	00:00:00	11745.35	11746.85	11669.74	11675.23	1447	0	500
2019.03.20	04:00:00	11674.49	11699.71	11674.49	11695.92	1346	0	500
2019.03.20	08:00:00	11696.41	11723.84	11651.07	11655.49	11829	0	74
2019.03.20	12:00:00	11656.24	11662.21	11594.73	11600.01	13793	0	80
2019.03.20	16:00:00	11598.76	11640.08	11584.66	11622.00	15811	0	80
2019.03.20	20:00:00	11623.75	11667.94	11570.10	11574.59	7936	0	80
2019.03.21	00:00:00	11576.85	11631.44	11574.23	11621.22	971	0	500
2019.03.21	04:00:00	11621.72	11628.65	11612.00	11616.03	871	0	500
2019.03.21	08:00:00	11616.03	11618.28	11532.77	11569.95	11622	0	74
2019.03.21	12:00:00	11570.45	11584.16	11466.47	11527.59	15939	0	80
2019.03.21	16:00:00	11527.09	11577.96	11507.80	11574.17	16869	0	80
2019.03.21	20:00:00	11573.92	11598.65	11573.17	11583.18	5211	0	80
2019.03.22	00:00:00	11572.28	11600.07	11559.91	11566.90	1011	0	500
2019.03.22	04:00:00	11567.65	11568.90	11522.73	11544.74	1207	0	500
2019.03.22	08:00:00	11544.99	11623.62	11452.45	11500.03	15487	0	74
2019.03.22	12:00:00	11499.78	11516.29	11431.82	11433.94	16595	0	80
2019.03.22	16:00:00	11433.69	11470.08	11326.35	11355.66	25821	0	80
2019.03.22	20:00:00	11355.17	11387.37	11310.25	11322.23	6543	0	80
2019.03.25	00:00:00	11332.11	11338.67	11284.51	11320.46	1813	0	500
2019.03.25	04:00:00	11320.96	11325.46	11297.77	11307.32	1464	0	500
2019.03.25	08:00:00	11307.07	11391.02	11268.04	11376.70	15219	0	74
2019.03.25	12:00:00	11376.45	11389.45	11316.14	11321.41	15954	0	80
2019.03.25	16:00:00	11321.66	11361.00	11311.46	11323.41	21448	0	80
2019.03.25	20:00:00	11323.41	11361.63	11310.68	11361.63	5533	0	80
2019.03.26	00:00:00	11360.02	11401.88	11351.93	11387.16	1281	0	500
2019.03.26	04:00:00	11389.16	11404.94	11388.41	11399.21	1086	0	500
2019.03.26	08:00:00	11400.20	11400.45	11298.93	11355.41	13308	0	74
2019.03.26	12:00:00	11353.91	11447.85	11348.06	11441.96	15179	0	80
2019.03.26	16:00:00	11441.95	11443.77	11399.33	11411.58	18705	0	80
2019.03.26	20:00:00	11412.08	11445.31	11404.60	11437.57	5048	0	80
2019.03.27	00:00:00	11431.41	11432.43	11409.55	11427.78	1469	0	500
2019.03.27	04:00:00	11427.28	11460.60	11416.30	11460.60	1347	0	500
2019.03.27	08:00:00	11460.35	11469.51	11375.45	11384.48	12347	0	74
2019.03.27	12:00:00	11384.73	11504.11	11366.72	11448.40	18205	0	80
2019.03.27	16:00:00	11448.15	11477.35	11373.84	11455.51	22551	0	80
2019.03.27	20:00:00	11455.76	11466.76	11438.80	11448.30	5639	0	80
2019.03.28	00:00:00	11438.40	11449.04	11385.81	11391.92	1536	0	500
2019.03.28	04:00:00	11391.43	11420.40	11387.93	11406.08	1767	0	500
2019.03.28	08:00:00	11406.58	11495.03	11394.40	11478.73	13462	0	74
2019.03.28	12:00:00	11479.47	11488.91	11418.89	11473.78	17238	0	80
2019.03.28	16:00:00	11473.53	11485.19	11412.75	11451.98	15906	0	80
2019.03.28	20:00:00	11451.73	11471.72	11446.25	11466.73	2779	0	80
2019.03.29	00:00:00	11465.85	11502.82	11452.55	11453.29	1400	0	500
2019.03.29	04:00:00	11452.79	11486.89	11448.55	11484.40	1350	0	500
2019.03.29	08:00:00	11485.40	11508.36	11451.96	11475.95	11908	0	74
2019.03.29	12:00:00	11475.45	11542.72	11440.34	11536.36	15437	0	80
2019.03.29	16:00:00	11537.11	11549.17	11467.37	11527.07	16555	0	80
2019.03.29	20:00:00	11527.07	11553.06	11523.83	11548.82	3202	0	80
2019.04.01	00:00:00	11582.47	11619.32	11577.43	11615.24	5016	0	600
2019.04.01	04:00:00	11615.26	11647.25	11613.97	11618.40	17613	0	600
2019.04.01	08:00:00	11618.39	11706.70	11606.51	11689.38	43733	0	74
2019.04.01	12:00:00	11689.11	11698.09	11626.75	11643.31	21778	0	80
2019.04.01	16:00:00	11643.06	11703.54	11629.85	11703.54	16256	0	80
2019.04.01	20:00:00	11703.54	11715.55	11694.81	11710.44	3150	0	80
2019.04.02	00:00:00	11700.25	11712.37	11699.23	11701.76	411	0	500
2019.04.02	04:00:00	11701.45	11704.50	11682.06	11690.52	940	0	500
2019.04.02	08:00:00	11690.27	11709.37	11657.70	11677.91	11105	0	74
2019.04.02	12:00:00	11677.91	11761.24	11674.19	11747.65	11320	0	80
2019.04.02	16:00:00	11747.40	11778.05	11734.41	11763.49	14982	0	80
2019.04.02	20:00:00	11763.24	11811.85	11758.50	11775.84	3754	0	80
2019.04.03	00:00:00	11778.93	11827.62	11769.95	11824.62	738	0	500
2019.04.03	04:00:00	11823.88	11852.64	11805.91	11842.38	1359	0	500
2019.04.03	08:00:00	11842.13	11927.34	11835.05	11912.77	12425	0	74
2019.04.03	12:00:00	11913.27	11919.46	11879.38	11908.39	11201	0	80
2019.04.03	16:00:00	11908.15	11975.07	11897.04	11960.12	15440	0	80
2019.04.03	20:00:00	11959.62	11964.11	11930.95	11959.29	6386	0	80
2019.04.04	00:00:00	11965.54	11966.57	11943.38	11955.11	578	0	500
2019.04.04	04:00:00	11954.86	11965.63	11935.70	11940.81	1111	0	500
2019.04.04	08:00:00	11939.81	11948.18	11909.92	11946.77	10631	0	74
2019.04.04	12:00:00	11946.27	11991.12	11940.15	11985.73	10444	0	80
2019.04.04	16:00:00	11985.98	12030.16	11968.66	11979.62	17986	0	80
2019.04.04	20:00:00	11979.87	12006.61	11973.15	11983.27	4298	0	80
2019.04.05	00:00:00	11983.74	12004.81	11977.51	11996.83	705	0	500
2019.04.05	04:00:00	11998.69	12003.44	11990.83	11993.74	915	0	500
2019.04.05	08:00:00	11993.49	12004.12	11968.08	11972.15	8322	0	74
2019.04.05	12:00:00	11972.15	12004.56	11966.36	11980.03	9545	0	80
2019.04.05	16:00:00	11979.78	12024.03	11972.03	12003.39	14225	0	80
2019.04.05	20:00:00	12003.64	12004.40	11990.18	12001.93	3236	0	80
2019.04.08	00:00:00	12008.19	12008.19	11977.26	11980.76	635	0	500
2019.04.08	04:00:00	11981.01	11987.87	11956.93	11963.42	1076	0	500
2019.04.08	08:00:00	11962.43	11984.73	11943.27	11958.58	9298	0	74
2019.04.08	12:00:00	11958.32	11989.37	11946.20	11975.04	8505	0	80
2019.04.08	16:00:00	11975.04	11984.26	11938.40	11947.55	12422	0	80
2019.04.08	20:00:00	11947.55	11955.04	11941.09	11949.74	2815	0	80
2019.04.09	00:00:00	11948.21	11954.03	11937.57	11938.57	376	0	500
2019.04.09	04:00:00	11939.57	11939.75	11913.07	11930.45	891	0	500
2019.04.09	08:00:00	11929.95	11984.27	11908.65	11978.61	9919	0	74
2019.04.09	12:00:00	11978.86	11988.43	11877.49	11891.96	12161	0	80
2019.04.09	16:00:00	11891.97	11893.52	11848.86	11863.98	16971	0	80
2019.04.09	20:00:00	11863.98	11864.48	11839.99	11843.08	4463	0	80
2019.04.10	00:00:00	11843.56	11864.48	11836.40	11862.24	307	0	500
2019.04.10	04:00:00	11862.03	11868.17	11840.58	11866.42	961	0	500
2019.04.10	08:00:00	11865.32	11909.15	11862.85	11893.37	8486	0	74
2019.04.10	12:00:00	11893.87	11938.25	11890.62	11920.42	9888	0	80
2019.04.10	16:00:00	11921.42	11926.24	11896.56	11911.43	14389	0	80
2019.04.10	20:00:00	11911.43	11919.69	11901.97	11916.16	4089	0	80
2019.04.11	00:00:00	11913.08	11936.05	11912.05	11922.42	538	0	500
2019.04.11	04:00:00	11922.67	11930.43	11875.84	11890.59	1170	0	500
2019.04.11	08:00:00	11890.09	11920.92	11845.03	11870.73	10164	0	74
2019.04.11	12:00:00	11871.73	11964.24	11869.66	11937.75	13074	0	80
2019.04.11	16:00:00	11938.01	11957.13	11915.64	11927.73	15550	0	80
2019.04.11	20:00:00	11927.73	11930.99	11903.53	11927.30	4015	0	80
2019.04.12	00:00:00	11925.25	11943.66	11921.13	11934.10	635	0	500
2019.04.12	04:00:00	11933.85	11947.57	11928.12	11941.14	1018	0	500
2019.04.12	08:00:00	11941.89	11991.65	11888.91	11988.00	12443	0	74
2019.04.12	12:00:00	11988.25	12032.30	11970.90	12010.49	15042	0	80
2019.04.12	16:00:00	12010.74	12015.99	11984.94	11999.19	15026	0	80
2019.04.12	20:00:00	11999.19	12012.20	11989.47	12010.23	3364	0	80
2019.04.15	00:00:00	12021.17	12022.20	12000.26	12009.29	571	0	500
2019.04.15	04:00:00	12009.78	12031.52	12003.55	12023.82	895	0	500
2019.04.15	08:00:00	12023.57	12027.82	11990.57	11996.98	9428	0	74
2019.04.15	12:00:00	11996.73	12036.27	11982.43	12022.11	10246	0	80
2019.04.15	16:00:00	12022.36	12028.81	12000.22	12010.66	12682	0	80
2019.04.15	20:00:00	12010.17	12022.38	12010.16	12020.32	2887	0	80
2019.04.16	00:00:00	12021.37	12049.00	12016.83	12042.02	435	0	500
2019.04.16	04:00:00	12042.52	12048.35	12034.36	12045.39	838	0	500
2019.04.16	08:00:00	12045.39	12116.76	12021.39	12112.00	12338	0	74
2019.04.16	12:00:00	12111.26	12112.76	12077.09	12107.35	11772	0	80
2019.04.16	16:00:00	12107.34	12114.86	12086.39	12107.87	12313	0	80
2019.04.16	20:00:00	12107.87	12109.45	12084.87	12085.91	3464	0	80
2019.04.17	00:00:00	12082.81	12111.78	12079.67	12105.56	457	0	500
2019.04.17	04:00:00	12105.21	12115.95	12083.01	12102.40	1188	0	500
2019.04.17	08:00:00	12102.90	12122.63	12086.84	12100.82	10267	0	74
2019.04.17	12:00:00	12100.57	12165.74	12089.70	12163.22	11841	0	80
2019.04.17	16:00:00	12163.23	12195.14	12143.22	12157.58	17541	0	80
2019.04.17	20:00:00	12157.83	12182.32	12151.84	12159.26	4532	0	80
2019.04.18	00:00:00	12162.42	12177.84	12151.70	12152.44	290	0	500
2019.04.18	04:00:00	12151.97	12158.48	12115.06	12125.79	1533	0	500
2019.04.18	08:00:00	12127.03	12157.75	12097.96	12148.88	13928	0	74
2019.04.18	12:00:00	12149.38	12244.18	12142.06	12195.49	17307	0	80
2019.04.18	16:00:00	12195.24	12244.08	12185.14	12234.22	15469	0	80
2019.04.18	20:00:00	12233.97	12266.08	12233.22	12245.19	3493	0	80
2019.04.23	00:00:00	12263.69	12274.52	12228.28	12228.53	442	0	500
2019.04.23	04:00:00	12229.29	12235.06	12213.83	12230.12	1001	0	500
2019.04.23	08:00:00	12231.11	12249.57	12200.66	12202.75	10700	0	74
2019.04.23	12:00:00	12203.00	12210.99	12181.04	12207.79	11403	0	80
2019.04.23	16:00:00	12207.79	12252.56	12199.73	12234.25	12988	0	80
2019.04.23	20:00:00	12234.00	12250.48	12227.93	12243.19	3209	0	80
2019.04.24	00:00:00	12241.13	12245.00	12228.61	12233.61	391	0	500
2019.04.24	04:00:00	12231.88	12238.41	12189.71	12196.46	1220	0	500
2019.04.24	08:00:00	12196.46	12267.08	12196.21	12256.86	12570	0	74
2019.04.24	12:00:00	12257.11	12351.97	12253.43	12297.88	16194	0	80
2019.04.24	16:00:00	12297.63	12317.16	12277.07	12298.67	15000	0	80
2019.04.24	20:00:00	12298.68	12318.82	12292.50	12299.60	3990	0	80
2019.04.25	00:00:00	12305.92	12320.69	12301.72	12310.47	369	0	500
2019.04.25	04:00:00	12310.06	12318.07	12305.33	12315.41	419	0	500
2019.04.25	08:00:00	12314.55	12332.34	12276.51	12301.29	11534	0	74
2019.04.25	12:00:00	12301.54	12322.34	12286.42	12293.68	11970	0	80
2019.04.25	16:00:00	12293.93	12300.93	12235.41	12296.18	16885	0	80
2019.04.25	20:00:00	12296.43	12306.78	12275.65	12275.65	3688	0	80
2019.04.26	00:00:00	12271.47	12288.28	12253.02	12254.01	621	0	500
2019.04.26	04:00:00	12253.76	12275.42	12246.33	12268.82	954	0	500
2019.04.26	08:00:00	12269.07	12294.02	12260.02	12271.28	11052	0	74
2019.04.26	12:00:00	12271.53	12320.20	12264.31	12303.46	12829	0	80
2019.04.26	16:00:00	12303.46	12324.38	12285.21	12314.71	14869	0	80
2019.04.26	20:00:00	12314.96	12323.74	12307.67	12320.99	3195	0	80
2019.04.29	00:00:00	12314.44	12329.26	12309.74	12323.78	401	0	500
2019.04.29	04:00:00	12322.79	12328.81	12315.59	12319.77	535	0	500
2019.04.29	08:00:00	12319.27	12377.67	12292.96	12302.96	10414	0	74
2019.04.29	12:00:00	12303.45	12316.51	12265.31	12313.47	11327	0	80
2019.04.29	16:00:00	12313.24	12340.02	12303.59	12334.76	11315	0	80
2019.04.29	20:00:00	12335.01	12347.22	12323.92	12328.12	3065	0	80
2019.04.30	00:00:00	12322.12	12324.12	12322.12	12323.87	8	0	500
2019.04.30	04:00:00	12323.68	12324.68	12291.29	12307.72	827	0	500
2019.04.30	08:00:00	12307.58	12327.94	12291.00	12312.17	10033	0	74
2019.04.30	12:00:00	12318.88	12346.52	12295.18	12300.98	11229	0	80
2019.04.30	16:00:00	12301.02	12353.30	12278.97	12345.67	15643	0	80
2019.04.30	20:00:00	12345.67	12378.22	12343.23	12367.48	4600	0	80
2019.05.02	00:00:00	12267.49	12299.21	12257.26	12298.21	433	0	500
2019.05.02	04:00:00	12298.03	12312.30	12297.78	12308.68	536	0	500
2019.05.02	08:00:00	12307.19	12370.65	12301.35	12363.34	13582	0	74
2019.05.02	12:00:00	12362.84	12404.02	12316.36	12360.42	14549	0	80
2019.05.02	16:00:00	12360.17	12381.56	12302.64	12321.56	17322	0	80
2019.05.02	20:00:00	12321.31	12332.14	12312.50	12326.56	7541	0	80
2019.05.03	00:00:00	12324.47	12340.11	12310.31	12321.81	366	0	500
2019.05.03	04:00:00	12321.63	12333.66	12307.41	12333.66	566	0	500
2019.05.03	08:00:00	12333.66	12397.27	12333.18	12387.33	9733	0	74
2019.05.03	12:00:00	12387.33	12431.87	12373.01	12413.04	12022	0	80
2019.05.03	16:00:00	12413.29	12432.72	12366.43	12428.83	14607	0	80
2019.05.03	20:00:00	12428.58	12446.31	12427.93	12444.81	3565	0	80
2019.05.06	00:00:00	12308.32	12353.27	12228.83	12235.82	4074	0	500
2019.05.06	04:00:00	12235.57	12246.81	12195.36	12232.57	1674	0	500
2019.05.06	08:00:00	12233.07	12247.12	12133.85	12151.60	15141	0	74
2019.05.06	12:00:00	12151.35	12202.10	12141.10	12197.85	10839	0	80
2019.05.06	16:00:00	12198.10	12308.35	12177.85	12276.51	17159	0	80
2019.05.06	20:00:00	12276.26	12339.73	12273.01	12314.19	5097	0	80
2019.05.07	00:00:00	12242.76	12282.39	12236.46	12265.25	1378	0	500
2019.05.07	04:00:00	12264.58	12299.59	12261.14	12274.35	1243	0	500
2019.05.07	08:00:00	12274.10	12320.77	12245.56	12251.42	15502	0	74
2019.05.07	12:00:00	12250.67	12258.32	12190.13	12215.03	16608	0	80
2019.05.07	16:00:00	12214.79	12218.35	12056.97	12076.83	30645	0	80
2019.05.07	20:00:00	12076.08	12082.83	12026.34	12074.54	12494	0	80
2019.05.08	00:00:00	12073.50	12076.64	12049.99	12061.68	1060	0	500
2019.05.08	04:00:00	12061.78	12103.01	12061.78	12088.98	1144	0	500
2019.05.08	08:00:00	12089.23	12183.42	12080.39	12134.86	14327	0	74
2019.05.08	12:00:00	12134.87	12176.77	12063.01	12149.36	21110	0	80
2019.05.08	16:00:00	12149.11	12211.76	12121.35	12208.54	26754	0	80
2019.05.08	20:00:00	12209.29	12217.18	12177.43	12195.41	7487	0	80
2019.05.09	00:00:00	12194.37	12200.55	12139.58	12162.31	1147	0	500
2019.05.09	04:00:00	12162.05	12176.53	12129.10	12143.89	1657	0	500
2019.05.09	08:00:00	12143.39	12162.68	12050.30	12088.62	17465	0	74
2019.05.09	12:00:00	12088.87	12114.48	12026.31	12028.96	15634	0	80
2019.05.09	16:00:00	12027.96	12082.26	11955.25	12071.14	31997	0	80
2019.05.09	20:00:00	12071.14	12100.39	12057.91	12072.61	11082	0	80
2019.05.10	00:00:00	12061.10	12137.40	12045.88	12116.91	2183	0	500
2019.05.10	04:00:00	12115.97	12148.74	11976.17	11991.91	5863	0	500
2019.05.10	08:00:00	11992.66	12115.99	11963.56	12097.51	16203	0	74
2019.05.10	12:00:00	12097.26	12143.21	12032.44	12053.58	18295	0	80
2019.05.10	16:00:00	12053.33	12137.61	12010.16	12125.36	30216	0	80
2019.05.10	20:00:00	12125.11	12210.42	12118.65	12183.41	11641	0	80
2019.05.13	00:00:00	12098.38	12131.62	12049.87	12086.11	2761	0	500
2019.05.13	04:00:00	12084.83	12100.07	12066.84	12092.95	1101	0	500
2019.05.13	08:00:00	12092.84	12092.84	11939.21	11961.31	14892	0	74
2019.05.13	12:00:00	11961.57	11990.92	11863.47	11866.43	17658	0	80
2019.05.13	16:00:00	11865.93	11921.37	11841.34	11845.09	30361	0	80
2019.05.13	20:00:00	11845.59	11910.87	11834.34	11846.06	13559	0	80
2019.05.14	00:00:00	11842.90	11865.12	11814.96	11862.87	1638	0	500
2019.05.14	04:00:00	11862.37	11899.31	11855.57	11891.94	2649	0	500
2019.05.14	08:00:00	11892.19	11954.67	11882.59	11912.04	13626	0	74
2019.05.14	12:00:00	11912.04	11963.35	11901.55	11927.70	13838	0	80
2019.05.14	16:00:00	11927.45	12014.60	11913.01	12003.36	20635	0	80
2019.05.14	20:00:00	12003.86	12019.87	11973.84	11992.33	6075	0	80
2019.05.15	00:00:00	11993.40	12003.96	11951.71	11963.21	984	0	500
2019.05.15	04:00:00	11963.46	12006.70	11960.46	11998.92	1609	0	500
2019.05.15	08:00:00	11999.17	12043.65	11926.41	11963.43	15491	0	74
2019.05.15	12:00:00	11963.44	11992.79	11860.65	11880.75	17402	0	80
2019.05.15	16:00:00	11881.00	12130.10	11878.20	12092.14	24982	0	80
2019.05.15	20:00:00	12091.89	12115.02	12088.79	12097.65	4843	0	80
2019.05.16	00:00:00	12095.00	12095.00	12042.49	12042.74	906	0	500
2019.05.16	04:00:00	12042.49	12051.96	11988.97	12034.04	2174	0	500
2019.05.16	08:00:00	12033.79	12085.02	12019.47	12080.18	14653	0	74
2019.05.16	12:00:00	12080.68	12206.16	12077.03	12178.07	18241	0	80
2019.05.16	16:00:00	12178.32	12318.19	12170.26	12296.12	20681	0	80
2019.05.16	20:00:00	12296.37	12301.63	12268.30	12279.27	7279	0	80
2019.05.17	00:00:00	12278.74	12296.63	12268.63	12287.13	1271	0	500
2019.05.17	04:00:00	12287.63	12300.81	12237.06	12248.58	2357	0	500
2019.05.17	08:00:00	12248.58	12287.67	12199.86	12213.31	15370	0	74
2019.05.17	12:00:00	12212.81	12271.93	12148.46	12178.98	20208	0	80
2019.05.17	16:00:00	12178.98	12264.53	12164.48	12229.58	25106	0	80
2019.05.17	20:00:00	12229.08	12242.26	12182.01	12197.94	8257	0	80
2019.05.20	00:00:00	12218.17	12252.60	12211.24	12246.10	1908	0	500
2019.05.20	04:00:00	12245.86	12265.11	12219.85	12238.92	2809	0	500
2019.05.20	08:00:00	12238.42	12249.67	12137.62	12146.48	13176	0	74
2019.05.20	12:00:00	12146.49	12177.49	12007.87	12020.55	20829	0	80
2019.05.20	16:00:00	12020.30	12083.03	11991.30	12040.91	25793	0	80
2019.05.20	20:00:00	12040.41	12064.32	12013.10	12060.70	7023	0	80
2019.05.21	00:00:00	12066.08	12070.58	12049.14	12064.64	1014	0	500
2019.05.21	04:00:00	12065.14	12102.08	12057.33	12094.07	1899	0	500
2019.05.21	08:00:00	12093.07	12138.81	12065.54	12113.59	13957	0	74
2019.05.21	12:00:00	12114.15	12179.39	12091.90	12166.66	16440	0	80
2019.05.21	16:00:00	12166.91	12170.71	12112.20	12140.62	19809	0	80
2019.05.21	20:00:00	12140.62	12164.13	12138.37	12153.96	3723	0	80
2019.05.22	00:00:00	12151.83	12173.24	12133.24	12135.99	1108	0	500
2019.05.22	04:00:00	12135.40	12166.16	12135.40	12151.98	2226	0	500
2019.05.22	08:00:00	12151.48	12166.78	12117.12	12147.74	11617	0	74
2019.05.22	12:00:00	12147.73	12212.47	12053.72	12099.33	17445	0	80
2019.05.22	16:00:00	12099.58	12174.51	12088.69	12154.23	19327	0	80
2019.05.22	20:00:00	12153.98	12166.75	12130.27	12140.21	4735	0	80
2019.05.23	00:00:00	12141.80	12147.52	12099.75	12106.00	1263	0	500
2019.05.23	04:00:00	12106.00	12108.32	12079.57	12102.37	2557	0	500
2019.05.23	08:00:00	12102.37	12106.57	11958.99	11980.61	17725	0	74
2019.05.23	12:00:00	11980.62	12006.65	11924.99	11984.84	18321	0	80
2019.05.23	16:00:00	11984.85	12000.31	11934.43	11936.73	23499	0	80
2019.05.23	20:00:00	11936.23	11965.86	11926.41	11938.04	8365	0	80
2019.05.24	00:00:00	11943.86	11980.45	11935.33	11971.95	1021	0	500
2019.05.24	04:00:00	11972.20	12002.05	11972.20	11998.52	2197	0	500
2019.05.24	08:00:00	11998.52	12073.80	11991.37	12052.97	13417	0	74
2019.05.24	12:00:00	12052.78	12082.94	12028.53	12053.52	14177	0	80
2019.05.24	16:00:00	12053.77	12056.99	11989.77	12033.13	19428	0	80
2019.05.24	20:00:00	12033.88	12038.38	12018.96	12027.40	4451	0	80
2019.05.27	00:00:00	12040.00	12055.31	12015.59	12047.85	1664	0	500
2019.05.27	04:00:00	12047.03	12048.03	12024.27	12033.10	3447	0	500
2019.05.27	08:00:00	12033.60	12123.09	12033.01	12066.96	12295	0	74
2019.05.27	12:00:00	12066.71	12086.90	12049.72	12080.50	8542	0	80
2019.05.27	16:00:00	12080.75	12087.38	12053.67	12070.40	7783	0	80
2019.05.27	20:00:00	12070.40	12071.84	12066.37	12066.93	761	0	80
2019.05.28	00:00:00	12063.81	12098.06	12063.81	12093.56	906	0	500
2019.05.28	04:00:00	12093.31	12099.20	12074.70	12093.75	1878	0	500
2019.05.28	08:00:00	12093.75	12121.47	11989.27	12004.23	17528	0	74
2019.05.28	12:00:00	12003.23	12093.96	12001.79	12048.37	19852	0	80
2019.05.28	16:00:00	12048.62	12080.11	12007.79	12042.01	23527	0	80
2019.05.28	20:00:00	12041.76	12045.68	11965.98	11985.57	7472	0	80
2019.05.29	00:00:00	11979.15	11991.89	11930.31	11937.31	1381	0	500
2019.05.29	04:00:00	11939.30	11951.81	11925.30	11937.88	2405	0	500
2019.05.29	08:00:00	11938.13	11960.49	11854.83	11870.25	18343	0	74
2019.05.29	12:00:00	11870.50	11898.63	11829.54	11847.85	17230	0	80
2019.05.29	16:00:00	11847.60	11870.97	11810.45	11832.76	25303	0	80
2019.05.29	20:00:00	11833.26	11873.59	11821.56	11854.87	9182	0	80
2019.05.30	00:00:00	11852.19	11875.11	11851.66	11853.29	1054	0	500
2019.05.30	04:00:00	11853.04	11882.41	11852.86	11878.91	2068	0	500
2019.05.30	08:00:00	11878.41	11909.21	11871.49	11896.71	11208	0	74
2019.05.30	12:00:00	11897.71	11918.85	11857.70	11877.67	12542	0	80
2019.05.30	16:00:00	11877.17	11925.20	11860.57	11911.34	18173	0	80
2019.05.30	20:00:00	11911.59	11926.10	11876.87	11923.43	6568	0	80
2019.05.31	00:00:00	11920.75	11926.09	11797.32	11806.82	2395	0	500
2019.05.31	04:00:00	11807.66	11832.40	11798.91	11817.22	3614	0	500
2019.05.31	08:00:00	11817.47	11818.73	11687.09	11705.93	18236	0	74
2019.05.31	12:00:00	11706.43	11718.05	11660.72	11702.20	18671	0	80
2019.05.31	16:00:00	11702.70	11744.27	11672.81	11708.33	22234	0	80
2019.05.31	20:00:00	11708.33	11722.85	11684.56	11705.96	6517	0	80
2019.06.03	00:00:00	11656.14	11656.46	11607.45	11655.21	2109	0	500
2019.06.03	04:00:00	11655.46	11669.56	11625.80	11625.80	2531	0	500
2019.06.03	08:00:00	11626.05	11678.24	11620.27	11674.91	16123	0	74
2019.06.03	12:00:00	11674.66	11730.52	11672.27	11726.50	15781	0	80
2019.06.03	16:00:00	11726.49	11793.73	11688.97	11742.33	26907	0	80
2019.06.03	20:00:00	11742.08	11784.76	11709.37	11780.48	15449	0	80
2019.06.04	00:00:00	11785.82	11791.17	11741.54	11748.54	1291	0	500
2019.06.04	04:00:00	11748.26	11749.99	11709.97	11741.75	1944	0	500
2019.06.04	08:00:00	11742.00	11894.00	11712.21	11889.84	17742	0	74
2019.06.04	12:00:00	11890.09	11973.79	11877.30	11962.90	18784	0	80
2019.06.04	16:00:00	11963.68	11987.88	11910.27	11965.80	26185	0	76
2019.06.04	20:00:00	11965.30	11999.03	11951.97	11996.89	6101	0	76
2019.06.05	00:00:00	12024.68	12029.89	11996.25	12014.50	1145	0	496
2019.06.05	04:00:00	12014.40	12017.40	11997.86	12003.85	1315	0	496
2019.06.05	08:00:00	12004.10	12056.23	11948.96	12000.66	15982	0	70
2019.06.05	12:00:00	12000.16	12058.76	11953.54	11966.99	19155	0	80
2019.06.05	16:00:00	11966.49	11992.38	11928.63	11977.95	25465	0	80
2019.06.05	20:00:00	11978.20	11996.06	11959.55	11994.98	5741	0	80
2019.06.06	00:00:00	11955.74	11999.23	11926.05	11984.72	1514	0	496
2019.06.06	04:00:00	11984.63	11992.35	11975.80	11980.36	1298	0	496
2019.06.06	08:00:00	11980.61	12052.79	11951.54	12048.04	14173	0	70
2019.06.06	12:00:00	12048.04	12077.05	11910.68	11941.74	19082	0	80
2019.06.06	16:00:00	11941.99	11986.31	11897.62	11933.81	23749	0	80
2019.06.06	20:00:00	11934.06	12011.58	11927.42	11959.87	7234	0	80
2019.06.07	00:00:00	11960.91	11992.31	11954.54	11983.55	1004	0	496
2019.06.07	04:00:00	11983.09	12008.58	11976.08	12001.52	1025	0	496
2019.06.07	08:00:00	12001.52	12037.40	11990.09	12031.42	11993	0	70
2019.06.07	12:00:00	12031.42	12060.24	11984.60	12017.02	15282	0	80
2019.06.07	16:00:00	12017.53	12098.69	12011.13	12049.73	22056	0	80
