<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.05.12	00:00:00	5001.60	5027.40	4920.00	5007.40	45366	0	0
2015.05.12	04:00:00	5007.00	5009.00	4999.80	5008.20	818	0	600
2015.05.12	08:00:00	5008.40	5027.30	4924.50	4927.50	8329	0	100
2015.05.12	12:00:00	4927.30	4975.80	4920.00	4970.80	9465	0	100
2015.05.12	16:00:00	4968.50	4988.00	4941.30	4979.50	10795	0	100
2015.05.12	20:00:00	4979.80	4987.80	4970.90	4980.30	2899	0	100
2015.05.13	00:00:00	4980.30	4990.60	4976.60	4987.60	786	0	600
2015.05.13	04:00:00	4987.40	4997.40	4986.80	4993.20	921	0	600
2015.05.13	08:00:00	4993.40	5046.30	4984.10	5031.30	6110	0	100
2015.05.13	12:00:00	5032.00	5043.70	5001.20	5009.50	6338	0	100
2015.05.13	16:00:00	5008.70	5031.50	4943.20	4950.00	10744	0	100
2015.05.13	20:00:00	4949.70	4960.70	4942.00	4954.10	2473	0	100
2015.05.14	00:00:00	4954.10	4958.00	4948.60	4948.60	840	0	600
2015.05.14	04:00:00	4948.40	4950.40	4943.40	4947.60	822	0	600
2015.05.14	08:00:00	4947.40	4981.80	4901.50	4973.10	6819	0	100
2015.05.14	12:00:00	4973.80	4999.10	4948.30	4992.10	6658	0	100
2015.05.14	16:00:00	4992.60	5044.60	4991.30	5027.80	7620	0	100
2015.05.14	20:00:00	5027.60	5037.10	5019.90	5022.70	1667	0	100
2015.05.15	00:00:00	5022.70	5028.50	5018.90	5024.50	609	0	600
2015.05.15	04:00:00	5024.70	5025.50	5020.50	5020.90	702	0	600
2015.05.15	08:00:00	5021.30	5059.60	5018.70	5051.80	5455	0	100
2015.05.15	12:00:00	5052.30	5066.80	5030.50	5041.30	6396	0	100
2015.05.15	16:00:00	5041.80	5042.80	4964.50	5006.80	9558	0	100
2015.05.15	20:00:00	5007.00	5013.80	5002.50	5012.50	1091	0	100
2015.05.18	00:00:00	5005.00	5027.50	4929.70	5002.40	31900	0	0
2015.05.18	04:00:00	5001.80	5005.60	4996.60	5002.20	599	0	600
2015.05.18	08:00:00	5002.00	5028.00	4967.00	5009.80	5943	0	100
2015.05.18	12:00:00	5009.50	5013.50	4929.30	4964.80	7548	0	100
2015.05.18	16:00:00	4965.50	5017.50	4963.30	5016.30	7625	0	100
2015.05.18	20:00:00	5016.00	5026.80	5014.80	5025.50	1521	0	100
2015.05.19	00:00:00	5022.60	5125.60	5020.10	5027.10	30988	0	0
2015.05.19	04:00:00	5027.70	5032.30	5027.50	5031.10	470	0	600
2015.05.19	08:00:00	5031.30	5121.80	5027.80	5118.80	7287	0	100
2015.05.19	12:00:00	5118.50	5118.80	5087.80	5109.50	4690	0	100
2015.05.19	16:00:00	5110.00	5124.80	5084.80	5112.50	7458	0	100
2015.05.19	20:00:00	5113.00	5123.50	5098.70	5101.30	1848	0	100
2015.05.20	00:00:00	5095.90	5139.80	5088.40	5098.40	22491	0	0
2015.05.20	04:00:00	5098.20	5102.80	5085.20	5100.00	993	0	600
2015.05.20	08:00:00	5099.20	5121.80	5088.50	5092.00	6235	0	100
2015.05.20	12:00:00	5092.80	5112.50	5087.80	5104.50	4157	0	100
2015.05.20	16:00:00	5104.30	5138.50	5098.30	5127.80	5677	0	100
2015.05.20	20:00:00	5128.00	5136.80	5123.00	5128.10	2949	0	100
2015.05.21	00:00:00	5126.70	5156.60	5103.20	5120.70	21576	0	0
2015.05.21	04:00:00	5121.10	5121.70	5115.30	5120.50	829	0	600
2015.05.21	08:00:00	5120.70	5133.50	5108.80	5116.00	4644	0	100
2015.05.21	12:00:00	5117.00	5124.80	5102.00	5124.80	4069	0	100
2015.05.21	16:00:00	5125.80	5151.30	5118.30	5144.80	5259	0	100
2015.05.21	20:00:00	5144.50	5155.50	5140.30	5145.10	1265	0	100
2015.05.22	00:00:00	5145.10	5148.20	5140.10	5140.70	623	0	600
2015.05.22	04:00:00	5140.90	5156.50	5140.10	5151.90	717	0	600
2015.05.22	08:00:00	5152.10	5155.30	5129.80	5136.30	3982	0	100
2015.05.22	12:00:00	5136.50	5152.00	5120.50	5149.50	4658	0	100
2015.05.22	16:00:00	5149.80	5155.80	5135.50	5145.00	4733	0	100
2015.05.22	20:00:00	5144.80	5154.30	5141.30	5150.00	1427	0	100
2015.05.25	00:00:00	5147.80	5159.80	5099.60	5149.70	4843	0	0
2015.05.25	04:00:00	5149.50	5156.10	5137.70	5146.50	933	0	600
2015.05.25	08:00:00	5146.70	5158.50	5102.30	5109.30	1490	0	100
2015.05.25	12:00:00	5109.50	5111.80	5098.30	5105.80	614	0	100
2015.05.25	16:00:00	5106.00	5120.30	5100.80	5115.00	1132	0	100
2015.05.25	20:00:00	5114.50	5118.50	5111.80	5111.80	270	0	100
2015.05.26	00:00:00	5105.60	5148.50	5062.80	5101.50	34251	0	0
2015.05.26	04:00:00	5101.90	5105.30	5094.50	5099.30	1176	0	600
2015.05.26	08:00:00	5099.10	5148.30	5073.30	5111.00	8498	0	100
2015.05.26	12:00:00	5110.80	5144.30	5099.30	5131.30	5596	0	100
2015.05.26	16:00:00	5130.80	5140.80	5061.50	5091.00	9471	0	100
2015.05.26	20:00:00	5091.30	5103.90	5080.30	5100.90	3039	0	100
2015.05.27	00:00:00	5100.90	5104.70	5094.10	5099.50	968	0	600
2015.05.27	04:00:00	5099.30	5101.50	5092.90	5095.50	1068	0	600
2015.05.27	08:00:00	5095.70	5125.80	5085.30	5104.50	4961	0	100
2015.05.27	12:00:00	5104.80	5124.30	5093.80	5115.80	4990	0	100
2015.05.27	16:00:00	5116.80	5193.80	5112.80	5176.50	8680	0	100
2015.05.27	20:00:00	5176.30	5188.80	5170.60	5171.20	1560	0	100
2015.05.28	00:00:00	5171.40	5175.20	5096.60	5172.70	25163	0	0
2015.05.28	04:00:00	5173.10	5174.30	5165.30	5165.50	1159	0	600
2015.05.28	08:00:00	5165.30	5169.00	5143.20	5159.00	5036	0	100
2015.05.28	12:00:00	5159.30	5163.30	5140.50	5147.80	4476	0	100
2015.05.28	16:00:00	5147.30	5160.80	5094.80	5129.80	8104	0	100
2015.05.28	20:00:00	5129.50	5152.50	5127.00	5150.90	2171	0	100
2015.05.29	00:00:00	5148.30	5153.00	4996.00	5151.90	35314	0	0
2015.05.29	04:00:00	5152.10	5152.10	5144.10	5149.30	893	0	600
2015.05.29	08:00:00	5149.50	5151.00	5075.00	5095.00	6322	0	100
2015.05.29	12:00:00	5094.80	5122.50	5066.00	5082.80	6578	0	100
2015.05.29	16:00:00	5082.50	5091.80	4995.00	5026.00	10900	0	100
2015.05.29	20:00:00	5026.30	5033.50	5012.30	5020.80	2864	0	100
2015.06.01	00:00:00	5020.60	5063.10	4991.60	5021.30	36012	0	0
2015.06.01	04:00:00	5020.90	5027.90	5019.30	5027.30	930	0	600
2015.06.01	08:00:00	5027.50	5055.50	5003.00	5021.00	6941	0	100
2015.06.01	12:00:00	5020.80	5061.00	4989.50	5039.50	7960	0	100
2015.06.01	16:00:00	5039.80	5045.80	5011.80	5036.30	9961	0	100
2015.06.01	20:00:00	5036.50	5043.50	5028.00	5040.70	2368	0	100
2015.06.02	00:00:00	5038.60	5053.10	4959.00	5040.30	39113	0	0
2015.06.02	04:00:00	5040.50	5044.50	5031.30	5032.30	1335	0	600
2015.06.02	08:00:00	5032.50	5051.30	4958.30	4969.30	7140	0	100
2015.06.02	12:00:00	4969.00	5038.80	4963.50	5027.50	9754	0	100
2015.06.02	16:00:00	5026.30	5026.80	4986.30	5011.50	10193	0	100
2015.06.02	20:00:00	5011.30	5021.50	4996.40	4998.80	2038	0	100
2015.06.03	00:00:00	4999.90	5091.10	4990.50	5003.00	40048	0	0
2015.06.03	04:00:00	5002.60	5003.40	4999.00	5001.80	913	0	600
2015.06.03	08:00:00	5001.60	5026.30	4990.80	5003.80	6787	0	100
2015.06.03	12:00:00	5003.50	5089.80	4996.30	5062.00	7712	0	100
2015.06.03	16:00:00	5062.30	5064.80	5003.50	5026.50	12332	0	100
2015.06.03	20:00:00	5026.00	5031.30	5010.30	5018.10	2711	0	100
2015.06.04	00:00:00	5019.60	5046.80	4915.50	5011.70	51457	0	0
2015.06.04	04:00:00	5011.50	5015.50	5005.70	5012.30	992	0	600
2015.06.04	08:00:00	5012.10	5014.50	4914.50	4936.30	9594	0	100
2015.06.04	12:00:00	4936.50	4992.30	4928.80	4984.30	8433	0	100
2015.06.04	16:00:00	4984.80	5045.80	4966.50	4968.30	11926	0	100
2015.06.04	20:00:00	4968.50	4968.80	4931.80	4957.50	5896	0	100
2015.06.05	00:00:00	4954.10	4967.60	4891.40	4958.30	44921	0	0
2015.06.05	04:00:00	4958.10	4958.90	4950.10	4952.90	942	0	600
2015.06.05	08:00:00	4953.10	4966.00	4918.30	4933.30	8251	0	100
2015.06.05	12:00:00	4933.50	4947.00	4892.80	4931.80	9407	0	100
2015.06.05	16:00:00	4931.50	4955.00	4906.30	4918.80	12158	0	100
2015.06.05	20:00:00	4918.50	4931.30	4915.80	4927.80	2547	0	100
2015.06.08	00:00:00	4915.80	4926.30	4825.50	4915.70	38272	0	0
2015.06.08	04:00:00	4915.50	4920.10	4906.50	4918.30	1342	0	600
2015.06.08	08:00:00	4918.70	4927.80	4876.50	4917.80	7604	0	100
2015.06.08	12:00:00	4917.30	4917.30	4873.80	4887.50	6442	0	100
2015.06.08	16:00:00	4887.30	4888.30	4841.00	4842.00	10509	0	100
2015.06.08	20:00:00	4841.80	4848.80	4825.80	4840.80	3561	0	100
2015.06.09	00:00:00	4840.80	4850.00	4838.20	4848.20	992	0	600
2015.06.09	04:00:00	4848.40	4849.20	4838.40	4845.20	1077	0	600
2015.06.09	08:00:00	4845.60	4868.80	4819.80	4827.00	7994	0	100
2015.06.09	12:00:00	4826.80	4857.00	4782.80	4844.50	9954	0	100
2015.06.09	16:00:00	4843.80	4861.80	4811.30	4844.50	10960	0	100
2015.06.09	20:00:00	4844.80	4851.80	4822.50	4834.00	2902	0	100
2015.06.10	00:00:00	4831.10	4959.30	4809.20	4835.10	32784	0	0
2015.06.10	04:00:00	4835.30	4838.30	4831.10	4832.90	1042	0	600
2015.06.10	08:00:00	4832.70	4864.00	4810.30	4857.80	7845	0	100
2015.06.10	12:00:00	4857.50	4897.30	4851.30	4878.50	6539	0	100
2015.06.10	16:00:00	4878.80	4958.00	4870.30	4941.00	9152	0	100
2015.06.10	20:00:00	4940.80	4947.80	4923.70	4932.30	2653	0	100
2015.06.11	00:00:00	4932.30	4933.30	4920.30	4928.10	874	0	600
2015.06.11	04:00:00	4928.30	4928.50	4919.70	4923.70	864	0	600
2015.06.11	08:00:00	4923.90	4974.80	4916.50	4965.50	7061	0	100
2015.06.11	12:00:00	4965.80	4998.80	4957.50	4996.80	7499	0	100
2015.06.11	16:00:00	4997.00	5022.80	4947.30	4976.00	10614	0	100
2015.06.11	20:00:00	4975.80	4987.80	4963.30	4969.30	2214	0	100
2015.06.12	00:00:00	4968.60	4974.80	4852.70	4960.50	44316	0	0
2015.06.12	04:00:00	4960.10	4961.50	4955.90	4959.50	1127	0	600
2015.06.12	08:00:00	4959.30	4970.30	4933.00	4953.80	7065	0	100
2015.06.12	12:00:00	4954.00	4973.30	4894.80	4903.50	9032	0	100
2015.06.12	16:00:00	4903.80	4910.50	4851.30	4885.30	12556	0	100
2015.06.12	20:00:00	4886.30	4907.80	4877.80	4905.80	2038	0	100
2015.06.15	00:00:00	4902.70	4903.60	4804.10	4876.90	42352	0	0
2015.06.15	04:00:00	4876.50	4876.90	4860.70	4869.30	659	0	600
2015.06.15	08:00:00	4869.50	4877.80	4830.50	4858.80	7454	0	100
2015.06.15	12:00:00	4858.30	4871.80	4809.80	4814.50	7341	0	100
2015.06.15	16:00:00	4814.80	4842.80	4804.80	4821.00	9476	0	100
2015.06.15	20:00:00	4820.80	4832.50	4808.50	4828.50	3409	0	100
2015.06.16	00:00:00	4821.30	4860.80	4749.00	4817.60	38529	0	0
2015.06.16	04:00:00	4817.80	4821.40	4813.80	4820.00	987	0	600
2015.06.16	08:00:00	4820.20	4823.80	4748.30	4782.00	9099	0	100
2015.06.16	12:00:00	4781.80	4817.80	4762.80	4811.30	8567	0	100
2015.06.16	16:00:00	4810.80	4859.30	4801.30	4843.80	8393	0	100
2015.06.16	20:00:00	4844.00	4851.00	4839.00	4847.20	1703	0	100
2015.06.17	00:00:00	4845.50	4848.90	4843.20	4845.90	580	0	600
2015.06.17	04:00:00	4846.10	4850.90	4843.50	4848.50	809	0	600
2015.06.17	08:00:00	4848.30	4859.30	4807.10	4844.60	7056	0	100
2015.06.17	12:00:00	4844.80	4844.80	4772.10	4796.10	7713	0	100
2015.06.17	16:00:00	4796.60	4833.10	4760.10	4766.30	8218	0	100
2015.06.17	20:00:00	4766.10	4789.60	4749.70	4755.30	6582	0	100
2015.06.18	00:00:00	4755.30	4762.10	4754.70	4755.90	711	0	600
2015.06.18	04:00:00	4755.70	4755.70	4746.50	4750.10	1135	0	600
2015.06.18	08:00:00	4749.90	4783.80	4740.10	4751.60	7375	0	100
2015.06.18	12:00:00	4751.30	4772.00	4712.10	4758.30	8854	0	100
2015.06.18	16:00:00	4759.00	4874.30	4746.30	4830.80	12059	0	100
2015.06.18	20:00:00	4831.30	4844.30	4805.30	4811.90	4788	0	100
2015.06.19	00:00:00	4811.30	4872.30	4777.70	4802.90	37985	0	0
2015.06.19	04:00:00	4802.50	4805.30	4798.90	4802.30	658	0	600
2015.06.19	08:00:00	4802.10	4849.80	4774.30	4836.00	6426	0	100
2015.06.19	12:00:00	4835.80	4870.50	4821.30	4834.80	9555	0	100
2015.06.19	16:00:00	4834.30	4836.00	4799.80	4817.00	11136	0	100
2015.06.19	20:00:00	4816.80	4820.50	4801.40	4806.50	2162	0	100
2015.06.22	00:00:00	4800.00	5013.00	4800.00	4831.10	43784	0	0
2015.06.22	04:00:00	4830.90	4832.30	4828.50	4831.70	593	0	600
2015.06.22	08:00:00	4831.90	4984.30	4829.30	4959.80	9169	0	100
2015.06.22	12:00:00	4960.00	4973.80	4912.80	4920.00	8931	0	100
2015.06.22	16:00:00	4920.80	5011.30	4909.50	5003.00	11799	0	100
2015.06.22	20:00:00	5002.80	5003.50	4975.10	4987.20	2615	0	100
2015.06.23	00:00:00	4983.40	5079.70	4982.50	5012.00	30272	0	0
2015.06.23	04:00:00	5012.80	5024.60	5011.00	5023.80	977	0	600
2015.06.23	08:00:00	5023.60	5055.80	5009.00	5040.50	7168	0	100
2015.06.23	12:00:00	5041.00	5073.30	5036.50	5058.30	6594	0	100
2015.06.23	16:00:00	5058.80	5078.50	5045.80	5064.30	7829	0	100
2015.06.23	20:00:00	5064.80	5071.80	5057.80	5064.30	2378	0	100
2015.06.24	00:00:00	5064.30	5067.30	5059.10	5060.30	633	0	600
2015.06.24	04:00:00	5060.10	5060.10	5055.30	5055.70	679	0	600
2015.06.24	08:00:00	5056.10	5074.00	5039.80	5054.50	6193	0	100
2015.06.24	12:00:00	5054.30	5060.80	4999.80	5029.50	11062	0	100
2015.06.24	16:00:00	5029.30	5062.30	5029.30	5038.80	8512	0	100
2015.06.24	20:00:00	5038.30	5043.00	5014.30	5026.80	4252	0	100
2015.06.25	00:00:00	5017.70	5089.20	4996.00	5022.70	39884	0	0
2015.06.25	04:00:00	5022.50	5031.30	5016.30	5030.80	852	0	600
2015.06.25	08:00:00	5031.30	5057.20	4995.40	5035.80	7249	0	100
2015.06.25	12:00:00	5035.60	5087.30	5019.30	5044.10	10938	0	100
2015.06.25	16:00:00	5044.60	5050.60	4994.30	5034.30	9817	0	100
2015.06.25	20:00:00	5034.10	5039.80	5011.10	5021.10	3099	0	100
2015.06.26	00:00:00	5019.20	5097.80	4985.50	5021.40	39156	0	0
2015.06.26	04:00:00	5021.10	5027.40	5013.40	5026.10	1025	0	600
2015.06.26	08:00:00	5025.90	5025.90	4984.60	5010.80	7818	0	100
2015.06.26	12:00:00	5010.50	5086.80	5006.30	5083.80	8282	0	100
2015.06.26	16:00:00	5083.00	5096.00	5048.80	5048.80	10433	0	100
2015.06.26	20:00:00	5049.50	5065.80	5046.80	5065.30	2816	0	100
2015.06.29	00:00:00	4847.70	5069.60	4766.60	4859.70	66357	0	0
2015.06.29	04:00:00	4860.20	4887.90	4857.70	4876.40	2381	0	1000
2015.06.29	08:00:00	4875.70	4919.80	4764.00	4908.30	13346	0	100
2015.06.29	12:00:00	4908.00	4912.80	4872.30	4908.00	8726	0	100
2015.06.29	16:00:00	4908.30	4947.80	4840.30	4850.80	13426	0	100
2015.06.29	20:00:00	4850.00	4850.00	4804.80	4828.30	4875	0	100
2015.06.30	00:00:00	4828.30	4836.80	4823.00	4830.10	1128	0	600
2015.06.30	04:00:00	4830.60	4840.60	4818.60	4838.40	1619	0	600
2015.06.30	08:00:00	4838.10	4858.50	4788.30	4821.50	9262	0	100
2015.06.30	12:00:00	4820.50	4892.30	4817.50	4875.80	13399	0	100
2015.06.30	16:00:00	4876.30	4893.00	4775.00	4790.50	15570	0	100
2015.06.30	20:00:00	4790.00	4851.80	4786.50	4815.10	6805	0	100
2015.07.01	00:00:00	4815.10	4821.50	4802.30	4817.80	698	0	0
2015.07.01	04:00:00	4817.50	4840.00	4816.80	4824.00	1317	0	600
2015.07.01	08:00:00	4823.80	4877.80	4810.50	4873.00	8369	0	100
2015.07.01	12:00:00	4873.80	4941.50	4859.80	4902.50	12503	0	100
2015.07.01	16:00:00	4902.80	4926.00	4855.00	4862.50	11269	0	100
2015.07.01	20:00:00	4862.30	4885.30	4855.50	4884.30	4058	0	100
2015.07.02	00:00:00	4884.30	4885.80	4869.30	4869.80	797	0	600
2015.07.02	04:00:00	4869.60	4880.30	4869.60	4877.10	1101	0	0
2015.07.02	08:00:00	4877.30	4903.00	4872.50	4881.00	5939	0	100
2015.07.02	12:00:00	4881.50	4888.00	4867.30	4868.80	5295	0	100
2015.07.02	16:00:00	4868.50	4872.30	4821.80	4830.50	9739	0	100
2015.07.02	20:00:00	4830.30	4848.00	4824.50	4840.30	2614	0	100
2015.07.03	00:00:00	4844.50	4844.60	4832.80	4838.30	661	0	0
2015.07.03	04:00:00	4838.00	4845.50	4831.30	4845.50	934	0	600
2015.07.03	08:00:00	4846.50	4855.30	4802.80	4812.00	6795	0	0
2015.07.03	12:00:00	4811.30	4832.80	4800.80	4810.80	5790	0	100
2015.07.03	16:00:00	4810.30	4825.80	4778.80	4825.80	6717	0	100
2015.07.03	20:00:00	4825.50	4826.80	4798.50	4812.50	1249	0	0
2015.07.06	00:00:00	4660.80	4689.00	4634.20	4670.80	2750	0	0
2015.07.06	04:00:00	4670.60	4676.80	4664.80	4666.10	1424	0	600
2015.07.06	08:00:00	4665.80	4759.50	4650.10	4743.30	11560	0	100
2015.07.06	12:00:00	4742.30	4777.30	4712.30	4716.50	9777	0	100
2015.07.06	16:00:00	4716.80	4754.30	4698.50	4709.00	11002	0	100
2015.07.06	20:00:00	4709.30	4712.90	4669.40	4712.70	6021	0	0
2015.07.07	00:00:00	4701.10	4723.90	4700.00	4713.00	1391	0	0
2015.07.07	04:00:00	4713.70	4716.20	4707.50	4715.70	1120	0	600
2015.07.07	08:00:00	4715.20	4734.00	4689.00	4699.30	7256	0	100
2015.07.07	12:00:00	4698.50	4703.50	4652.80	4670.50	8605	0	100
2015.07.07	16:00:00	4670.00	4674.00	4598.80	4648.30	14873	0	100
2015.07.07	20:00:00	4648.00	4718.30	4634.80	4700.90	7656	0	100
2015.07.08	00:00:00	4706.60	4706.70	4682.90	4683.70	1313	0	0
2015.07.08	04:00:00	4683.40	4684.40	4660.50	4663.30	3128	0	600
2015.07.08	08:00:00	4663.50	4676.30	4600.30	4639.50	11807	0	100
2015.07.08	12:00:00	4639.80	4671.80	4622.80	4663.30	9632	0	100
2015.07.08	16:00:00	4663.50	4664.30	4624.00	4636.30	11743	0	100
2015.07.08	20:00:00	4636.00	4642.00	4602.30	4614.60	7564	0	100
2015.07.09	00:00:00	4614.60	4635.70	4609.40	4628.90	1761	0	600
2015.07.09	04:00:00	4629.20	4649.00	4627.20	4645.80	2746	0	600
2015.07.09	08:00:00	4646.80	4696.50	4645.00	4695.00	6984	0	100
2015.07.09	12:00:00	4694.80	4760.00	4690.50	4759.80	8886	0	100
2015.07.09	16:00:00	4760.00	4777.50	4729.50	4747.00	12764	0	100
2015.07.09	20:00:00	4746.80	4749.00	4715.10	4733.40	6079	0	100
2015.07.10	00:00:00	4726.20	4842.00	4724.10	4821.50	3439	0	0
2015.07.10	04:00:00	4820.20	4846.70	4819.50	4834.20	2379	0	600
2015.07.10	08:00:00	4833.70	4890.80	4822.50	4873.00	10737	0	100
2015.07.10	12:00:00	4872.80	4922.30	4868.50	4917.80	7409	0	100
2015.07.10	16:00:00	4917.50	4934.80	4883.50	4921.50	10300	0	100
2015.07.10	20:00:00	4922.50	4954.00	4908.50	4941.30	4119	0	100
2015.07.13	00:00:00	4936.50	4958.80	4864.40	4873.90	2020	0	600
2015.07.13	04:00:00	4874.10	4941.70	4872.60	4916.00	2722	0	1200
2015.07.13	08:00:00	4912.70	5007.80	4860.00	4994.00	12802	0	100
2015.07.13	12:00:00	4993.80	5010.30	4982.30	4984.30	7262	0	100
2015.07.13	16:00:00	4984.00	5010.80	4983.80	4994.30	7924	0	100
2015.07.13	20:00:00	4994.00	5003.80	4991.00	5000.30	2377	0	100
2015.07.14	00:00:00	5000.40	5003.00	4992.30	4996.00	721	0	0
2015.07.14	04:00:00	4996.30	4997.80	4991.80	4995.30	952	0	600
2015.07.14	08:00:00	4995.50	5015.80	4983.00	4992.80	4825	0	100
2015.07.14	12:00:00	4993.50	4997.80	4981.80	4990.50	4094	0	100
2015.07.14	16:00:00	4990.30	5038.30	4986.80	5033.00	6134	0	100
2015.07.14	20:00:00	5032.50	5046.00	5028.50	5044.00	1794	0	100
2015.07.15	00:00:00	5044.00	5050.10	5032.10	5039.20	762	0	600
2015.07.15	04:00:00	5038.90	5061.70	5038.40	5048.30	1521	0	600
2015.07.15	08:00:00	5048.60	5050.80	5016.80	5033.80	4486	0	100
2015.07.15	12:00:00	5034.30	5049.80	5027.00	5043.30	4675	0	100
2015.07.15	16:00:00	5043.50	5056.30	5040.80	5050.50	6489	0	100
2015.07.15	20:00:00	5050.30	5053.50	5012.30	5043.60	3843	0	100
2015.07.16	00:00:00	5044.10	5096.60	5037.60	5072.60	1469	0	0
2015.07.16	04:00:00	5072.90	5099.40	5071.90	5089.60	1370	0	0
2015.07.16	08:00:00	5089.10	5128.80	5067.00	5124.50	5692	0	100
2015.07.16	12:00:00	5124.80	5144.00	5116.00	5140.30	4619	0	100
2015.07.16	16:00:00	5140.50	5147.30	5113.30	5118.00	6945	0	100
2015.07.16	20:00:00	5118.30	5130.80	5114.10	5121.40	2199	0	100
2015.07.17	00:00:00	5114.70	5128.10	5114.70	5118.40	868	0	0
2015.07.17	04:00:00	5118.60	5122.90	5114.10	5117.90	775	0	0
2015.07.17	08:00:00	5118.90	5142.50	5109.30	5121.00	3976	0	100
2015.07.17	12:00:00	5121.30	5136.00	5112.80	5130.30	4713	0	100
2015.07.17	16:00:00	5130.00	5132.30	5110.80	5123.50	6006	0	100
2015.07.17	20:00:00	5123.80	5128.50	5119.80	5127.00	1251	0	100
2015.07.20	00:00:00	5123.30	5131.30	5120.60	5130.60	389	0	0
2015.07.20	04:00:00	5130.30	5135.80	5122.60	5130.80	637	0	0
2015.07.20	08:00:00	5131.10	5178.80	5126.60	5173.30	2740	0	100
2015.07.20	12:00:00	5173.50	5185.00	5157.80	5161.00	3123	0	100
2015.07.20	16:00:00	5160.80	5166.80	5129.80	5148.50	5687	0	100
2015.07.20	20:00:00	5148.80	5149.00	5124.90	5138.10	1648	0	100
2015.07.21	00:00:00	5139.60	5141.10	5127.40	5135.40	619	0	0
2015.07.21	04:00:00	5135.70	5142.90	5129.90	5142.20	705	0	0
2015.07.21	08:00:00	5141.90	5157.80	5128.30	5130.10	4099	0	100
2015.07.21	12:00:00	5129.90	5152.90	5129.90	5132.90	3415	0	100
2015.07.21	16:00:00	5132.60	5135.60	5091.40	5094.40	6921	0	100
2015.07.21	20:00:00	5094.10	5117.20	5080.00	5086.50	3347	0	100
2015.07.22	00:00:00	5086.50	5094.50	5081.00	5093.80	842	0	600
2015.07.22	04:00:00	5093.50	5095.50	5088.50	5091.80	915	0	600
2015.07.22	08:00:00	5092.00	5101.40	5065.90	5091.40	4836	0	100
2015.07.22	12:00:00	5091.10	5094.90	5072.40	5077.90	3819	0	100
2015.07.22	16:00:00	5077.60	5096.90	5071.60	5091.60	6164	0	100
2015.07.22	20:00:00	5090.90	5096.20	5082.90	5095.90	1725	0	100
2015.07.23	00:00:00	5095.40	5103.90	5088.80	5097.20	901	0	0
2015.07.23	04:00:00	5097.00	5104.00	5094.20	5102.50	885	0	600
2015.07.23	08:00:00	5101.00	5121.10	5077.10	5092.10	4604	0	100
2015.07.23	12:00:00	5091.80	5099.60	5074.60	5083.60	4354	0	100
2015.07.23	16:00:00	5083.10	5100.30	5062.60	5066.80	7464	0	100
2015.07.23	20:00:00	5067.10	5075.60	5054.60	5074.60	3424	0	100
2015.07.24	00:00:00	5074.60	5078.20	5063.80	5072.30	991	0	0
2015.07.24	04:00:00	5069.20	5073.60	5059.40	5064.90	1146	0	0
2015.07.24	08:00:00	5064.60	5120.80	5057.30	5114.30	4647	0	100
2015.07.24	12:00:00	5114.50	5116.00	5085.30	5088.50	3409	0	100
2015.07.24	16:00:00	5087.50	5091.30	5042.50	5042.50	8002	0	100
2015.07.24	20:00:00	5042.80	5048.50	5025.50	5031.50	2920	0	100
2015.07.27	00:00:00	5039.30	5041.80	5028.10	5040.10	1035	0	600
2015.07.27	04:00:00	5039.80	5048.80	5031.80	5032.80	1409	0	0
2015.07.27	08:00:00	5033.30	5050.40	4974.50	5010.80	6209	0	100
2015.07.27	12:00:00	5010.50	5015.50	4944.80	4960.30	7327	0	100
2015.07.27	16:00:00	4960.00	4964.00	4920.80	4923.00	9913	0	100
2015.07.27	20:00:00	4922.80	4937.30	4917.00	4935.30	2951	0	100
2015.07.28	00:00:00	4928.80	4944.50	4927.00	4927.00	974	0	0
2015.07.28	04:00:00	4927.30	4964.80	4922.80	4961.80	2279	0	600
2015.07.28	08:00:00	4961.50	4974.80	4936.30	4966.30	6569	0	100
2015.07.28	12:00:00	4965.80	4997.30	4965.30	4989.50	4946	0	100
2015.07.28	16:00:00	4989.80	4992.80	4943.30	4984.50	8837	0	100
2015.07.28	20:00:00	4984.80	4997.80	4973.30	4986.50	2485	0	100
2015.07.29	00:00:00	4990.50	4991.50	4981.80	4987.50	765	0	0
2015.07.29	04:00:00	4987.30	4988.50	4975.80	4984.50	1040	0	600
2015.07.29	08:00:00	4983.80	5021.30	4971.50	4992.00	5609	0	100
2015.07.29	12:00:00	4991.80	5005.80	4968.50	4975.50	5395	0	100
2015.07.29	16:00:00	4975.30	5020.80	4974.80	5011.50	7830	0	100
2015.07.29	20:00:00	5011.30	5044.80	5011.30	5026.40	4636	0	100
2015.07.30	00:00:00	5030.90	5031.70	5016.90	5026.60	821	0	0
2015.07.30	04:00:00	5026.40	5027.90	5018.40	5025.90	1199	0	0
2015.07.30	08:00:00	5025.60	5054.80	5013.00	5030.80	5851	0	100
2015.07.30	12:00:00	5031.30	5062.00	5022.80	5046.80	5967	0	100
2015.07.30	16:00:00	5047.00	5051.50	5000.30	5049.30	9310	0	100
2015.07.30	20:00:00	5049.50	5059.10	5042.50	5056.80	2322	0	100
2015.07.31	00:00:00	5052.90	5057.80	5048.30	5053.10	603	0	0
