<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.02.02	1933.30	1936.60	1896.60	1904.10	19832	0	0
2016.02.03	1901.00	1918.80	1872.10	1914.90	31790	0	0
2016.02.04	1911.60	1928.50	1897.00	1911.70	30520	0	0
2016.02.05	1909.40	1920.40	1871.90	1879.40	28025	0	0
2016.02.08	1882.40	1890.20	1827.70	1857.00	31062	0	40
2016.02.09	1855.50	1869.10	1831.70	1851.60	37321	0	0
2016.02.10	1849.60	1882.20	1843.60	1846.90	37616	0	0
2016.02.11	1845.60	1851.10	1807.00	1829.90	39631	0	0
2016.02.12	1831.50	1864.90	1828.50	1864.60	28065	0	40
2016.02.15	1869.60	1894.10	1869.40	1889.40	15001	0	40
2016.02.16	1889.40	1896.50	1874.00	1892.80	22677	0	40
2016.02.17	1891.40	1931.40	1885.20	1931.40	19416	0	40
2016.02.18	1930.20	1936.90	1914.70	1921.70	18667	0	40
2016.02.19	1920.50	1926.00	1901.80	1917.30	19587	0	40
2016.02.22	1914.00	1946.70	1911.70	1936.40	14557	0	40
2016.02.23	1936.70	1940.80	1916.90	1917.20	17271	0	40
2016.02.24	1917.20	1936.40	1891.20	1936.40	24989	0	0
2016.02.25	1935.10	1954.10	1923.20	1952.60	26295	0	0
2016.02.26	1951.30	1971.20	1945.30	1947.30	17255	0	40
2016.02.29	1945.20	1958.50	1929.00	1930.50	20007	0	40
2016.03.01	1930.50	1980.60	1922.90	1979.60	18890	0	0
2016.03.02	1978.50	1986.70	1968.40	1984.20	17637	0	40
2016.03.03	1984.20	1994.40	1976.90	1993.70	14275	0	40
2016.03.04	1992.60	2009.40	1985.90	2000.20	15806	0	0
2016.03.07	1996.30	2006.40	1986.80	2001.90	15361	0	40
2016.03.08	2001.70	2002.00	1977.90	1984.10	18172	0	0
2016.03.09	1982.90	1995.40	1979.30	1990.30	16014	0	0
2016.03.10	1990.30	2011.00	1968.20	1990.50	25899	0	0
2016.03.11	1990.50	2022.20	1988.10	2021.40	14029	0	40
2016.03.14	2019.10	2024.50	2011.80	2018.40	11898	0	0
2016.03.15	2019.00	2019.50	2004.80	2015.70	6872	0	0
2016.03.16	2016.70	2032.50	2007.00	2026.20	8903	0	0
2016.03.17	2026.90	2046.40	2015.70	2040.20	9557	0	0
2016.03.18	2040.70	2052.70	2036.70	2048.90	8923	0	0
2016.03.21	2046.70	2054.40	2040.60	2052.70	7206	0	0
2016.03.22	2052.60	2057.70	2038.90	2052.60	8870	0	0
2016.03.23	2052.40	2055.20	2034.70	2037.70	7487	0	0
2016.03.24	2037.50	2040.20	2022.40	2039.40	7212	0	0
2016.03.25	2039.40	2039.40	2039.40	2039.40	1	0	40
2016.03.28	2040.70	2049.70	2032.40	2037.40	4343	0	0
2016.03.29	2036.80	2058.50	2028.20	2057.80	7401	0	0
2016.03.30	2057.70	2073.20	2056.00	2064.60	7340	0	0
2016.03.31	2064.10	2067.70	2055.50	2060.30	6402	0	0
2016.04.01	2060.80	2075.20	2043.60	2072.80	9096	0	0
2016.04.04	2071.60	2079.20	2062.10	2064.40	6395	0	0
2016.04.05	2064.60	2064.60	2042.10	2049.40	7934	0	40
2016.04.06	2049.00	2067.60	2042.00	2066.10	7081	0	0
2016.04.07	2066.90	2069.20	2032.90	2042.10	7855	0	0
2016.04.08	2041.50	2061.00	2037.30	2047.70	8289	0	0
2016.04.11	2048.00	2063.30	2039.40	2039.70	8795	0	0
2016.04.12	2039.10	2065.00	2036.40	2062.00	7464	0	0
2016.04.13	2061.60	2083.30	2060.70	2082.00	6510	0	0
2016.04.14	2082.40	2087.80	2074.90	2084.10	7563	0	0
2016.04.15	2083.80	2086.20	2075.80	2079.80	4521	0	0
2016.04.18	2070.60	2094.80	2065.00	2092.30	6077	0	0
2016.04.19	2091.60	2104.60	2091.30	2100.60	5823	0	0
2016.04.20	2100.40	2111.30	2091.90	2104.10	5930	0	0
2016.04.21	2103.70	2110.20	2085.30	2088.60	7346	0	0
2016.04.22	2085.50	2095.20	2081.30	2091.60	6634	0	0
2016.04.25	2097.00	2097.10	2077.00	2090.10	6595	0	0
2016.04.26	2089.90	2097.10	2085.50	2089.90	5693	0	0
2016.04.27	2087.80	2099.80	2082.30	2098.60	6451	0	0
2016.04.28	2097.90	2100.20	2071.00	2080.00	8512	0	0
2016.04.29	2079.30	2081.90	2051.80	2065.00	8002	0	0
2016.05.02	2066.50	2083.30	2061.20	2081.50	5750	0	0
2016.05.03	2081.30	2081.80	2054.30	2064.20	6947	0	0
2016.05.04	2063.60	2066.40	2045.50	2052.90	6938	0	0
2016.05.05	2052.00	2065.80	2045.40	2049.00	6772	0	0
2016.05.06	2048.90	2057.80	2036.10	2057.30	7905	0	0
2016.05.09	2058.30	2065.10	2053.80	2059.50	6007	0	0
2016.05.10	2059.20	2085.20	2053.50	2082.50	4737	0	0
2016.05.11	2081.60	2082.90	2062.20	2063.70	5222	0	0
2016.05.12	2063.30	2076.80	2052.80	2064.30	5698	0	0
2016.05.13	2063.60	2067.60	2042.80	2046.40	8491	0	0
2016.05.16	2045.40	2072.20	2039.50	2065.60	6981	0	0
2016.05.17	2064.60	2072.60	2040.20	2048.10	10903	0	0
2016.05.18	2047.20	2060.90	2034.20	2046.30	16432	0	0
2016.05.19	2047.10	2047.90	2025.30	2042.00	13766	0	0
2016.05.20	2042.10	2058.90	2040.70	2052.20	8652	0	0
2016.05.23	2056.50	2059.20	2046.80	2048.20	8931	0	0
2016.05.24	2048.50	2080.00	2044.10	2078.10	6565	0	0
2016.05.25	2077.80	2094.90	2076.50	2091.20	5816	0	0
2016.05.26	2091.10	2094.20	2084.90	2092.80	5291	0	0
2016.05.27	2093.00	2098.40	2090.20	2098.40	4029	0	0
2016.05.30	2101.80	2105.70	2101.70	2103.70	1919	0	0
2016.05.31	2103.60	2104.80	2088.30	2096.60	4692	0	0
2016.06.01	2095.70	2100.80	2084.90	2098.70	6677	0	0
2016.06.02	2098.50	2106.00	2088.40	2105.40	6473	0	0
2016.06.03	2105.00	2107.40	2084.50	2098.90	7005	0	0
2016.06.06	2099.50	2113.90	2096.00	2110.60	5337	0	0
2016.06.07	2109.80	2119.10	2107.90	2111.70	3604	0	0
2016.06.08	2111.50	2120.80	2107.70	2118.80	3530	0	0
2016.06.09	2118.80	2119.40	2107.50	2115.20	4298	0	0
2016.06.10	2114.90	2114.90	2089.70	2096.40	5449	0	0
2016.06.13	2091.80	2098.40	2075.90	2076.20	13734	0	0
2016.06.14	2076.80	2081.90	2063.70	2072.90	15375	0	0
2016.06.15	2073.50	2086.30	2068.80	2070.40	16164	0	0
2016.06.16	2070.50	2079.90	2049.90	2077.90	18495	0	0
2016.06.17	2077.60	2083.50	2062.00	2070.80	9406	0	0
2016.06.20	2079.60	2101.10	2079.30	2091.90	7591	0	0
2016.06.21	2087.80	2094.40	2082.40	2087.70	9203	0	0
2016.06.22	2087.50	2099.50	2083.90	2085.60	7770	0	0
2016.06.23	2085.10	2120.00	2085.10	2120.00	13586	0	0
2016.06.24	2124.00	2127.70	2007.10	2035.70	54977	0	0
2016.06.27	2030.90	2030.90	1989.90	1990.50	28020	0	0
2016.06.28	1990.70	2038.50	1990.70	2037.20	13332	0	0
2016.06.29	2035.50	2082.10	2031.60	2081.80	12457	0	0
2016.06.30	2081.20	2100.00	2065.10	2095.70	14586	0	0
2016.07.01	2095.50	2109.00	2089.90	2102.20	9574	0	0
2016.07.04	2107.50	2112.50	2101.90	2106.90	4084	0	0
2016.07.05	2106.90	2107.10	2080.20	2092.10	10634	0	0
2016.07.06	2092.00	2101.60	2073.40	2099.90	15253	0	0
2016.07.07	2100.10	2109.20	2089.10	2099.50	11298	0	0
2016.07.08	2099.60	2132.10	2094.70	2129.00	10653	0	0
2016.07.11	2127.00	2143.50	2126.90	2137.70	8948	0	0
2016.07.12	2137.30	2156.00	2135.50	2152.50	7378	0	0
2016.07.13	2152.30	2159.00	2146.40	2152.40	7541	0	0
2016.07.14	2151.80	2174.40	2149.20	2163.90	8733	0	0
2016.07.15	2163.10	2171.00	2155.40	2160.90	8013	0	0
2016.07.18	2159.50	2169.50	2159.00	2166.20	7344	0	0
2016.07.19	2166.50	2167.20	2157.70	2165.70	6568	0	0
2016.07.20	2165.40	2176.00	2161.40	2174.70	5376	0	0
2016.07.21	2174.10	2176.20	2159.30	2165.10	6289	0	0
2016.07.22	2164.90	2175.20	2161.80	2174.40	5770	0	0
2016.07.25	2173.30	2178.40	2161.90	2169.20	6241	0	0
2016.07.26	2168.30	2173.80	2159.90	2171.90	7041	0	0
2016.07.27	2172.10	2175.20	2158.80	2169.20	9253	0	0
2016.07.28	2169.10	2173.70	2159.00	2171.20	7727	0	0
2016.07.29	2170.60	2177.20	2162.60	2172.50	9878	0	0
2016.08.01	2179.00	2183.00	2165.40	2170.70	6713	0	0
2016.08.02	2170.90	2176.20	2147.40	2158.60	7914	0	0
2016.08.03	2158.20	2163.50	2150.60	2162.40	8389	0	0
2016.08.04	2162.20	2168.50	2158.40	2164.40	8405	0	0
2016.08.05	2164.10	2182.60	2163.80	2182.00	5687	0	0
2016.08.08	2181.50	2187.20	2177.50	2180.70	3972	0	0
2016.08.09	2180.90	2187.70	2178.10	2182.50	4267	0	0
2016.08.10	2182.40	2184.90	2171.40	2176.20	4997	0	0
2016.08.11	2176.10	2188.80	2173.70	2185.40	4668	0	0
2016.08.12	2185.10	2187.20	2178.90	2183.20	4327	0	0
2016.08.15	2184.00	2194.00	2183.90	2188.90	3247	0	0
2016.08.16	2188.80	2189.00	2178.20	2181.00	4812	0	0
2016.08.17	2180.90	2184.20	2168.00	2183.40	6075	0	0
2016.08.18	2183.50	2186.90	2178.50	2185.70	6358	0	0
2016.08.19	2185.50	2186.50	2174.60	2183.40	7935	0	0
2016.08.22	2184.30	2186.40	2175.50	2183.70	10714	0	0
2016.08.23	2182.60	2193.50	2181.40	2187.90	8236	0	0
2016.08.24	2187.60	2189.70	2171.00	2176.90	11323	0	0
2016.08.25	2177.20	2179.20	2169.60	2175.70	8640	0	0
2016.08.26	2175.60	2188.00	2158.90	2169.00	9436	0	0
2016.08.29	2166.50	2183.70	2166.20	2181.70	7496	0	0
2016.08.30	2181.30	2182.40	2169.80	2176.90	9632	0	0
2016.08.31	2176.80	2176.80	2160.30	2169.60	11098	0	0
2016.09.01	2169.30	2178.20	2155.80	2167.40	14182	0	0
2016.09.02	2168.10	2185.00	2165.50	2179.60	15159	0	0
2016.09.05	2180.20	2183.30	2176.40	2178.00	3176	0	0
2016.09.06	2180.10	2187.50	2174.50	2187.00	5630	0	0
2016.09.07	2186.20	2187.80	2178.80	2185.80	4841	0	0
2016.09.08	2185.50	2190.10	2176.90	2179.10	6727	0	0
2016.09.09	2177.90	2179.00	2128.00	2128.30	10486	0	0
2016.09.12	2122.60	2163.40	2108.10	2158.70	20499	92144278	50
2016.09.13	2156.70	2158.70	2119.60	2132.90	24355	130579887	50
2016.09.14	2132.10	2141.50	2119.40	2122.60	19044	95757111	50
2016.09.15	2121.60	2151.10	2114.80	2143.30	16766	84426779	50
2016.09.16	2143.20	2143.80	2130.50	2138.20	13955	72240878	50
2016.09.19	2140.40	2153.90	2135.10	2141.20	10230	58127442	50
2016.09.20	2141.20	2151.10	2136.60	2137.30	11045	59502389	50
2016.09.21	2137.40	2165.00	2133.80	2164.00	17173	80406601	50
2016.09.22	2163.50	2180.20	2160.30	2176.40	8653	44450877	50
2016.09.23	2175.60	2176.80	2163.60	2164.80	8741	50126292	50
2016.09.26	2165.20	2167.10	2144.70	2147.40	10848	58144985	50
2016.09.27	2146.90	2161.50	2140.90	2159.40	13480	64752816	50
2016.09.28	2158.80	2172.10	2151.10	2169.50	12305	63820631	50
2016.09.29	2169.00	2173.60	2144.50	2155.00	16705	86316067	50
2016.09.30	2152.90	2174.90	2143.10	2167.50	13866	66010932	50
2016.10.03	2163.90	2170.70	2154.30	2161.80	9407	49847419	50
2016.10.04	2161.00	2166.90	2143.50	2151.00	14701	74630258	50
2016.10.05	2150.80	2163.90	2147.40	2160.00	9803	47667326	50
2016.10.06	2159.30	2163.50	2149.80	2162.20	10053	52039189	50
2016.10.07	2161.50	2167.20	2144.50	2152.90	14609	71977255	50
2016.10.10	2152.50	2169.80	2152.50	2165.60	8595	39097214	50
2016.10.11	2165.30	2166.80	2128.50	2140.00	11935	67138092	50
2016.10.12	2139.30	2146.80	2132.60	2134.40	12173	59162500	50
2016.10.13	2134.30	2138.40	2114.20	2132.20	14589	72409506	10
2016.10.14	2132.40	2149.40	2128.60	2133.20	12736	64267314	10
2016.10.17	2132.40	2136.00	2123.40	2128.50	12825	61916046	10
2016.10.18	2128.50	2145.60	2126.60	2138.00	9269	45821237	50
2016.10.19	2138.00	2148.30	2132.40	2143.90	7520	40215417	10
2016.10.20	2143.90	2150.00	2132.70	2142.80	10043	52183276	10
2016.10.21	2142.70	2144.20	2129.30	2141.30	9349	51758020	10
2016.10.24	2141.70	2154.80	2140.70	2151.50	6786	34848208	10
2016.10.25	2151.60	2155.40	2141.40	2142.40	7325	39967509	10
2016.10.26	2143.10	2145.90	2130.80	2139.70	9279	48240950	10
2016.10.27	2140.10	2149.30	2128.20	2133.30	10728	53362545	10
2016.10.28	2133.80	2140.60	2118.70	2126.80	16007	81253685	10
2016.10.31	2122.90	2136.00	2122.80	2129.40	8799	43152650	10
2016.11.01	2129.50	2135.10	2097.30	2108.10	12301	67535692	10
2016.11.02	2108.30	2112.00	2093.40	2096.20	16452	77035506	10
2016.11.03	2093.80	2103.70	2084.80	2088.10	12467	59621793	10
2016.11.04	2088.70	2099.10	2083.90	2086.70	12633	62576735	50
2016.11.07	2086.90	2135.30	2086.60	2134.80	8705	40963303	10
2016.11.08	2135.00	2147.20	2122.90	2139.10	10893	50673210	10
2016.11.09	2139.90	2170.10	2032.50	2163.90	91189	360035882	10
2016.11.10	2164.10	2183.60	2151.20	2167.80	33708	152364405	10
2016.11.11	2168.00	2173.60	2152.10	2163.40	24685	106035261	50
2016.11.14	2163.90	2177.60	2155.60	2164.80	20743	92048910	10
2016.11.15	2164.80	2182.60	2161.50	2182.20	15025	71157269	10
2016.11.16	2182.30	2187.10	2171.10	2174.90	13221	64888412	10
2016.11.17	2175.10	2188.00	2174.20	2187.40	11387	57924455	10
2016.11.18	2187.90	2189.60	2178.60	2182.00	10164	50417629	10
2016.11.21	2182.40	2198.80	2180.70	2196.00	8654	41856228	10
2016.11.22	2196.20	2205.10	2194.30	2203.80	9110	50354486	10
2016.11.23	2204.00	2205.40	2194.30	2203.10	8229	43420721	10
2016.11.24	2203.30	2209.20	2199.80	2208.40	3337	9114262	50
2016.11.25	2208.30	2213.10	2204.70	2213.10	5024	22552944	10
2016.11.28	2213.80	2214.00	2200.70	2202.20	8770	44485112	10
2016.11.29	2202.20	2211.70	2198.70	2205.40	8429	48976298	10
2016.11.30	2205.70	2214.30	2198.20	2199.20	10810	61479316	10
2016.12.01	2199.50	2203.90	2187.00	2192.60	12722	79085871	10
2016.12.02	2192.00	2197.90	2185.20	2192.30	10254	57197480	50
2016.12.05	2192.10	2209.40	2179.80	2206.30	14237	75009927	10
2016.12.06	2206.30	2212.80	2201.10	2212.20	8523	47807053	10
2016.12.07	2212.20	2241.60	2207.00	2237.10	9312	55872370	10
2016.12.08	2237.10	2251.60	2233.10	2248.00	12843	68324568	10
2016.12.09	2247.90	2259.70	2245.30	2259.70	8693	42282997	10
2016.12.12	2260.80	2270.40	2252.10	2255.90	11665	51470466	10
2016.12.13	2255.90	2277.40	2252.70	2272.80	8792	50838696	10
2016.12.14	2272.80	2276.40	2247.60	2256.50	14510	71103380	10
2016.12.15	2256.50	2271.90	2251.60	2264.30	16213	67593563	10
2016.12.16	2264.20	2268.30	2253.90	2258.20	8707	41117743	10
2016.12.19	2259.90	2267.40	2258.00	2264.30	7582	35970452	10
2016.12.20	2264.30	2272.60	2263.50	2270.10	5987	28629197	10
2016.12.21	2270.10	2271.10	2262.20	2262.50	4482	20053359	10
2016.12.22	2262.40	2264.70	2255.90	2261.90	4708	22460605	10
2016.12.23	2261.70	2264.70	2258.50	2262.90	3094	11479943	10
2016.12.27	2262.70	2273.70	2262.20	2265.50	2778	12759648	10
2016.12.28	2265.20	2271.60	2248.90	2250.40	4970	25586347	10
2016.12.29	2250.20	2254.30	2244.20	2250.80	5716	25773290	10
2016.12.30	2251.00	2257.20	2233.00	2234.60	6674	27657429	10
2017.01.03	2238.20	2264.00	2238.20	2257.70	9940	52669254	10
2017.01.04	2257.70	2272.70	2256.00	2269.80	7054	38840981	10
2017.01.05	2270.00	2271.40	2260.20	2270.50	8547	48414803	10
2017.01.06	2270.70	2282.00	2263.60	2277.20	8046	48247495	10
2017.01.09	2275.90	2280.30	2268.90	2269.40	5898	32628543	10
2017.01.10	2269.40	2279.00	2264.70	2269.10	7199	42710541	10
2017.01.11	2268.90	2276.40	2260.20	2275.90	11610	61144246	10
2017.01.12	2275.70	2275.90	2253.80	2269.10	9140	52729460	10
2017.01.13	2269.30	2278.20	2267.60	2274.50	6866	38270848	50
2017.01.16	2275.67	2275.70	2270.20	2271.74	2235	5850296	40
2017.01.17	2271.00	2272.51	2262.46	2267.14	7586	40066612	41
2017.01.18	2267.14	2273.15	2263.04	2269.99	6182	31902474	1
2017.01.19	2269.74	2274.00	2257.92	2266.12	6924	39663477	1
2017.01.20	2266.32	2277.30	2264.43	2270.77	8614	45405336	1
2017.01.23	2271.02	2271.88	2256.65	2265.89	7606	39809506	1
2017.01.24	2265.88	2284.48	2264.16	2279.81	5897	29444415	1
2017.01.25	2279.81	2299.40	2279.07	2298.13	5686	30709178	1
2017.01.26	2298.13	2303.63	2293.81	2298.61	5924	28976469	1
2017.01.27	2298.35	2300.75	2291.25	2293.48	5249	25606838	1
2017.01.30	2293.73	2293.93	2267.46	2280.40	6721	38353178	1
2017.01.31	2280.35	2282.42	2266.83	2281.93	8274	42560659	1
2017.02.01	2281.43	2288.70	2272.11	2279.17	9451	52863376	1
2017.02.02	2279.16	2284.16	2268.83	2278.94	8019	41920469	1
2017.02.03	2278.64	2298.06	2274.75	2296.42	6404	32463673	1
2017.02.06	2295.93	2298.34	2288.24	2291.24	6463	34374217	1
2017.02.07	2291.24	2299.43	2288.64	2290.67	6302	35913435	1
2017.02.08	2290.41	2295.80	2285.07	2294.34	6305	35172096	1
2017.02.09	2294.29	2311.10	2291.43	2307.43	5428	29778903	1
2017.02.10	2307.43	2319.04	2306.29	2316.06	5465	29297893	1
2017.02.13	2316.56	2331.60	2316.36	2329.45	5045	26571542	1
2017.02.14	2329.20	2339.38	2321.82	2337.38	6020	32284164	1
2017.02.15	2337.63	2353.03	2332.85	2352.03	6108	32263679	1
2017.02.16	2352.28	2352.48	2338.28	2347.11	7588	46743978	1
2017.02.17	2347.30	2350.28	2338.13	2350.03	6635	35218998	1
2017.02.20	2350.03	2358.48	2347.97	2356.02	3095	9241616	41
2017.02.21	2354.52	2366.47	2351.07	2361.78	6098	32243738	1
2017.02.22	2361.78	2365.13	2356.88	2363.97	4587	32094432	1
2017.02.23	2363.96	2369.00	2354.91	2363.87	3999	32623676	0
2017.02.24	2364.32	2366.65	2350.63	2366.41	4571	34981579	0
2017.02.27	2365.35	2371.35	2361.98	2366.14	5452	37496073	0
2017.02.28	2366.39	2369.38	2358.40	2365.63	4056	32194349	0
2017.03.01	2365.63	2400.91	2363.71	2392.63	6741	45607153	0
2017.03.02	2392.58	2394.27	2378.72	2381.72	5333	42564316	0
2017.03.03	2381.22	2383.87	2374.44	2382.63	5083	37518368	0
2017.03.06	2381.14	2381.34	2367.81	2371.36	4757	35753967	0
2017.03.07	2371.36	2375.99	2365.19	2367.21	3569	28572054	0
2017.03.08	2366.71	2372.89	2359.54	2363.59	4704	33961641	0
2017.03.09	2363.09	2368.99	2354.13	2367.93	5370	36764096	0
2017.03.10	2367.69	2379.56	2362.69	2373.09	7180	43837234	0
2017.03.13	2371.79	2374.60	2367.81	2373.81	3565	25913498	0
2017.03.14	2373.54	2373.94	2357.86	2366.56	4627	36476164	0
2017.03.15	2366.47	2390.01	2366.00	2381.85	6585	40205759	0
2017.03.16	2381.59	2390.93	2376.93	2382.94	5084	38291514	0
2017.03.17	2382.44	2385.58	2376.36	2379.11	3773	29214119	40
2017.03.20	2377.74	2379.50	2369.29	2372.99	3555	29470830	0
2017.03.21	2372.49	2382.08	2341.67	2344.40	9225	61064115	0
2017.03.22	2343.90	2351.79	2335.89	2345.28	8523	51793839	0
2017.03.23	2345.29	2358.92	2341.67	2344.41	7697	45807049	40
2017.03.24	2344.67	2356.12	2335.51	2346.07	8359	47055509	40
2017.03.27	2340.53	2344.61	2321.62	2343.12	8831	50642115	40
2017.03.28	2343.12	2363.65	2337.12	2355.46	5767	40039398	0
2017.03.29	2355.46	2363.18	2352.06	2360.48	4884	36022789	0
2017.03.30	2360.48	2370.43	2357.00	2368.75	4541	33623099	0
2017.03.31	2368.75	2370.24	2360.37	2361.80	4485	33544010	0
2017.04.03	2361.30	2367.12	2344.29	2358.57	6621	49277543	0
2017.04.04	2358.52	2362.15	2348.52	2361.89	5540	39892691	0
2017.04.05	2362.15	2378.54	2347.53	2348.53	7462	50811715	0
2017.04.06	2349.02	2364.06	2341.11	2357.88	7687	50459279	0
2017.04.07	2358.13	2363.86	2339.94	2356.04	9728	51042027	0
2017.04.10	2356.04	2366.36	2351.06	2357.21	5356	38315728	0
2017.04.11	2357.45	2358.98	2336.93	2355.32	8975	55969416	0
2017.04.12	2355.32	2359.73	2340.97	2342.53	7186	44318910	0
2017.04.13	2342.28	2348.30	2327.29	2331.04	7613	47340476	0
2017.04.17	2331.04	2349.32	2326.44	2348.57	4104	25566935	0
2017.04.18	2348.52	2350.33	2334.10	2341.81	6460	42867585	0
2017.04.19	2342.06	2352.47	2334.75	2335.74	5158	35331381	0
2017.04.20	2335.99	2361.12	2335.93	2355.23	5683	38362769	0
2017.04.21	2355.23	2358.93	2344.09	2348.52	5353	35499634	40
2017.04.24	2348.52	2380.18	2348.52	2373.39	6843	41785946	0
2017.04.25	2373.14	2392.35	2371.16	2386.81	4369	30377184	40
2017.04.26	2386.81	2398.18	2385.16	2385.39	6255	41627207	0
2017.04.27	2385.39	2392.19	2382.35	2390.97	4960	32488714	0
2017.04.28	2390.72	2392.25	2382.09	2383.70	4088	28797183	0
2017.05.01	2384.15	2394.37	2381.02	2390.65	3535	24143474	0
2017.05.02	2390.35	2392.22	2385.64	2388.30	3305	23491429	40
2017.05.03	2388.55	2389.55	2379.29	2386.07	4023	28448756	0
2017.05.04	2386.07	2394.47	2379.94	2390.24	4843	32142682	40
2017.05.05	2389.99	2402.61	2382.74	2402.61	4173	27668182	0
2017.05.08	2402.86	2407.29	2393.54	2398.52	3737	24904573	0
2017.05.09	2398.27	2403.80	2392.13	2396.33	10513	90476457	40
2017.05.10	2396.08	2399.58	2390.17	2397.83	10731	88910089	40
2017.05.11	2397.58	2397.58	2381.51	2392.63	10834	87414150	40
2017.05.12	2392.57	2393.63	2386.63	2390.88	10594	85953284	40
2017.05.15	2391.13	2404.11	2390.27	2402.09	9850	87089730	40
2017.05.16	2402.09	2405.94	2395.63	2398.79	10623	88791553	40
2017.05.17	2399.04	2399.04	2356.22	2357.72	15112	95820490	40
2017.05.18	2357.72	2375.84	2345.98	2364.68	16726	100557368	40
2017.05.19	2364.68	2389.01	2362.14	2383.61	12206	91806906	40
2017.05.22	2383.35	2395.22	2379.79	2395.00	10462	81693184	40
2017.05.23	2394.75	2400.70	2387.96	2398.64	11089	87274473	40
2017.05.24	2398.64	2405.28	2396.06	2404.57	10297	79312651	40
2017.05.25	2405.07	2418.72	2403.74	2414.49	11204	85789545	40
2017.05.26	2413.93	2416.44	2408.96	2415.46	9927	80498741	40
2017.05.29	2415.71	2418.18	2415.14	2415.70	1488	7045429	40
2017.05.30	2415.70	2415.70	2408.88	2412.44	10178	84220002	40
2017.05.31	2412.19	2417.12	2403.33	2414.76	11705	92436872	40
2017.06.01	2413.98	2430.62	2410.99	2429.88	10937	88935970	40
2017.06.02	2429.63	2440.14	2427.47	2437.99	12366	101750918	40
2017.06.05	2437.99	2439.50	2433.82	2435.67	9376	79598218	40
2017.06.06	2435.67	2436.26	2426.99	2430.46	11224	92943901	40
2017.06.07	2429.59	2435.19	2424.54	2432.47	10819	81597764	40
2017.06.08	2432.22	2439.03	2427.59	2434.69	11531	68072000	40
2017.06.09	2434.44	2446.13	2415.37	2430.56	22568	118118000	40
2017.06.12	2430.94	2431.69	2419.61	2429.80	18885	97714500	40
2017.06.13	2429.30	2441.23	2427.18	2440.22	13356	95594500	40
2017.06.14	2440.34	2445.19	2428.13	2436.49	16723	95969000	40
2017.06.15	2436.49	2436.49	2417.95	2433.70	17403	110956500	40
2017.06.16	2433.58	2438.32	2422.75	2435.93	13313	92469500	40
2017.06.19	2436.68	2453.71	2435.37	2450.24	11519	93547500	40
2017.06.20	2449.99	2453.21	2436.36	2438.94	13116	106597500	40
2017.06.21	2438.69	2442.21	2430.34	2434.81	16150	111318500	40
2017.06.22	2434.41	2441.50	2430.59	2434.22	10283	70898000	40
2017.06.23	2434.22	2441.37	2430.99	2434.61	9156	77367000	40
2017.06.26	2435.05	2450.19	2432.81	2438.38	10013	75181000	40
2017.06.27	2438.63	2440.03	2419.37	2420.62	11084	79730500	40
2017.06.28	2420.62	2444.41	2416.21	2444.16	11219	77614500	40
2017.06.29	2443.84	2447.10	2405.26	2423.94	14588	90115500	40
2017.06.30	2424.19	2432.74	2417.98	2424.76	11606	72414000	40
2017.07.03	2424.39	2439.25	2424.39	2427.21	6724	39928500	40
2017.07.04	2427.21	2433.83	2423.93	2428.08	2346	10461000	40
2017.07.05	2428.08	2434.67	2421.95	2430.64	10093	59822000	40
2017.07.06	2430.88	2432.01	2407.47	2410.45	11400	73565000	40
2017.07.07	2411.42	2426.76	2409.81	2424.57	12773	88689500	40
2017.07.10	2424.94	2431.90	2421.52	2426.18	11160	76331000	40
2017.07.11	2425.93	2429.68	2412.34	2427.25	12412	86776000	40
2017.07.12	2427.25	2445.67	2424.57	2443.44	9077	59456500	40
2017.07.13	2442.70	2449.19	2441.38	2448.68	7985	58220000	40
2017.07.14	2448.64	2463.48	2444.45	2459.53	7561	63505000	40
2017.07.17	2459.77	2462.77	2456.74	2461.89	9776	79185000	40
2017.07.18	2461.89	2463.19	2450.17	2462.44	10445	77417000	40
2017.07.19	2461.97	2474.18	2459.98	2473.68	7561	64384500	40
2017.07.20	2473.43	2478.29	2467.90	2475.08	7982	60810000	40
2017.07.21	2474.83	2477.37	2464.96	2471.89	8202	67522500	40
2017.07.24	2470.83	2472.83	2466.13	2469.80	7518	63219000	40
2017.07.25	2469.56	2481.24	2468.81	2477.75	8215	70640000	40
2017.07.26	2478.00	2482.05	2474.52	2477.03	8420	65413500	40
2017.07.27	2477.03	2483.05	2459.90	2474.79	10800	77093000	40
2017.07.28	2474.79	2474.79	2464.02	2472.95	8822	59923000	40
2017.07.31	2473.20	2477.79	2468.28	2471.52	8122	66931000	40
2017.08.01	2471.52	2480.03	2469.26	2477.04	8215	62863500	40
2017.08.02	2476.57	2478.35	2466.24	2476.40	9049	74627000	40
2017.08.03	2476.40	2476.52	2468.39	2472.94	8558	66161500	40
2017.08.04	2472.94	2480.04	2469.92	2474.23	8315	65140500	40
2017.08.07	2473.98	2480.76	2473.98	2480.50	1997	0	40
2017.08.08	2479.71	2490.84	2470.13	2474.10	3126	0	40
2017.08.09	2473.85	2476.68	2461.37	2476.18	5294	0	40
2017.08.10	2476.43	2476.43	2434.67	2435.92	7613	0	40
2017.08.11	2435.92	2447.93	2432.06	2441.94	6787	0	40
