<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.05.04	16025.00	16085.00	15817.00	15890.00	9807	0	0
2016.05.05	15908.00	16125.00	15897.00	16045.00	8791	0	0
2016.05.06	16044.00	16260.00	15836.00	16077.00	13709	0	0
2016.05.09	16106.00	16424.00	16104.00	16264.00	14231	0	0
2016.05.10	16271.00	16808.00	16188.00	16778.00	14812	0	0
2016.05.11	16796.00	16818.00	16418.00	16428.00	13780	0	800
2016.05.12	16431.00	16794.00	16364.00	16634.00	16017	0	800
2016.05.13	16628.00	16806.00	16308.00	16374.00	14769	0	800
2016.05.16	16307.00	16674.00	16299.00	16609.00	10396	0	0
2016.05.17	16614.00	16784.00	16503.00	16551.00	13798	0	0
2016.05.18	16575.00	16794.00	16506.00	16718.00	16317	0	0
2016.05.19	16717.00	16843.00	16476.00	16592.00	14308	0	0
2016.05.20	16612.00	16809.00	16541.00	16724.00	10876	0	0
2016.05.23	16722.00	16724.00	16413.00	16512.00	12166	0	0
2016.05.24	16533.00	16799.00	16463.00	16764.00	8966	0	0
2016.05.25	16782.00	16989.00	16723.00	16924.00	9177	0	0
2016.05.26	16932.00	16963.00	16729.00	16872.00	9941	0	0
2016.05.27	16876.00	16927.00	16758.00	16914.00	7216	0	0
2016.05.30	16994.00	17094.00	16899.00	17059.00	5313	0	0
2016.05.31	17058.00	17249.00	16978.00	17067.00	9305	0	0
2016.06.01	17071.00	17146.00	16739.00	16849.00	13129	0	0
2016.06.02	16848.00	16859.00	16439.00	16602.00	13958	0	0
2016.06.03	16601.00	16704.00	16254.00	16339.00	14982	0	0
2016.06.06	16368.00	16679.00	16299.00	16654.00	9973	0	0
2016.06.07	16651.00	16837.00	16524.00	16704.00	9105	0	0
2016.06.08	16692.00	16847.00	16569.00	16809.00	9334	0	0
2016.06.09	16782.00	16793.00	16494.00	16624.00	7087	0	0
2016.06.10	16622.00	16680.00	16218.00	16304.00	9646	0	0
2016.06.13	16272.00	16304.00	15911.00	15942.00	16116	0	0
2016.06.14	15909.00	16067.00	15671.00	15812.00	15492	0	0
2016.06.15	15747.00	16013.00	15728.00	15903.00	15054	0	0
2016.06.16	15863.00	15931.00	15262.00	15606.00	20629	0	0
2016.06.17	15605.00	15768.00	15445.00	15576.00	17084	0	0
2016.06.20	15811.00	16083.00	15769.00	15843.00	13187	0	0
2016.06.21	15844.00	16281.00	15755.00	16144.00	14235	0	0
2016.06.22	16129.00	16171.00	15968.00	15974.00	12087	0	0
2016.06.23	16116.00	16545.00	16038.00	16530.00	17725	0	0
2016.06.24	16464.00	16483.00	14824.00	15183.00	50108	0	0
2016.06.27	15134.00	15400.00	15012.00	15158.00	28575	0	0
2016.06.28	15155.00	15569.00	14968.00	15563.00	19752	0	0
2016.06.29	15562.00	15752.00	15368.00	15747.00	14638	0	0
2016.06.30	15771.00	15797.00	15461.00	15749.00	15726	0	0
2016.07.01	15751.00	15751.00	15535.00	15559.00	12150	0	0
2016.07.04	15584.00	15796.00	15500.00	15696.00	6695	0	0
2016.07.05	15676.00	15679.00	15367.00	15450.00	10816	0	0
2016.07.06	15438.00	15439.00	15104.00	15374.00	17898	0	0
2016.07.07	15379.00	15409.00	15220.00	15293.00	13268	0	0
2016.07.08	15292.00	15392.00	15089.00	15350.00	13463	0	0
2016.07.11	15440.00	16151.00	15439.00	16083.00	12833	0	0
2016.07.12	16078.00	16581.00	16015.00	16536.00	12918	0	0
2016.07.13	16500.00	16521.00	16200.00	16354.00	15438	0	0
2016.07.14	16278.00	16636.00	16215.00	16549.00	15846	0	0
2016.07.15	16514.00	16614.00	16400.00	16539.00	13940	0	0
2016.07.18	16558.00	16659.00	16491.00	16619.00	8099	0	0
2016.07.19	16631.00	16726.00	16500.00	16619.00	10288	0	0
2016.07.20	16625.00	16875.00	16539.00	16860.00	8265	0	0
2016.07.21	16866.00	16930.00	16475.00	16566.00	13037	0	0
2016.07.22	16567.00	16697.00	16550.00	16615.00	10452	0	0
2016.07.25	16661.00	16761.00	16530.00	16574.00	7947	0	0
2016.07.26	16579.00	16579.00	16248.00	16402.00	11945	0	0
2016.07.27	16459.00	16837.00	16455.00	16597.00	15156	0	0
2016.07.28	16620.00	16622.00	16382.00	16585.00	11298	0	0
2016.07.29	16516.00	16730.00	16027.00	16305.00	19889	0	0
2016.08.01	16441.00	16660.00	16311.00	16447.00	10703	0	0
2016.08.02	16446.00	16522.00	15990.00	16103.00	11277	0	0
2016.08.03	16113.00	16260.00	15949.00	16071.00	11510	0	0
2016.08.04	16088.00	16254.00	15901.00	16229.00	9704	0	0
2016.08.05	16226.00	16481.00	16181.00	16412.00	9137	0	0
2016.08.08	16467.00	16722.00	16466.00	16632.00	5537	0	0
2016.08.09	16630.00	16757.00	16601.00	16679.00	5183	0	0
2016.08.10	16660.00	16816.00	16636.00	16691.00	6253	0	0
2016.08.11	16671.00	16917.00	16600.00	16870.00	3454	0	0
2016.08.12	16869.00	16937.00	16775.00	16801.00	7196	0	0
2016.08.15	16824.00	16931.00	16818.00	16876.00	4775	0	0
2016.08.16	16875.00	16886.00	16515.00	16566.00	7885	0	0
2016.08.17	16565.00	16754.00	16549.00	16668.00	7182	0	0
2016.08.18	16648.00	16730.00	16472.00	16545.00	7867	0	0
2016.08.19	16544.00	16605.00	16409.00	16480.00	7329	0	0
2016.08.22	16540.00	16629.00	16489.00	16547.00	8345	0	0
2016.08.23	16544.00	16649.00	16443.00	16549.00	7350	0	0
2016.08.24	16564.00	16639.00	16508.00	16547.00	5941	0	0
2016.08.25	16549.00	16654.00	16481.00	16504.00	6230	0	0
2016.08.26	16517.00	16591.00	16334.00	16586.00	10018	0	0
2016.08.29	16593.00	16776.00	16576.00	16705.00	5789	0	0
2016.08.30	16706.00	16876.00	16680.00	16848.00	5250	0	0
2016.08.31	16849.00	16916.00	16803.00	16914.00	6787	0	0
2016.09.01	16911.00	17063.00	16844.00	16949.00	7795	0	0
2016.09.02	16939.00	17161.00	16845.00	17116.00	9975	0	0
2016.09.05	17126.00	17156.00	17000.00	17014.00	5466	0	0
2016.09.06	17021.00	17101.00	16898.00	16944.00	6649	0	0
2016.09.07	16937.00	17019.00	16883.00	16967.00	6356	0	0
2016.09.08	16966.00	17000.00	16828.00	16993.00	8157	0	0
2016.09.09	16992.00	17025.00	16775.00	16780.00	9796	0	0
2016.09.12	16723.00	16788.00	16510.00	16775.00	17338	70603800	600
2016.09.13	16775.00	16838.00	16512.00	16645.00	17303	70189500	600
2016.09.14	16645.00	16705.00	16427.00	16473.00	15174	60304000	600
2016.09.15	16473.00	16513.00	16338.00	16498.00	14865	59039900	600
2016.09.16	16498.00	16506.00	16332.00	16356.00	12635	49319000	600
2016.09.19	16358.00	16453.00	16318.00	16358.00	6940	24631800	600
2016.09.20	16358.00	16568.00	16357.00	16448.00	10306	39161500	600
2016.09.21	16448.00	16839.00	16341.00	16600.00	18648	76762080	600
2016.09.22	16600.00	16920.00	16549.00	16860.00	7313	25723400	600
2016.09.23	16860.00	16878.00	16642.00	16671.00	9645	36659700	600
2016.09.26	16686.00	16688.00	16347.00	16381.00	9968	37709000	600
2016.09.27	16381.00	16667.00	16255.00	16565.00	14767	58985800	600
2016.09.28	16565.00	16565.00	16362.00	16531.00	12714	49313300	600
2016.09.29	16531.00	16738.00	16440.00	16518.00	14611	58083400	600
2016.09.30	16518.00	16588.00	16313.00	16548.00	15355	61236800	600
2016.10.03	16570.00	16633.00	16517.00	16612.00	7849	28250000	600
2016.10.04	16612.00	16853.00	16606.00	16739.00	13447	52639600	600
2016.10.05	16739.00	16972.00	16707.00	16944.00	10617	40299400	600
2016.10.06	16944.00	16959.00	16827.00	16939.00	9882	37458230	600
2016.10.07	16939.00	16939.00	16729.00	16779.00	15410	62034100	600
2016.10.10	16819.00	16989.00	16754.00	16949.00	4859	16579400	600
2016.10.11	16949.00	17064.00	16813.00	16879.00	12839	50599690	600
2016.10.12	16879.00	16989.00	16832.00	16967.00	11184	42610000	600
2016.10.13	16967.00	16977.00	16643.00	16774.00	15361	61012000	600
2016.10.14	16774.00	16964.00	16718.00	16881.00	12390	48584300	600
2016.10.17	16850.00	16939.00	16808.00	16844.00	9274	34485800	600
2016.10.18	16826.00	17004.00	16825.00	16936.00	7626	28253600	600
2016.10.19	16936.00	17006.00	16918.00	16984.00	7062	25858490	600
2016.10.20	16984.00	17286.00	16955.00	17276.00	9132	34580770	600
2016.10.21	17276.00	17296.00	17120.00	17246.00	8064	30223300	600
2016.10.24	17274.00	17361.00	17161.00	17336.00	6572	24116400	600
2016.10.25	17336.00	17426.00	17300.00	17346.00	6412	23556900	600
2016.10.26	17346.00	17381.00	17256.00	17356.00	8635	32867000	600
2016.10.27	17356.00	17489.00	17274.00	17447.00	11169	43643470	600
2016.10.28	17447.00	17489.00	17338.00	17389.00	13768	55758740	600
2016.10.31	17354.00	17454.00	17324.00	17394.00	9466	36379390	600
2016.11.01	17394.00	17481.00	17148.00	17244.00	11219	43450660	600
2016.11.02	17244.00	17282.00	16952.00	17017.00	14684	58481490	600
2016.11.03	17017.00	17123.00	16916.00	16969.00	10289	38134200	600
2016.11.04	16969.00	17002.00	16807.00	16854.00	13393	53284800	600
2016.11.07	17152.00	17314.00	17066.00	17312.00	8571	32298300	600
2016.11.08	17312.00	17379.00	17112.00	17317.00	10117	38297580	600
2016.11.09	17317.00	17436.00	16107.00	17213.00	51297	231124300	600
2016.11.10	17213.00	17564.00	17111.00	17499.00	27731	117985500	600
2016.11.11	17499.00	17616.00	17265.00	17441.00	20470	83833080	600
2016.11.14	17484.00	17736.00	17473.00	17700.00	17503	70362790	600
2016.11.15	17700.00	17901.00	17610.00	17901.00	13479	52220190	600
2016.11.16	17901.00	17945.00	17777.00	17781.00	12752	49157900	600
2016.11.17	17781.00	18110.00	17770.00	18101.00	13258	51335270	600
2016.11.18	18101.00	18101.00	17916.00	18020.00	12977	50469300	600
2016.11.21	18031.00	18161.00	17997.00	18021.00	10994	41413900	600
2016.11.22	18021.00	18244.00	18021.00	18211.00	9483	34854500	600
2016.11.23	18211.00	18444.00	18148.00	18428.00	8466	30888200	600
2016.11.24	18428.00	18462.00	18313.00	18423.00	7592	28518610	600
2016.11.25	18423.00	18484.00	18266.00	18375.00	10563	40619800	600
2016.11.28	18293.00	18371.00	18210.00	18275.00	13998	54609500	600
2016.11.29	18275.00	18446.00	18249.00	18350.00	11411	43228890	600
2016.11.30	18350.00	18659.00	18284.00	18613.00	14155	55738400	600
2016.12.01	18613.00	18744.00	18391.00	18438.00	15391	61644900	600
2016.12.02	18438.00	18468.00	18248.00	18353.00	13165	51834770	600
2016.12.05	18337.00	18559.00	18226.00	18396.00	13271	51679800	600
2016.12.06	18396.00	18486.00	18311.00	18450.00	9950	36228820	600
2016.12.07	18450.00	18664.00	18409.00	18623.00	8376	30549230	600
2016.12.08	18623.00	18911.00	18605.00	18845.00	13498	53288870	600
2016.12.09	18845.00	19223.00	18800.00	19218.00	11455	43964370	600
2016.12.12	19196.00	19274.00	19057.00	19104.00	13214	51484690	600
2016.12.13	19104.00	19349.00	19059.00	19319.00	11128	42429030	600
2016.12.14	19319.00	19459.00	19163.00	19382.00	13359	53612740	600
2016.12.15	19382.00	19544.00	19167.00	19477.00	18785	75854280	600
2016.12.16	19477.00	19477.00	19274.00	19338.00	11905	45198220	600
2016.12.19	19337.49	19455.00	19305.00	19423.00	10415	39421890	501
2016.12.20	19423.00	19655.00	19367.49	19584.50	9476	35539410	501
2016.12.21	19584.50	19602.00	19377.99	19448.00	9236	34704600	501
2016.12.22	19448.00	19448.00	19322.99	19418.00	7948	29134170	501
2016.12.23	19418.00	19480.50	19387.99	19428.00	3024	8879850	501
2016.12.27	19360.50	19483.00	19360.50	19428.00	5711	20387920	501
2016.12.28	19428.00	19481.00	19310.99	19338.50	7045	25879760	501
2016.12.29	19338.50	19338.50	18941.00	19038.50	9777	37104670	501
2016.12.30	19038.50	19183.00	18987.99	19035.50	10374	39528380	501
2017.01.03	19215.50	19433.00	19152.99	19330.50	8044	29656710	501
2017.01.04	19330.50	19670.50	19282.99	19633.00	9993	37828780	501
2017.01.05	19633.00	19633.00	19377.49	19435.00	14036	55508250	501
2017.01.06	19435.00	19627.50	19340.00	19595.00	11342	44229270	501
2017.01.09	19587.50	19700.00	19409.99	19435.00	7713	27234510	501
2017.01.10	19435.00	19477.49	19245.00	19330.00	12031	46784680	501
2017.01.11	19330.00	19515.00	19127.49	19355.00	15662	63878580	501
2017.01.12	19355.00	19355.00	18955.00	19180.00	16327	65083040	501
2017.01.13	19180.00	19377.50	19150.00	19270.00	10680	40888710	501
2017.01.16	19272.00	19277.00	19040.00	19055.00	9952	38187870	500
2017.01.17	19055.00	19055.00	18670.00	18730.00	20083	84133400	502
2017.01.18	18730.00	19030.00	18640.00	19020.00	15700	63642590	502
2017.01.19	19020.00	19185.00	18974.99	19060.00	17605	72846550	502
2017.01.20	19060.00	19280.00	19030.00	19142.50	21321	90530240	502
2017.01.23	18932.49	19020.00	18794.99	18900.00	17820	73168400	502
2017.01.24	18900.00	19080.00	18774.99	19045.00	13336	52971760	502
2017.01.25	19045.00	19288.00	18980.50	19220.50	12519	49306780	502
2017.01.26	19220.50	19567.99	19220.49	19513.00	13311	52932190	502
2017.01.27	19513.00	19558.00	19402.99	19468.00	13504	54099230	502
2017.01.30	19360.50	19398.00	19063.00	19178.00	12800	50894850	502
2017.01.31	19178.00	19188.00	18820.50	18990.50	21184	89332050	502
2017.02.01	18990.50	19287.99	18912.99	19168.00	18082	75578940	502
2017.02.02	19168.00	19168.00	18860.50	19053.00	18022	74042190	2
2017.02.03	19053.00	19113.25	18818.00	19073.00	20839	87986010	2
2017.02.06	19080.49	19080.49	18797.99	18853.00	18141	74403500	2
2017.02.07	18853.00	18974.50	18798.50	18950.50	18470	75056150	2
2017.02.08	18950.50	19047.75	18863.00	18933.00	15433	61963740	2
2017.02.09	18933.00	19215.00	18874.99	19170.00	12873	51192300	2
2017.02.10	19170.00	19460.00	19169.99	19350.00	15871	63823250	2
2017.02.13	19470.00	19537.50	19409.99	19517.50	7394	28163520	52
2017.02.14	19517.50	19517.50	19229.99	19480.00	16112	65634360	4
2017.02.15	19480.00	19497.50	19345.00	19422.50	11545	45023310	2
2017.02.16	19422.50	19425.00	19169.99	19272.50	15251	61262450	2
2017.02.17	19272.50	19273.00	19028.00	19160.50	14018	55819390	2
2017.02.20	19155.49	19278.50	19110.49	19270.99	7091	26634860	2
2017.02.21	19263.50	19480.99	19258.49	19455.00	12601	48762490	2
2017.02.22	19455.00	19455.00	19279.99	19339.99	13450	60764650	1
2017.02.23	19339.99	19375.00	19229.49	19289.99	10426	52129820	1
2017.02.24	19289.99	19380.49	19075.50	19143.00	11115	55573270	1
2017.02.27	19130.49	19216.00	18990.99	19193.50	10603	53013860	1
2017.02.28	19193.50	19261.00	19016.00	19178.50	11392	56358840	1
2017.03.01	19178.50	19616.00	19158.49	19556.00	18589	92291360	1
2017.03.02	19556.00	19671.00	19531.00	19548.50	12789	63628900	1
2017.03.03	19544.49	19582.50	19387.49	19465.99	13052	64758930	1
2017.03.06	19401.50	19414.00	19298.99	19364.00	8497	41878620	1
2017.03.07	19336.49	19388.50	19306.00	19333.50	7450	37247350	1
2017.03.08	19333.50	19410.00	19192.00	19317.50	9141	45568900	51
2017.03.09	19317.50	19417.50	19254.99	19412.50	9955	49774710	1
2017.03.10	19412.50	19652.50	19412.50	19576.49	11874	59367650	1
2017.03.13	19581.50	19668.00	19520.50	19665.50	7049	35240900	401
2017.03.14	19665.50	19705.50	19515.50	19555.50	7460	37298910	401
2017.03.15	19555.50	19590.00	19462.50	19488.50	9243	46214790	401
2017.03.16	19488.50	19634.49	19422.50	19463.50	9522	47609060	401
2017.03.17	19463.50	19540.50	19392.49	19428.50	6107	30534710	401
2017.03.20	19428.50	19522.50	19347.49	19402.50	3628	18139920	401
2017.03.21	19402.50	19478.50	19083.49	19097.49	12597	62982230	401
2017.03.22	19083.50	19168.50	18898.50	19037.50	15601	78003690	401
2017.03.23	19073.50	19123.50	18943.50	19033.50	15124	75617300	401
2017.03.24	19064.50	19294.50	19049.50	19223.50	15406	77029550	401
2017.03.27	19094.50	19127.50	18868.50	19117.50	12313	61560540	401
2017.03.28	19117.50	19342.50	19067.50	19318.50	9533	47661570	401
2017.03.29	19318.50	19318.50	19094.49	19154.50	10156	50776190	401
2017.03.30	19154.50	19209.50	19014.50	19174.50	10800	53997760	401
2017.03.31	19174.50	19202.50	18879.49	18959.50	8726	43629410	401
2017.04.03	18939.50	19064.50	18899.49	18984.50	9254	46269730	401
2017.04.04	18965.50	18965.50	18694.50	18904.50	12283	61414850	401
2017.04.05	18904.50	19020.50	18764.49	18779.50	9441	47203760	401
2017.04.06	18779.50	18784.50	18524.49	18719.50	11784	58915100	401
2017.04.07	18719.50	18845.50	18501.50	18799.50	24046	120223370	401
2017.04.10	18814.50	18848.50	18688.50	18748.50	9322	46609820	401
2017.04.11	18748.50	18758.50	18544.49	18638.50	9781	48903760	401
2017.04.12	18638.50	18638.50	18453.50	18463.50	14022	70107200	401
2017.04.13	18463.50	18463.50	18298.49	18343.50	12368	61839660	401
2017.04.17	18269.50	18471.00	18198.50	18468.50	6698	33487770	401
2017.04.18	18468.50	18533.50	18258.49	18318.50	9525	47624020	401
2017.04.19	18318.50	18499.50	18288.50	18378.50	8421	42104680	401
2017.04.20	18378.50	18614.50	18364.50	18572.00	10295	51474730	401
2017.04.21	18570.50	18659.50	18534.50	18589.49	9353	46763530	401
2017.04.24	18954.50	18999.50	18833.50	18855.50	12796	63979220	401
2017.04.25	18855.50	19230.50	18844.50	19189.50	9006	45029060	401
2017.04.26	19189.50	19320.50	19144.50	19170.50	11235	56174050	401
2017.04.27	19170.50	19297.50	19170.50	19226.50	4436	22179450	401
2017.04.28	19226.50	19259.50	19150.50	19214.50	4265	21287510	401
2017.05.01	19160.50	19359.50	19157.50	19342.50	3221	16103480	401
2017.05.02	19342.50	19505.50	19327.50	19453.50	4302	21509320	401
2017.05.03	19453.50	19621.50	19397.50	19586.50	1095	5474250	401
2017.05.04	19586.50	19662.50	19497.50	19572.50	1844	9219520	401
2017.05.05	19572.50	19710.50	19450.50	19699.50	3725	18624660	401
2017.05.08	19766.50	19929.50	19705.50	19904.50	6148	30739260	401
2017.05.09	19904.50	20020.50	19842.50	19965.50	4566	22828920	401
2017.05.10	19965.49	19965.49	19862.50	19941.49	3810	19049010	401
2017.05.11	19944.50	19995.50	19786.50	19865.49	4396	21979450	401
2017.05.12	19865.49	19939.50	19784.50	19805.50	2598	12989910	401
2017.05.15	19790.50	19949.50	19750.49	19944.50	1991	9954520	401
2017.05.16	19944.50	19992.50	19803.50	19848.50	2658	13288290	401
2017.05.17	19848.50	19848.50	19439.50	19459.50	5074	25367460	401
2017.05.18	19459.50	19648.50	19278.50	19597.50	5260	26298730	401
2017.05.19	19608.50	19742.50	19493.50	19678.49	2543	12714720	401
2017.05.22	19673.50	19717.50	19612.50	19682.50	3419	17094960	401
2017.05.23	19682.50	19769.50	19580.50	19764.50	5499	27494550	401
2017.05.24	19764.50	19788.00	19682.50	19719.50	3368	16839890	401
2017.05.25	19737.50	19848.50	19711.50	19808.50	2706	13529750	401
2017.05.26	19808.50	19808.50	19588.50	19693.50	1876	9378890	601
2017.05.29	19716.50	19731.50	19616.50	19681.50	1611	8054950	401
2017.05.30	19674.50	19709.50	19565.50	19619.50	2650	13248540	401
2017.05.31	19619.50	19710.50	19582.50	19662.50	2091	10454740	601
2017.06.01	19662.50	19920.50	19660.50	19917.50	3447	17234840	401
2017.06.02	19917.50	20231.50	19917.50	20165.50	4239	21194270	401
2017.06.05	20135.50	20216.50	20090.50	20146.50	2775	13874900	401
2017.06.06	20126.50	20151.50	19885.50	19930.50	3643	18214740	401
2017.06.07	19930.50	20013.50	19897.50	19981.50	2737	13684550	401
2017.06.08	19978.50	20070.50	19900.50	20030.50	3586	17929690	401
2017.06.09	20030.50	20110.50	19856.50	19938.50	5296	26479570	401
2017.06.12	19945.50	19955.50	19790.00	19849.00	4724	23619910	401
2017.06.13	19849.00	19970.00	19845.00	19951.00	1830	9149750	401
2017.06.14	19961.00	20006.00	19758.00	19872.00	3868	19339790	401
2017.06.15	19872.00	19971.50	19745.50	19904.00	8268	41339870	401
2017.06.16	19904.00	20009.00	19883.00	19970.00	3202	16008830	401
2017.06.19	19975.50	20163.00	19945.50	20153.00	3293	16463670	401
2017.06.20	20176.50	20320.50	20166.50	20193.00	3225	16124730	401
2017.06.21	20193.00	20205.50	20065.00	20131.00	3472	17358960	401
2017.06.22	20131.00	20186.00	20065.00	20127.00	3300	16499910	400
2017.06.23	20127.00	20155.50	20073.00	20119.00	2717	13584720	400
2017.06.26	20090.50	20225.00	20085.50	20209.00	1855	9273950	400
2017.06.27	20209.00	20238.00	20122.00	20166.00	2573	12862260	600
2017.06.28	20166.00	20213.00	20051.00	20204.00	2738	13689890	700
2017.06.29	20204.00	20275.00	19860.00	19976.00	3690	18448330	700
2017.06.30	19976.00	20095.50	19935.00	20094.50	4422	22109010	400
2017.07.03	20039.50	20188.00	20024.50	20178.00	2018	10089810	400
2017.07.04	20148.00	20193.00	19953.00	20059.50	1463	7314430	400
2017.07.05	20059.50	20130.00	19876.00	20073.00	3451	17254520	400
2017.07.06	20073.00	20074.00	19869.00	19892.00	2302	11509900	700
2017.07.07	19892.00	20052.00	19837.00	20024.00	1882	9409780	700
2017.07.10	20055.50	20122.00	20023.00	20055.49	2150	10749890	400
2017.07.11	20055.49	20182.99	20042.99	20117.00	1685	8424860	600
2017.07.12	20117.00	20159.00	20042.00	20139.00	1811	9054900	700
2017.07.13	20139.00	20169.00	20049.00	20112.00	1801	9003650	400
2017.07.14	20112.00	20147.00	20027.00	20053.00	1455	7274970	700
2017.07.17	20035.50	20121.00	19981.00	20029.00	670	3349940	400
2017.07.18	20029.00	20075.00	19905.00	19980.00	1365	6824990	500
2017.07.19	19980.00	20026.00	19945.00	20026.00	1976	9878260	700
2017.07.20	20026.00	20151.00	20021.00	20094.00	3955	19772850	700
2017.07.21	20100.00	20125.00	19964.00	19986.00	2734	13669900	400
2017.07.24	19965.50	19988.00	19870.00	19956.00	3175	15874930	400
2017.07.25	19956.00	20097.00	19932.00	20072.00	3054	15268580	700
2017.07.26	20072.00	20112.00	20007.00	20017.00	2691	13454910	700
2017.07.27	20017.00	20169.00	19963.00	20035.00	4420	22095370	700
2017.07.28	20035.00	20040.00	19925.00	19965.00	3301	16504960	700
2017.07.31	19956.50	19996.00	19905.00	19940.00	3179	15893370	400
2017.08.01	19940.00	20047.00	19926.00	20016.00	2785	13924790	700
2017.08.02	20016.00	20107.00	20016.00	20072.00	2968	14838460	600
2017.08.03	20072.00	20072.00	19967.00	19972.00	2918	14589970	700
2017.08.04	19972.00	20067.00	19937.00	20037.00	1839	9194940	700
2017.08.07	20065.00	20080.00	20037.00	20063.00	1193	0	700
2017.08.08	20063.00	20073.00	19942.00	19948.00	1930	0	400
2017.08.09	19948.00	19948.00	19655.00	19767.00	4757	0	700
2017.08.10	19792.00	19827.00	19367.00	19369.00	4604	0	600
2017.08.11	19371.00	19505.00	19309.00	19379.00	3473	0	700
2017.08.14	19447.50	19618.00	19442.50	19603.00	3165	0	400
2017.08.15	19603.00	19834.00	19603.00	19731.00	3027	0	700
2017.08.16	19731.00	19810.00	19693.00	19726.00	3289	0	700
2017.08.17	19726.00	19732.00	19485.00	19492.00	5186	0	700
2017.08.18	19492.00	19557.00	19326.00	19447.00	4999	0	600
2017.08.21	19527.50	19541.50	19270.00	19336.00	4255	0	400
2017.08.22	19336.00	19494.00	19336.00	19494.00	2893	0	400
2017.08.23	19494.00	19561.00	19357.00	19357.00	3546	0	600
2017.08.24	19364.00	19425.00	19318.00	19425.00	3658	0	400
2017.08.25	19425.00	19546.00	19382.00	19463.00	3349	0	500
2017.08.28	19456.50	19530.50	19407.00	19476.00	3800	0	400
2017.08.29	19476.00	19498.00	19145.00	19473.00	8214	0	500
2017.08.30	19473.00	19580.00	19431.00	19567.00	5301	0	500
2017.08.31	19567.00	19732.00	19557.00	19677.00	4685	0	700
2017.09.01	19677.00	19742.00	19617.00	19697.00	5480	0	600
2017.09.04	19570.50	19619.50	19422.00	19507.00	3667	0	400
2017.09.05	19517.00	19582.00	19265.00	19352.00	7279	0	600
2017.09.06	19352.00	19483.00	19257.00	19463.00	6898	0	700
2017.09.07	19463.00	19483.00	19355.00	19410.00	7709	0	500
2017.09.08	19414.00	19420.00	19231.00	19291.00	5991	0	600
2017.09.11	19416.50	19697.00	19405.50	19694.00	4618	0	400
2017.09.12	19682.00	19860.00	19650.00	19854.00	3728	0	600
2017.09.13	19883.00	19900.00	19793.00	19873.00	3400	0	500
2017.09.14	19873.00	19903.00	19782.00	19859.00	4260	0	600
2017.09.15	19859.00	20027.00	19767.00	19971.00	4019	0	700
2017.09.18	19986.50	20132.00	19986.50	20096.00	2509	0	400
2017.09.19	20096.00	20308.00	20096.00	20272.00	4388	0	600
2017.09.20	20272.00	20413.00	20250.00	20408.00	5747	0	400
2017.09.21	20408.00	20498.00	20310.00	20392.00	5145	0	500
2017.09.22	20387.00	20417.00	20252.00	20327.00	4091	0	500
2017.09.25	20381.50	20445.50	20233.00	20307.00	6270	0	400
2017.09.26	20332.00	20392.00	20277.00	20367.00	4938	0	500
2017.09.27	20224.00	20420.00	20204.00	20383.00	4914	0	600
2017.09.28	20384.00	20404.00	20290.00	20325.00	4612	0	400
2017.09.29	20325.00	20366.00	20273.00	20356.00	3822	0	600
2017.10.02	20391.50	20471.00	20355.50	20471.00	4138	0	400
2017.10.03	20471.00	20676.00	20435.00	20670.00	3794	0	500
2017.10.04	20643.00	20686.00	20586.00	20660.00	4654	0	400
2017.10.05	20660.00	20696.00	20595.00	20696.00	4291	0	600
2017.10.06	20696.00	20756.00	20634.00	20656.00	4263	0	500
2017.10.09	20638.00	20736.00	20638.00	20676.00	1930	0	400
2017.10.10	20676.00	20836.00	20655.00	20815.00	4240	0	600
2017.10.11	20815.00	20966.00	20780.00	20941.00	3885	0	600
2017.10.12	20941.00	21032.00	20916.00	20976.00	4398	0	600
2017.10.13	20966.00	21262.00	20927.00	21232.00	4933	0	500
2017.10.16	21241.50	21350.00	21195.50	21337.00	5185	0	400
2017.10.17	21337.00	21392.00	21226.00	21362.00	5156	0	600
2017.10.18	21362.00	21447.00	21312.00	21447.00	5201	0	600
2017.10.19	21447.00	21512.00	21207.00	21333.00	8180	0	500
2017.10.20	21333.00	21557.00	21308.00	21552.00	5963	0	500
2017.10.23	21691.50	21837.00	21615.00	21645.00	6752	0	400
2017.10.24	21640.00	21930.00	21629.00	21900.00	6462	0	500
2017.10.25	21900.00	21925.00	21589.00	21710.00	9994	0	500
2017.10.26	21710.00	21855.00	21694.00	21850.00	7691	0	500
2017.10.27	21850.00	22126.00	21817.00	22056.00	7387	0	500
2017.10.30	22056.50	22085.50	21848.00	21895.00	6317	0	400
2017.10.31	21895.00	22214.00	21843.00	22204.00	5609	0	400
2017.11.01	22178.00	22595.00	22164.00	22534.00	7843	0	500
2017.11.02	22469.00	22566.00	22363.00	22559.00	7578	0	600
2017.11.03	22559.00	22639.00	22498.00	22634.00	3853	0	700
2017.11.06	22614.00	22654.00	22424.00	22573.00	6728	0	400
2017.11.07	22530.50	23000.00	22518.00	22854.00	7549	0	400
2017.11.08	22818.00	22958.00	22740.00	22923.00	6577	0	400
2017.11.09	22993.00	23424.00	22319.00	22641.50	25507	0	400
2017.11.10	22641.50	22722.00	22328.00	22457.00	20540	0	500
2017.11.13	22596.50	22610.50	22112.00	22356.50	11398	0	400
