<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.03.29	5062.34	5073.83	5043.74	5071.11	15043	2402620	80
2017.03.30	5071.02	5092.30	5062.50	5086.86	11549	1872954	80
2017.03.31	5086.87	5131.21	5066.92	5121.72	12418	1846770	80
2017.04.03	5121.72	5137.96	5064.62	5101.93	16591	2587082	80
2017.04.04	5101.93	5111.30	5075.51	5111.04	15520	2661246	80
2017.04.05	5111.05	5123.69	5068.39	5068.39	18800	2876942	80
2017.04.06	5068.30	5126.60	5050.87	5118.14	19761	2877970	80
2017.04.07	5118.14	5146.49	5097.65	5136.27	19881	2807538	80
2017.04.10	5136.27	5140.55	5095.88	5105.42	13068	1918334	80
2017.04.11	5105.32	5119.57	5066.66	5115.14	20711	3178622	80
2017.04.12	5115.14	5142.89	5090.05	5093.55	20541	3009716	80
2017.04.13	5093.55	5100.95	5052.62	5068.65	18279	2738538	80
2017.04.18	5068.65	5093.26	4967.23	4986.89	22395	3254575	0
2017.04.19	4986.89	5010.96	4979.08	4985.34	14828	1650531	80
2017.04.20	4985.34	5094.78	4985.34	5079.29	13801	1493342	80
2017.04.21	5079.29	5089.50	5027.40	5078.76	20378	2896184	80
2017.04.24	5078.77	5332.74	5078.77	5280.48	22507	2808123	0
2017.04.25	5280.48	5293.53	5258.76	5281.91	13840	1798027	0
2017.04.26	5281.91	5296.60	5265.23	5265.48	14433	1742050	80
2017.04.27	5265.48	5279.77	5261.54	5275.51	13102	1796218	80
2017.04.28	5275.51	5288.00	5260.79	5260.87	11897	1624051	0
2017.05.02	5260.87	5315.23	5260.87	5313.30	9944	1468435	0
2017.05.03	5313.30	5313.70	5281.95	5302.08	10533	1434107	0
2017.05.04	5302.08	5383.93	5302.08	5383.68	15481	2068148	80
2017.05.05	5383.68	5475.47	5341.71	5468.73	16970	2235889	0
2017.05.08	5468.73	5469.13	5373.21	5389.81	16428	2011261	0
2017.05.09	5389.81	5415.47	5383.20	5397.69	18912	2457012	80
2017.05.10	5397.70	5405.79	5377.32	5405.54	18124	2259498	80
2017.05.11	5405.54	5410.97	5355.50	5398.83	22336	2913036	80
2017.05.12	5389.04	5413.53	5375.30	5412.53	19945	2585578	80
2017.05.15	5412.53	5426.93	5383.19	5423.94	17873	2313592	80
2017.05.16	5423.94	5423.94	5385.65	5409.86	17728	2293428	80
2017.05.17	5409.86	5409.86	5271.42	5273.67	24943	2621812	80
2017.05.18	5273.67	5320.71	5237.66	5302.92	28309	2743370	80
2017.05.19	5302.92	5334.24	5289.98	5326.27	22753	2810974	80
2017.05.22	5326.26	5340.77	5314.83	5329.82	17896	2190074	80
2017.05.23	5329.82	5369.11	5311.82	5356.31	21893	2694612	80
2017.05.24	5356.31	5356.31	5324.91	5345.74	17552	2022594	80
2017.05.25	5345.74	5376.98	5320.82	5335.37	20157	2294834	80
2017.05.26	5335.37	5339.95	5281.40	5338.95	20305	2523020	80
2017.05.29	5338.95	5342.40	5315.91	5332.23	8963	1024366	80
2017.05.30	5332.23	5332.23	5270.58	5303.11	20146	2374360	80
2017.05.31	5303.11	5334.85	5278.67	5285.40	24427	3055404	80
2017.06.01	5298.11	5342.48	5286.15	5341.48	21316	2695496	80
2017.06.02	5341.48	5373.21	5327.01	5352.02	25087	3341792	80
2017.06.05	5352.02	5352.02	5299.61	5310.39	11106	1416712	80
2017.06.06	5310.39	5310.39	5255.36	5265.35	22165	2790090	80
2017.06.07	5268.08	5320.80	5251.27	5276.54	21883	2783880	80
2017.06.08	5276.54	5290.91	5250.15	5276.92	23277	2476560	80
2017.06.09	5276.92	5323.98	5265.24	5289.49	26714	2764170	80
2017.06.12	5289.49	5289.49	5224.16	5236.65	24077	2709960	80
2017.06.13	5236.65	5287.19	5236.65	5282.44	16931	2064380	80
2017.06.14	5282.44	5314.97	5234.72	5256.97	20776	2327550	80
2017.06.15	5256.97	5256.97	5175.36	5226.05	20872	2248560	80
2017.06.16	5226.05	5273.36	5226.05	5270.82	20326	2225700	80
2017.06.19	5271.82	5331.19	5271.82	5322.14	16657	1944010	80
2017.06.20	5322.14	5339.94	5276.99	5286.96	17253	1993490	80
2017.06.21	5286.96	5286.96	5222.59	5266.73	23152	2374940	80
2017.06.22	5269.25	5286.30	5231.95	5269.73	17056	1897670	80
2017.06.23	5269.73	5285.69	5245.85	5266.69	17423	1908890	80
2017.06.26	5273.48	5323.51	5273.48	5296.17	16771	1940140	80
2017.06.27	5296.17	5296.17	5226.48	5230.47	23873	2518100	80
2017.06.28	5230.47	5274.74	5202.70	5259.83	25234	2776060	80
2017.06.29	5281.64	5281.64	5120.56	5145.06	31496	3268050	80
2017.06.30	5145.06	5192.92	5110.91	5150.12	26117	2767730	80
2017.07.03	5150.12	5200.71	5147.76	5177.82	15703	1807720	80
2017.07.04	5177.82	5197.99	5163.51	5180.28	11686	1317740	80
2017.07.05	5180.28	5192.43	5158.63	5191.68	21250	2192040	80
2017.07.06	5191.68	5191.68	5110.72	5139.89	24647	2591630	80
2017.07.07	5142.59	5160.81	5125.65	5153.80	18705	1911250	80
2017.07.10	5153.80	5179.24	5147.25	5172.62	14558	1600620	80
2017.07.11	5172.62	5186.65	5134.38	5163.62	16012	1705380	80
2017.07.12	5163.62	5239.30	5154.32	5222.49	17002	2004730	80
2017.07.13	5222.49	5260.40	5220.49	5243.62	14790	1653500	80
2017.07.14	5246.84	5249.10	5214.99	5241.07	13165	1487740	80
2017.07.17	5241.07	5249.97	5212.87	5228.91	14876	1636940	80
2017.07.18	5228.91	5234.61	5163.92	5188.80	20461	2485680	80
2017.07.19	5194.23	5229.97	5172.80	5226.72	14336	1533580	80
2017.07.20	5226.72	5251.53	5176.36	5198.77	17185	1860790	80
2017.07.21	5198.77	5208.96	5093.72	5141.65	22513	2661620	80
2017.07.24	5135.66	5145.04	5093.32	5141.79	18190	1936370	80
2017.07.25	5144.47	5193.80	5128.49	5165.54	18950	2175050	80
2017.07.26	5165.54	5208.86	5154.04	5174.51	18143	2029720	80
2017.07.27	5174.51	5218.55	5149.85	5169.60	24276	2511480	80
2017.07.28	5169.60	5169.60	5104.49	5128.28	22124	2615400	80
2017.07.31	5128.28	5148.45	5079.83	5085.54	18107	2061640	0
2017.08.01	5085.54	5149.05	5085.54	5125.45	16241	1912070	80
2017.08.02	5133.93	5137.68	5094.24	5116.88	19638	2141520	80
2017.08.03	5116.88	5143.07	5083.08	5125.42	18500	2054640	80
2017.08.04	5125.42	5216.44	5115.91	5202.27	18554	2198490	80
2017.08.07	5202.27	5221.13	5194.51	5205.30	13903	0	80
2017.08.08	5192.78	5232.35	5184.90	5191.40	17967	0	80
2017.08.09	5191.40	5191.40	5121.02	5154.08	27766	0	80
2017.08.10	5154.08	5154.08	5083.42	5086.42	30183	0	80
2017.08.11	5086.42	5093.62	5045.51	5054.71	29217	0	80
2017.08.14	5054.71	5136.22	5054.71	5119.17	19187	0	80
2017.08.15	5120.67	5158.73	5119.17	5141.88	18944	0	80
2017.08.16	5143.38	5200.06	5140.62	5159.48	18022	0	80
2017.08.17	5162.00	5181.05	5104.88	5108.13	24353	0	80
2017.08.18	5105.13	5128.01	5075.04	5105.49	29580	0	80
2017.08.21	5105.49	5109.55	5065.45	5085.86	24009	0	80
2017.08.22	5085.86	5138.85	5085.86	5136.60	18641	0	80
2017.08.23	5136.60	5148.82	5104.24	5120.76	22620	0	80
2017.08.24	5122.26	5136.47	5106.82	5110.32	21296	0	80
2017.08.25	5110.32	5141.35	5097.32	5099.24	22742	0	80
2017.08.28	5099.24	5106.19	5064.84	5073.45	14454	0	80
2017.08.29	5074.95	5074.95	4993.26	5054.59	28488	0	80
2017.08.30	5054.59	5075.27	5045.24	5068.51	17982	0	80
2017.08.31	5070.01	5104.61	5067.70	5089.49	18432	0	80
2017.09.01	5089.49	5138.61	5089.49	5125.70	18827	0	80
2017.09.04	5125.70	5125.70	5082.24	5108.03	12432	0	80
2017.09.05	5102.76	5126.09	5047.57	5059.07	26397	0	80
2017.09.06	5059.07	5133.41	5048.26	5120.41	25402	0	80
2017.09.07	5120.41	5148.57	5102.31	5120.99	30137	0	80
2017.09.08	5120.99	5121.51	5086.15	5108.37	23170	0	80
2017.09.11	5134.23	5189.10	5134.23	5185.11	16370	0	80
2017.09.12	5183.63	5219.02	5183.13	5208.72	16620	0	80
2017.09.13	5206.20	5226.65	5197.44	5213.66	12736	0	80
2017.09.14	5209.58	5233.51	5200.65	5229.76	14003	0	80
2017.09.15	5225.22	5235.86	5200.28	5219.06	18736	0	80
2017.09.18	5237.68	5241.22	5220.85	5223.59	14404	0	80
2017.09.19	5233.61	5238.38	5218.71	5231.50	13796	0	80
2017.09.20	5234.44	5274.32	5227.68	5270.31	15746	0	80
2017.09.21	5265.01	5278.25	5256.80	5271.25	15789	0	80
2017.09.22	5262.98	5296.03	5260.00	5285.90	16458	0	80
2017.09.25	5274.83	5286.55	5257.28	5264.74	18807	0	80
2017.09.26	5261.78	5274.52	5254.30	5269.48	15785	0	80
2017.09.27	5271.71	5300.19	5270.94	5287.18	17472	0	80
2017.09.28	5289.18	5298.87	5278.01	5292.49	15126	0	80
2017.09.29	5291.45	5330.61	5284.06	5327.11	14715	0	80
2017.10.02	5333.32	5358.00	5326.09	5353.50	15029	0	80
2017.10.03	5361.09	5375.21	5354.07	5370.71	6799	0	80
2017.10.04	5370.67	5375.44	5344.60	5356.34	12619	0	80
2017.10.05	5364.31	5385.18	5355.03	5383.17	13119	0	80
2017.10.06	5382.07	5385.13	5349.65	5371.47	12742	0	80
2017.10.09	5374.24	5378.29	5350.83	5352.18	10609	0	80
2017.10.10	5360.00	5378.49	5350.45	5375.99	15275	0	80
2017.10.11	5370.60	5377.73	5337.54	5364.67	11725	0	80
2017.10.12	5363.92	5367.42	5341.88	5356.42	10461	0	80
2017.10.13	5366.66	5372.18	5344.33	5357.28	11716	0	80
2017.10.16	5366.36	5371.18	5346.36	5367.03	11254	0	80
2017.10.17	5368.59	5376.21	5346.98	5360.36	9262	0	80
2017.10.18	5364.03	5393.88	5358.76	5382.41	8577	0	80
2017.10.19	5381.32	5383.13	5342.50	5371.46	14138	0	80
2017.10.20	5378.47	5392.98	5367.61	5373.49	12279	0	80
2017.10.23	5374.96	5409.07	5366.97	5373.77	11179	0	80
2017.10.24	5376.45	5413.18	5372.21	5396.34	13604	0	80
2017.10.25	5394.58	5415.95	5354.37	5380.72	19022	0	80
2017.10.26	5381.14	5471.79	5374.76	5463.04	19249	0	80
2017.10.27	5466.99	5513.08	5464.02	5495.90	18919	0	80
2017.10.30	5486.20	5507.12	5483.80	5488.05	13832	0	80
2017.10.31	5491.32	5511.83	5489.00	5508.14	9559	0	80
2017.11.01	5524.60	5536.61	5510.85	5514.85	16986	0	80
2017.11.02	5508.16	5520.29	5485.02	5516.36	15904	0	80
2017.11.03	5518.64	5522.37	5497.27	5512.09	13585	0	80
2017.11.06	5510.44	5515.08	5496.33	5513.33	7272	0	80
2017.11.07	5522.72	5524.78	5467.12	5480.38	15585	0	80
2017.11.08	5480.63	5496.13	5451.53	5469.86	15491	0	80
2017.11.09	5471.88	5479.87	5370.99	5401.99	27889	0	80
2017.11.10	5400.36	5415.95	5373.92	5382.17	20094	0	80
2017.11.13	5383.24	5391.74	5300.28	5351.80	15174	0	80
2017.11.14	5340.98	5365.88	5300.99	5317.68	18134	0	80
2017.11.15	5300.92	5312.56	5265.20	5296.82	22355	0	80
2017.11.16	5314.56	5351.47	5310.41	5343.96	12602	0	80
2017.11.17	5343.44	5349.86	5304.36	5315.23	14771	0	80
2017.11.20	5296.83	5348.01	5296.83	5339.53	16456	0	80
2017.11.21	5337.93	5386.94	5325.90	5368.36	14556	0	80
2017.11.22	5367.80	5390.51	5345.57	5348.56	13817	0	80
2017.11.23	5345.94	5391.56	5329.04	5377.32	13013	0	80
2017.11.24	5374.30	5420.63	5373.35	5387.96	13732	0	80
2017.11.27	5386.24	5408.62	5357.63	5363.86	16556	0	80
2017.11.28	5360.30	5420.68	5355.98	5414.43	17817	0	80
2017.11.29	5413.66	5441.65	5388.56	5399.30	20010	0	80
2017.11.30	5398.04	5430.05	5372.58	5376.10	21095	0	80
2017.12.01	5376.78	5380.31	5296.50	5340.14	35761	0	80
2017.12.04	5372.31	5405.79	5349.27	5374.30	23821	0	80
2017.12.05	5380.15	5395.88	5347.65	5360.44	23484	0	80
2017.12.06	5347.45	5386.03	5315.09	5368.37	22498	0	80
2017.12.07	5378.88	5396.27	5364.73	5391.74	17788	0	80
2017.12.08	5401.98	5425.32	5392.71	5407.81	15326	0	80
2017.12.11	5415.57	5418.32	5381.34	5402.92	12245	0	80
2017.12.12	5404.39	5427.22	5358.41	5420.22	15029	0	80
2017.12.13	5418.24	5428.83	5382.14	5384.89	12416	0	80
2017.12.14	5383.64	5400.40	5334.84	5339.09	14703	0	80
2017.12.15	5348.01	5370.11	5329.29	5361.86	16213	0	80
2017.12.18	5388.04	5427.81	5383.05	5420.20	14014	0	80
2017.12.19	5412.23	5420.46	5376.04	5380.55	12635	0	80
2017.12.20	5388.07	5390.06	5336.81	5343.07	17569	0	80
2017.12.21	5342.08	5390.10	5321.33	5366.82	12972	0	80
2017.12.22	5367.08	5386.34	5354.31	5372.12	10277	0	80
2017.12.27	5357.60	5387.94	5351.09	5361.63	11887	0	80
2017.12.28	5362.38	5370.63	5330.29	5338.29	9063	0	80
2017.12.29	5342.75	5346.25	5297.11	5300.11	10258	0	80
2018.01.02	5320.76	5328.76	5256.04	5288.12	14218	0	80
2018.01.03	5291.83	5348.78	5290.83	5344.28	13630	0	80
2018.01.04	5346.25	5430.39	5346.25	5407.73	12704	0	80
2018.01.05	5410.96	5476.68	5409.71	5471.42	13438	0	80
2018.01.08	5477.35	5498.95	5475.35	5489.71	12761	0	80
2018.01.09	5489.70	5534.66	5481.95	5532.66	11925	0	80
2018.01.10	5525.89	5528.97	5485.38	5494.75	19071	0	80
2018.01.11	5507.48	5516.99	5477.82	5505.62	16898	0	80
2018.01.12	5508.10	5520.73	5485.48	5512.20	16343	0	80
2018.01.15	5519.28	5525.34	5500.27	5505.43	9567	0	80
2018.01.16	5516.40	5535.91	5473.61	5477.86	19755	0	80
2018.01.17	5488.57	5520.63	5483.00	5508.87	16187	0	80
2018.01.18	5514.86	5515.40	5473.63	5495.00	15845	0	80
2018.01.19	5493.05	5535.51	5484.03	5535.51	16516	0	80
2018.01.22	5525.07	5559.08	5511.18	5551.57	13879	0	80
2018.01.23	5570.34	5578.84	5520.72	5537.10	16464	0	80
2018.01.24	5541.05	5541.80	5478.65	5495.92	20532	0	80
2018.01.25	5493.14	5525.85	5454.13	5492.55	23978	0	80
2018.01.26	5499.52	5553.74	5490.78	5553.24	16202	0	80
2018.01.29	5546.40	5546.40	5513.88	5520.63	15869	0	80
2018.01.30	5503.74	5519.30	5463.59	5471.96	24333	0	80
2018.01.31	5477.93	5497.30	5470.22	5479.52	18362	0	80
2018.02.01	5504.36	5529.22	5430.98	5458.08	27739	0	80
2018.02.02	5456.72	5463.31	5322.03	5329.03	31819	0	80
2018.02.05	5308.03	5338.39	5100.97	5127.47	31055	0	80
2018.02.06	5049.89	5281.26	5049.64	5276.76	70671	0	80
2018.02.07	5213.90	5267.41	5168.21	5231.14	38459	0	80
2018.02.08	5206.04	5249.04	5101.54	5101.54	41668	0	80
2018.02.09	5103.45	5155.82	4974.13	5106.90	55522	0	80
2018.02.12	5140.27	5178.14	5110.84	5168.87	39151	0	80
2018.02.13	5143.19	5155.67	5105.88	5131.02	28003	0	80
2018.02.14	5130.82	5203.97	5080.17	5190.20	30477	0	80
2018.02.15	5203.69	5255.18	5198.93	5223.80	24846	0	80
2018.02.16	5233.19	5298.36	5226.49	5280.08	25221	0	0
2018.02.19	5290.95	5301.23	5247.21	5254.20	10994	0	80
2018.02.20	5255.05	5292.85	5248.35	5260.57	21614	0	80
2018.02.21	5267.02	5319.54	5254.46	5266.03	21729	0	80
2018.02.22	5250.89	5321.91	5250.89	5291.44	27103	0	80
2018.02.23	5317.86	5340.16	5291.83	5335.91	19843	0	80
2018.02.26	5340.98	5369.38	5328.54	5364.63	13980	0	80
2018.02.27	5358.55	5363.34	5315.45	5315.45	25646	0	80
2018.02.28	5317.86	5357.33	5291.64	5291.64	23410	0	80
2018.03.01	5293.58	5317.09	5193.92	5222.92	42301	0	80
2018.03.02	5228.63	5238.14	5120.42	5180.96	36271	0	80
2018.03.05	5146.91	5195.01	5101.64	5191.49	31785	0	80
2018.03.06	5195.96	5216.42	5164.88	5184.12	27919	0	80
2018.03.07	5131.75	5205.50	5130.00	5200.25	30631	0	80
2018.03.08	5200.43	5264.28	5186.16	5251.40	23708	0	80
2018.03.09	5255.84	5292.61	5240.25	5282.79	20440	0	80
2018.03.12	5293.94	5306.69	5257.22	5268.33	17759	0	80
2018.03.13	5275.77	5311.82	5204.27	5217.76	24466	0	80
2018.03.14	5219.62	5273.27	5219.62	5246.31	26963	0	80
2018.03.15	5251.92	5274.91	5234.72	5272.65	19081	0	80
2018.03.16	5263.59	5299.46	5252.74	5278.35	19657	0	80
2018.03.19	5256.86	5268.08	5194.46	5227.47	26015	0	80
2018.03.20	5232.62	5260.02	5207.56	5257.26	21363	0	80
2018.03.21	5258.27	5261.27	5208.87	5220.37	23378	0	80
2018.03.22	5216.34	5231.51	5105.60	5114.10	36213	0	80
2018.03.23	5088.60	5129.02	5041.05	5049.30	41128	0	80
2018.03.26	5075.51	5126.85	5041.66	5108.70	30937	0	80
2018.03.27	5125.14	5148.84	5037.64	5060.66	34523	0	80
2018.03.28	5055.68	5159.34	5036.92	5130.54	49795	0	80
2018.03.29	5135.80	5196.37	5125.00	5179.35	29117	0	80
2018.04.03	5127.27	5176.93	5117.46	5170.18	31132	0	80
2018.04.04	5154.34	5190.27	5093.70	5185.52	35925	0	80
2018.04.05	5200.43	5282.33	5195.43	5265.82	21987	0	80
2018.04.06	5243.78	5282.65	5210.68	5221.43	32462	0	80
2018.04.09	5246.27	5289.71	5245.90	5253.02	22725	0	80
2018.04.10	5300.78	5313.18	5279.74	5303.26	28900	0	80
2018.04.11	5290.37	5303.10	5263.30	5268.95	24411	0	80
2018.04.12	5267.91	5312.17	5265.84	5309.42	20488	0	80
2018.04.13	5308.95	5339.01	5296.51	5315.01	20027	0	80
2018.04.16	5323.05	5326.59	5298.11	5318.35	16788	0	80
2018.04.17	5329.25	5370.57	5316.54	5354.75	14687	0	80
2018.04.18	5361.68	5384.62	5355.55	5383.62	13138	0	80
2018.04.19	5383.06	5397.90	5376.10	5392.65	15863	0	80
2018.04.20	5389.09	5426.36	5380.00	5405.55	19417	0	80
2018.04.23	5414.72	5441.38	5391.29	5432.65	16722	0	80
2018.04.24	5440.25	5451.29	5388.33	5404.58	21660	0	80
2018.04.25	5393.37	5442.01	5387.80	5416.84	27656	0	80
2018.04.26	5418.10	5474.62	5405.93	5466.38	20382	0	80
2018.04.27	5471.51	5486.30	5453.52	5476.32	19526	0	80
2018.04.30	5489.00	5521.46	5473.58	5494.96	16330	0	80
2018.05.02	5508.47	5538.33	5504.23	5523.03	18026	0	80
2018.05.03	5511.62	5523.78	5488.55	5517.02	21957	0	80
2018.05.04	5512.28	5527.33	5485.65	5523.09	16849	0	80
2018.05.07	5535.17	5535.28	5503.12	5523.81	9975	0	80
2018.05.08	5523.90	5531.87	5495.00	5524.54	16407	0	80
2018.05.09	5529.20	5546.84	5510.82	5539.11	12722	0	80
2018.05.10	5544.91	5554.04	5522.42	5552.29	12436	0	80
2018.05.11	5537.60	5544.82	5520.40	5536.53	12107	0	80
2018.05.14	5545.02	5545.66	5523.25	5530.93	11224	0	80
2018.05.15	5523.75	5563.57	5521.89	5552.98	14284	0	80
2018.05.16	5551.54	5582.56	5539.50	5578.88	12074	0	80
2018.05.17	5572.52	5624.27	5567.81	5610.48	12581	0	80
2018.05.18	5618.72	5641.84	5602.84	5608.58	14601	0	80
2018.05.21	5632.03	5657.46	5625.03	5640.37	7851	0	80
2018.05.22	5633.06	5653.09	5620.25	5636.18	13400	0	80
2018.05.23	5627.77	5630.01	5542.87	5577.89	19033	0	80
2018.05.24	5568.31	5598.20	5522.14	5567.81	18026	0	80
2018.05.25	5576.57	5590.98	5518.65	5539.35	19865	0	0
2018.05.28	5546.10	5577.43	5491.91	5507.47	12650	0	80
2018.05.29	5499.54	5510.06	5386.63	5419.38	41693	0	80
2018.05.30	5410.45	5456.20	5385.31	5438.15	28774	0	80
2018.05.31	5431.99	5453.06	5380.46	5417.36	29015	0	80
2018.06.01	5419.83	5485.65	5419.83	5482.39	20358	0	80
2018.06.04	5484.65	5501.87	5465.47	5468.46	15000	0	80
2018.06.05	5460.80	5512.70	5453.21	5456.94	15462	0	80
2018.06.06	5468.84	5484.34	5419.56	5482.33	18179	0	80
2018.06.07	5485.74	5500.25	5407.28	5420.03	19331	0	80
2018.06.08	5412.20	5470.44	5404.32	5459.68	23128	0	80
2018.06.11	5440.82	5496.55	5436.94	5483.31	17520	0	80
2018.06.12	5486.30	5498.60	5444.66	5446.90	16637	0	80
2018.06.13	5451.70	5474.01	5439.34	5440.59	13839	0	80
2018.06.14	5433.21	5554.78	5407.33	5534.52	14774	0	80
2018.06.15	5533.63	5560.79	5495.47	5520.03	16220	0	0
2018.06.18	5497.54	5498.69	5417.03	5456.98	16862	0	80
2018.06.19	5388.97	5418.66	5364.73	5416.66	22914	0	80
2018.06.20	5429.39	5430.75	5370.68	5381.47	16593	0	80
2018.06.21	5384.65	5398.23	5300.41	5311.38	24649	0	80
2018.06.22	5321.03	5392.84	5321.03	5366.83	16279	0	80
2018.06.25	5354.51	5362.22	5272.45	5288.95	21921	0	80
2018.06.26	5296.55	5315.50	5277.95	5298.26	17804	0	80
2018.06.27	5292.21	5371.61	5245.56	5295.42	27544	0	80
2018.06.28	5303.61	5341.28	5249.51	5291.93	27068	0	80
2018.06.29	5310.37	5358.07	5297.54	5302.04	22902	0	80
2018.07.02	5279.53	5298.17	5241.16	5294.67	23449	0	80
2018.07.03	5296.04	5336.54	5283.34	5300.35	17861	0	80
2018.07.04	5308.02	5333.22	5297.09	5325.02	10098	0	80
2018.07.05	5319.62	5393.00	5314.70	5375.71	20421	0	80
2018.07.06	5389.42	5401.46	5344.16	5378.36	18675	0	80
2018.07.09	5397.14	5418.71	5383.96	5406.40	13664	0	80
2018.07.10	5411.62	5437.56	5400.34	5431.05	13766	0	80
2018.07.11	5400.01	5401.51	5340.94	5357.93	19910	0	80
2018.07.12	5370.07	5415.62	5349.28	5413.87	16489	0	80
2018.07.13	5424.43	5439.62	5416.86	5435.19	14417	0	80
2018.07.16	5438.07	5439.58	5404.08	5415.76	13837	0	80
2018.07.17	5402.64	5446.28	5382.30	5436.26	14931	0	80
2018.07.18	5435.69	5460.06	5435.69	5442.40	12051	0	80
2018.07.19	5434.09	5444.06	5408.09	5416.34	12962	0	80
2018.07.20	5411.52	5423.77	5340.81	5390.81	21651	0	80
2018.07.23	5383.34	5391.12	5357.79	5382.39	16111	0	80
2018.07.24	5400.17	5453.08	5389.21	5432.58	18634	0	80
2018.07.25	5427.93	5479.77	5413.27	5464.26	18584	0	80
2018.07.26	5453.34	5478.44	5434.77	5464.62	19845	0	80
2018.07.27	5476.21	5514.53	5475.15	5486.75	17878	0	80
2018.07.30	5477.18	5508.26	5471.28	5473.53	15033	0	80
2018.07.31	5481.80	5529.56	5476.96	5505.89	17409	0	80
2018.08.01	5506.84	5531.39	5483.36	5493.85	18425	0	80
2018.08.02	5478.16	5489.18	5445.14	5487.68	20581	0	80
2018.08.03	5485.11	5498.21	5458.28	5495.96	16843	0	80
2018.08.06	5501.07	5501.62	5454.99	5479.67	16525	0	80
2018.08.07	5484.21	5539.84	5483.64	5518.93	12121	0	80
2018.08.08	5517.43	5530.41	5492.51	5492.51	14207	0	80
2018.08.09	5495.02	5504.22	5467.52	5495.96	14326	0	80
2018.08.10	5476.67	5479.69	5389.99	5402.42	22649	0	80
2018.08.13	5383.84	5429.48	5383.84	5406.66	20888	0	80
2018.08.14	5419.89	5447.94	5391.59	5421.80	17721	0	80
2018.08.15	5410.31	5417.60	5281.05	5304.57	22509	0	80
2018.08.16	5328.79	5366.98	5306.20	5344.43	12986	0	80
2018.08.17	5347.09	5366.52	5312.62	5352.86	19268	0	80
2018.08.20	5353.04	5397.48	5349.26	5372.10	14926	0	80
2018.08.21	5374.47	5427.41	5367.02	5409.66	13517	0	80
2018.08.22	5395.11	5431.29	5395.11	5421.35	14377	0	80
2018.08.23	5413.18	5437.40	5412.88	5417.12	13166	0	80
2018.08.24	5423.64	5450.29	5420.08	5437.08	13501	0	80
2018.08.27	5451.14	5487.58	5447.01	5482.41	10529	0	80
2018.08.28	5484.24	5506.53	5476.50	5489.10	12413	0	80
2018.08.29	5496.58	5510.41	5475.58	5506.37	13595	0	80
2018.08.30	5497.35	5498.94	5460.25	5463.50	17969	0	80
2018.08.31	5466.41	5474.97	5386.34	5407.82	19398	0	80
2018.09.03	5404.82	5417.71	5385.93	5409.23	11970	0	80
2018.09.04	5411.69	5430.18	5321.87	5348.74	22176	0	80
2018.09.05	5343.13	5343.13	5256.93	5265.92	23934	0	80
2018.09.06	5254.34	5292.59	5239.25	5263.50	21368	0	80
2018.09.07	5253.57	5266.78	5225.12	5246.21	22771	0	80
2018.09.10	5247.66	5291.94	5239.89	5274.10	16000	0	80
2018.09.11	5279.35	5297.45	5239.32	5297.45	16635	0	80
2018.09.12	5293.78	5339.27	5288.01	5319.48	21343	0	80
2018.09.13	5314.30	5366.53	5314.30	5339.72	19252	0	80
2018.09.14	5343.00	5362.25	5334.33	5351.57	16213	0	80
2018.09.17	5340.88	5358.35	5328.30	5328.30	15883	0	80
2018.09.18	5328.31	5390.03	5328.31	5367.12	18331	0	80
2018.09.19	5369.89	5406.64	5358.49	5398.13	11844	0	80
2018.09.20	5395.60	5463.40	5393.06	5454.65	13691	0	80
2018.09.21	5463.93	5498.99	5461.16	5486.59	15774	0	80
2018.09.24	5479.65	5488.97	5462.56	5472.17	13220	0	80
2018.09.25	5463.75	5497.13	5463.57	5469.44	12862	0	80
2018.09.26	5482.91	5520.73	5471.14	5501.23	12570	0	80
2018.09.27	5496.10	5546.95	5485.12	5522.06	15827	0	80
2018.09.28	5528.86	5536.30	5457.50	5484.81	22013	0	80
2018.10.01	5502.42	5520.35	5489.43	5490.75	14438	0	80
2018.10.02	5484.32	5488.45	5440.07	5465.56	17938	0	80
2018.10.03	5469.67	5511.62	5467.90	5492.37	12080	0	80
2018.10.04	5473.94	5478.80	5388.36	5406.36	23630	0	80
2018.10.05	5409.46	5418.64	5331.03	5351.03	24855	0	80
2018.10.08	5357.67	5357.67	5284.49	5320.23	25566	0	80
2018.10.09	5320.23	5337.13	5259.52	5321.60	25357	0	80
2018.10.10	5321.60	5328.03	5156.68	5171.43	33701	0	80
2018.10.11	5171.43	5175.20	5056.59	5092.34	49519	0	80
2018.10.12	5092.34	5174.30	5059.84	5114.08	36416	0	80
2018.10.15	5084.28	5107.13	5057.17	5088.83	32604	0	80
2018.10.16	5088.83	5182.91	5081.03	5178.89	22193	0	80
2018.10.17	5178.89	5204.96	5115.97	5156.66	26403	0	80
2018.10.18	5156.66	5175.76	5075.81	5095.56	29786	0	80
2018.10.19	5095.56	5138.55	5056.64	5087.38	34271	0	80
2018.10.22	5111.21	5136.26	5047.05	5064.80	30425	0	80
2018.10.23	5064.80	5064.80	4954.66	5028.04	39993	0	80
2018.10.24	5028.04	5042.54	4905.03	4909.53	39252	0	80
2018.10.25	4909.53	5049.93	4909.53	5013.99	42650	0	80
2018.10.26	5013.99	5013.99	4895.68	4968.42	52960	0	80
