<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.09.23	10672.30	10681.30	10605.20	10613.90	42486	8603190	90
2016.09.26	10613.90	10613.90	10381.70	10385.90	47755	9952081	90
2016.09.27	10384.20	10467.30	10264.50	10394.10	58600	11796889	90
2016.09.28	10392.90	10523.90	10358.20	10506.80	58520	12038058	90
2016.09.29	10505.60	10576.90	10256.10	10302.70	65399	13531739	90
2016.09.30	10293.60	10551.30	10184.00	10527.20	67733	13943464	90
2016.10.03	10527.20	10527.20	10527.20	10527.20	2	225	140
2016.10.04	10510.90	10647.10	10488.10	10556.60	62165	13127365	90
2016.10.05	10559.30	10625.10	10483.20	10608.20	47811	9695714	90
2016.10.06	10604.50	10646.10	10535.20	10599.80	49552	10147915	90
2016.10.07	10597.80	10606.40	10450.90	10486.30	66364	13847856	90
2016.10.10	10486.30	10650.20	10453.60	10631.60	43496	9026101	90
2016.10.11	10629.40	10692.90	10545.20	10572.30	54810	11164612	90
2016.10.12	10571.40	10622.00	10502.50	10526.00	49875	10123358	90
2016.10.13	10522.30	10548.40	10346.70	10445.70	61447	12473234	90
2016.10.14	10446.90	10615.90	10421.90	10586.00	54809	11115489	90
2016.10.17	10533.40	10582.70	10485.60	10508.70	45981	9568935	90
2016.10.18	10507.00	10657.10	10498.80	10630.40	43784	8742319	90
2016.10.19	10627.20	10673.70	10586.60	10648.80	38085	7613678	90
2016.10.20	10645.60	10749.30	10591.00	10717.30	49622	10079707	90
2016.10.21	10713.50	10736.50	10670.50	10720.40	42328	8527410	90
2016.10.24	10720.40	10821.30	10702.40	10787.30	35119	7204663	90
2016.10.25	10781.10	10829.00	10738.10	10760.00	41759	8420144	90
2016.10.26	10755.00	10768.40	10629.60	10689.70	50085	10241566	90
2016.10.27	10687.50	10773.30	10644.20	10706.40	54394	11101867	90
2016.10.28	10703.40	10719.70	10579.60	10650.10	64110	13411494	90
2016.10.31	10682.50	10692.20	10631.80	10679.40	41016	8528331	90
2016.11.01	10676.60	10742.60	10455.60	10499.10	61812	12794709	90
2016.11.02	10495.60	10506.60	10331.60	10380.40	64226	13174577	90
2016.11.03	10365.20	10407.20	10294.50	10303.80	60553	12404333	90
2016.11.04	10302.20	10325.70	10201.60	10212.80	57943	11933237	90
2016.11.07	10433.10	10478.90	10379.60	10476.50	44058	9135715	90
2016.11.08	10471.60	10551.90	10413.30	10539.40	51442	10384432	90
2016.11.09	10550.90	10681.90	9981.30	10663.60	144656	24879590	90
2016.11.10	10658.60	10797.60	10575.00	10670.40	96356	19912232	90
2016.11.11	10672.60	10713.70	10584.00	10684.70	70219	14248220	90
2016.11.14	10684.70	10801.70	10667.60	10714.00	66441	14057444	90
2016.11.15	10710.80	10768.20	10664.30	10767.00	51982	10352558	90
2016.11.16	10764.50	10796.40	10609.50	10649.70	57728	11698082	90
2016.11.17	10650.30	10733.90	10603.70	10732.70	50262	10161185	90
2016.11.18	10727.50	10750.20	10647.80	10662.00	50864	10292124	90
2016.11.21	10662.00	10727.70	10592.90	10701.00	43946	9117799	90
2016.11.22	10696.70	10776.20	10687.50	10748.70	43027	8538919	90
2016.11.23	10747.50	10752.70	10602.00	10674.80	48986	10104826	90
2016.11.24	10676.10	10719.00	10651.10	10691.20	27178	5316022	90
2016.11.25	10691.20	10716.90	10648.10	10703.90	29900	5887685	90
2016.11.28	10703.90	10703.90	10551.80	10552.00	45833	9559250	90
2016.11.29	10550.00	10646.90	10538.80	10618.50	46214	9486678	90
2016.11.30	10619.70	10693.60	10604.20	10615.30	50587	10357513	90
2016.12.01	10616.40	10646.50	10481.10	10493.70	61414	12722900	90
2016.12.02	10491.40	10546.60	10402.00	10523.60	52062	10730899	90
2016.12.05	10523.60	10738.30	10421.90	10712.50	63705	13470344	90
2016.12.06	10712.50	10841.00	10666.50	10828.90	48107	9865091	90
2016.12.07	10828.90	11086.80	10816.90	11029.70	51189	10496201	90
2016.12.08	11029.70	11205.30	10984.20	11182.00	63591	13219564	90
2016.12.09	11182.00	11238.80	11145.30	11231.00	46344	9433029	90
2016.12.12	11231.00	11333.80	11140.60	11161.70	49437	9877389	90
2016.12.13	11161.70	11307.60	11145.00	11281.40	48389	9904924	90
2016.12.14	11281.40	11320.80	11221.60	11248.50	48806	9971008	90
2016.12.15	11246.90	11397.40	11220.80	11378.80	50386	9984959	90
2016.12.16	11378.80	11451.20	11350.90	11391.90	44781	10052946	90
2016.12.19	11391.70	11428.80	11378.50	11404.90	29319	6417156	90
2016.12.20	11406.40	11471.40	11399.90	11450.30	27537	6093519	90
2016.12.21	11450.80	11480.50	11442.30	11446.90	23635	5231685	90
2016.12.22	11446.80	11476.40	11426.40	11448.90	22935	5075443	90
2016.12.23	11448.20	11484.30	11406.70	11455.00	17959	3997679	90
2016.12.27	11455.00	11481.30	11425.50	11455.10	12470	2746667	90
2016.12.28	11453.70	11490.60	11430.10	11437.10	18066	4005081	90
2016.12.29	11435.80	11459.10	11409.40	11439.90	22160	4897008	90
2016.12.30	11441.20	11487.10	11402.50	11441.30	22331	4933064	90
2017.01.02	11433.30	11618.80	11433.30	11585.10	10994	2477250	90
2017.01.03	11585.10	11652.80	11552.90	11589.20	37474	8255218	90
2017.01.04	11589.10	11618.70	11530.10	11583.10	29979	6630327	90
2017.01.05	11584.40	11604.10	11530.90	11577.40	31358	6942304	90
2017.01.06	11578.70	11621.20	11544.00	11604.40	29380	6555209	90
2017.01.09	11604.40	11639.40	11521.10	11549.70	28207	6271520	90
2017.01.10	11549.70	11606.00	11523.20	11568.60	27371	6054993	90
2017.01.11	11567.40	11694.10	11523.80	11659.60	39024	8683892	90
2017.01.12	11660.30	11660.30	11490.10	11558.40	35363	7829722	90
2017.01.13	11561.20	11636.70	11552.00	11608.00	28822	6411384	90
2017.01.16	11608.07	11608.07	11529.05	11560.78	14206	3201085	81
2017.01.17	11553.20	11585.06	11423.90	11545.05	38853	8598507	81
2017.01.18	11545.05	11624.63	11528.32	11605.37	27899	6182644	81
2017.01.19	11604.09	11644.74	11559.27	11581.36	32106	7148674	81
2017.01.20	11579.58	11634.18	11545.37	11617.94	35880	8030822	81
2017.01.23	11617.94	11617.94	11506.94	11562.89	32844	7286755	81
2017.01.24	11562.89	11644.78	11537.96	11630.05	26635	5914319	81
2017.01.25	11630.05	11829.49	11623.62	11816.34	31247	6989567	81
2017.01.26	11818.84	11892.48	11808.54	11840.15	29649	6544437	81
2017.01.27	11837.36	11853.91	11797.47	11808.20	25069	5615769	81
2017.01.30	11808.20	11808.20	11658.91	11709.05	30909	6887144	81
2017.01.31	11709.05	11733.73	11533.10	11596.33	38221	8493873	81
2017.02.01	11594.78	11723.35	11583.85	11656.47	37931	8456982	81
2017.02.02	11656.47	11677.39	11598.04	11646.29	38392	8513914	81
2017.02.03	11645.01	11694.29	11609.18	11660.38	31792	7115187	81
2017.02.06	11660.38	11680.69	11479.15	11498.60	50709	9253592	1
2017.02.07	11498.60	11605.18	11462.73	11545.53	35072	7844012	81
2017.02.08	11544.27	11592.44	11478.96	11553.01	39087	8728193	81
2017.02.09	11553.01	11660.42	11541.81	11644.56	36692	8211822	81
2017.02.10	11644.56	11719.80	11643.26	11666.90	33939	7592033	81
2017.02.13	11666.90	11812.62	11666.90	11779.23	28898	6447805	81
2017.02.14	11777.97	11809.94	11751.35	11797.33	28892	6428072	81
2017.02.15	11798.59	11847.81	11722.97	11806.54	33311	7397147	81
2017.02.16	11807.79	11814.62	11727.73	11767.47	33450	7453776	81
2017.02.17	11768.73	11798.74	11691.75	11788.74	37995	8488302	81
2017.02.20	11788.74	11860.59	11769.37	11823.58	18501	4071746	81
2017.02.21	11823.58	11995.71	11797.33	11978.78	31733	7069521	81
2017.02.22	11978.78	12030.69	11965.42	12013.58	33189	7406219	80
2017.02.23	12013.58	12016.58	11924.62	11953.42	28310	6311938	80
2017.02.24	11949.62	11949.62	11721.28	11837.61	39764	8915203	80
2017.02.27	11837.61	11864.85	11791.37	11837.97	29340	6466751	80
2017.02.28	11839.22	11864.92	11779.61	11843.60	27350	6081096	80
2017.03.01	11843.60	12098.89	11830.09	12056.80	35439	7763231	80
2017.03.02	12059.28	12087.86	12032.36	12044.04	27046	6033684	80
2017.03.03	12040.51	12057.47	11988.98	12017.39	30457	6805315	80
2017.03.06	12017.64	12017.64	11919.29	11957.20	26052	5863824	80
2017.03.07	11956.20	12000.85	11933.79	11956.60	24138	5388078	80
2017.03.08	11951.07	12018.39	11905.94	11942.47	32604	7230997	80
2017.03.09	11939.95	12026.12	11917.61	12002.27	33277	7424004	80
2017.03.10	12001.00	12067.25	11932.54	11961.26	33175	7393617	80
2017.03.13	11961.26	12017.56	11946.55	12005.54	22905	5148856	80
2017.03.14	12001.96	12017.54	11928.56	11990.43	28712	6421397	80
2017.03.15	11988.42	12062.71	11976.88	12055.99	24605	5500404	80
2017.03.16	12057.59	12176.99	12043.94	12078.73	25849	5779535	80
2017.03.17	12072.22	12117.39	12017.16	12080.61	27975	6255583	80
2017.03.20	12059.79	12082.36	12029.53	12048.07	22970	5173368	80
2017.03.21	12043.30	12112.65	11894.97	11912.47	43191	9680310	80
2017.03.22	11907.97	11949.06	11850.64	11932.61	40908	9092458	80
2017.03.23	11933.65	12045.51	11894.75	12010.77	39696	8859379	80
2017.03.24	12012.78	12097.52	12008.97	12075.59	36963	8221793	80
2017.03.27	12044.34	12046.92	11915.06	12037.05	41941	9439666	80
2017.03.28	12039.64	12183.54	12031.50	12166.86	33391	7422082	80
2017.03.29	12173.25	12235.20	12161.54	12197.62	32573	7272459	80
2017.03.30	12197.64	12271.42	12195.05	12271.42	28273	6257581	80
2017.03.31	12272.94	12341.46	12216.74	12318.53	29251	6503822	80
2017.04.03	12308.21	12387.15	12205.99	12274.80	36248	8145579	80
2017.04.04	12273.51	12305.94	12224.40	12304.64	32307	7182997	80
2017.04.05	12307.26	12313.18	12148.73	12155.92	37050	8245724	80
2017.04.06	12159.18	12244.38	12116.60	12225.94	40772	9015494	80
2017.04.07	12227.25	12254.64	12115.89	12229.22	40303	8724174	80
2017.04.10	12221.28	12274.24	12170.28	12186.83	31270	6953516	80
2017.04.11	12188.14	12222.40	12047.15	12185.14	43278	9645195	80
2017.04.12	12183.36	12243.41	12121.13	12123.05	42073	9397399	80
2017.04.13	12121.77	12155.07	12066.30	12091.96	37733	8363475	80
2017.04.18	12220.52	12220.52	11956.54	11991.69	44502	9963914	80
2017.04.19	11989.14	12041.04	11964.77	11965.71	33418	7465792	80
2017.04.20	11969.57	12062.35	11941.28	12037.87	35130	7810883	80
2017.04.21	12040.44	12091.92	12008.01	12075.97	37307	8462585	80
2017.04.24	12076.72	12479.23	12076.72	12463.22	39464	8757212	80
2017.04.25	12461.42	12514.81	12429.58	12465.75	28139	6230049	80
2017.04.26	12464.65	12487.49	12415.98	12415.98	28415	6339328	80
2017.04.27	12417.50	12477.40	12416.20	12454.42	27573	6103264	80
2017.04.28	12443.41	12461.79	12408.39	12435.88	25318	5642970	80
2017.05.02	12465.17	12530.70	12432.92	12510.72	24295	5420797	80
2017.05.03	12505.48	12537.47	12476.37	12524.41	24950	5596500	80
2017.05.04	12521.79	12655.82	12519.16	12649.30	32467	7262272	80
2017.05.05	12649.66	12832.25	12593.54	12819.26	32695	7296840	80
2017.05.08	12864.80	12872.30	12658.77	12702.44	30808	6823730	80
2017.05.09	12699.80	12784.55	12690.68	12741.43	25564	5730150	80
2017.05.10	12734.79	12777.41	12703.51	12749.50	24156	5363935	80
2017.05.11	12751.01	12772.87	12661.32	12727.99	28960	6524587	80
2017.05.12	12728.00	12786.48	12707.25	12782.73	25657	5750880	80
2017.05.15	12785.18	12839.44	12727.57	12807.73	26509	5977815	80
2017.05.16	12806.39	12843.07	12774.90	12792.45	28030	6268122	80
2017.05.17	12789.11	12789.11	12533.78	12541.27	42615	9422471	80
2017.05.18	12537.77	12641.64	12490.31	12603.48	53157	11825073	80
2017.05.19	12604.82	12659.77	12589.74	12630.75	34217	7679806	80
2017.05.22	12639.89	12689.31	12568.78	12635.16	30248	6818056	80
2017.05.23	12633.83	12704.74	12586.86	12666.01	35276	7869584	80
2017.05.24	12663.36	12665.36	12614.42	12647.66	25810	5768744	80
2017.05.25	12645.66	12711.55	12541.49	12617.05	33098	7387208	80
2017.05.26	12615.73	12619.66	12528.76	12601.22	30876	6912742	80
2017.05.29	12602.99	12646.84	12576.95	12626.25	14939	3374208	80
2017.05.30	12632.23	12648.10	12564.63	12584.74	32344	7254634	80
2017.05.31	12580.16	12711.27	12576.55	12645.67	42301	9487710	80
2017.06.01	12640.54	12698.57	12618.59	12694.65	33265	7439392	80
2017.06.02	12693.33	12881.34	12692.03	12842.49	41056	9188184	80
2017.06.06	12781.35	12791.70	12653.98	12667.74	36183	8143264	80
2017.06.07	12667.08	12747.69	12637.65	12691.47	36125	7830300	80
2017.06.08	12688.84	12743.19	12673.78	12736.77	34753	7565810	80
2017.06.09	12676.92	12821.24	12676.92	12773.82	41505	8654645	80
2017.06.12	12766.27	12785.19	12664.00	12702.85	38513	8239420	80
2017.06.13	12698.91	12809.48	12692.36	12797.23	28171	6077285	80
2017.06.14	12797.89	12921.00	12776.51	12825.42	35436	7514690	80
2017.06.15	12822.78	12825.42	12617.37	12703.57	34938	7502085	80
2017.06.16	12700.61	12764.35	12690.27	12755.85	31887	6890655	80
2017.06.19	12769.70	12914.94	12762.95	12893.58	29219	6367905	80
2017.06.20	12892.26	12953.58	12780.86	12816.73	29482	6290225	80
2017.06.21	12813.43	12817.66	12708.68	12756.05	36717	7858090	80
2017.06.22	12754.08	12806.49	12716.07	12768.22	29380	6328345	80
2017.06.23	12766.24	12794.12	12675.24	12733.41	30749	6706350	80
2017.06.26	12715.51	12841.53	12703.55	12765.74	28924	6237415	80
2017.06.27	12765.74	12779.29	12585.92	12599.88	42323	8999785	80
2017.06.28	12594.66	12704.48	12535.62	12700.68	40200	8718505	80
2017.06.29	12700.03	12732.58	12349.51	12411.07	52574	11088590	80
2017.06.30	12409.78	12459.70	12310.08	12375.26	42200	9137880	80
2017.07.03	12386.36	12487.75	12383.80	12441.03	30455	6559775	80
2017.07.04	12440.98	12483.18	12413.85	12445.36	21665	4670865	80
2017.07.05	12432.20	12498.96	12403.64	12473.93	36509	7885820	80
2017.07.06	12473.14	12497.98	12315.22	12350.38	42226	9113595	80
2017.07.07	12356.79	12426.42	12338.06	12420.41	31108	6713495	80
2017.07.10	12421.90	12483.82	12403.28	12449.65	27270	5919830	80
2017.07.11	12449.08	12540.83	12416.25	12492.52	31520	6722055	80
2017.07.12	12490.73	12655.48	12453.54	12636.65	32010	6938575	80
2017.07.13	12636.65	12678.14	12611.89	12657.21	26970	5843795	80
2017.07.14	12655.20	12665.10	12576.35	12649.09	26387	5760235	80
2017.07.17	12651.89	12674.09	12540.21	12597.35	28180	6159065	80
2017.07.18	12596.06	12596.06	12383.58	12447.01	37574	8181895	80
2017.07.19	12441.34	12490.14	12417.62	12483.60	28530	6237710	80
2017.07.20	12481.06	12575.90	12390.18	12453.73	36782	8035675	80
2017.07.21	12451.21	12465.34	12190.17	12253.84	39583	8698640	80
2017.07.24	12246.96	12254.49	12140.27	12236.50	33038	7254365	80
2017.07.25	12235.25	12302.60	12210.72	12266.31	32783	7171745	80
2017.07.26	12263.58	12343.40	12242.57	12256.79	29408	6352940	80
2017.07.27	12258.02	12295.13	12146.82	12185.81	39685	8403125	80
2017.07.28	12183.96	12184.57	12095.17	12174.11	35347	7715420	80
2017.07.31	12180.33	12211.59	12084.60	12103.03	29804	6468865	80
2017.08.01	12100.57	12302.47	12086.99	12262.52	32103	7038865	80
2017.08.02	12259.54	12279.36	12150.63	12181.79	33117	7221555	80
2017.08.03	12179.31	12184.93	12098.03	12142.49	32354	7064730	80
2017.08.04	12144.68	12322.89	12124.51	12290.13	30377	6662780	80
2017.08.07	12289.83	12334.57	12224.17	12249.45	27056	0	80
2017.08.08	12245.97	12330.85	12182.04	12233.10	32473	0	80
2017.08.09	12224.43	12231.87	12097.52	12185.73	46273	0	80
2017.08.10	12184.95	12186.96	11936.34	11943.93	48926	0	80
2017.08.11	11939.69	12048.63	11918.21	11995.81	46540	0	80
2017.08.14	11995.51	12196.26	11995.51	12172.04	33395	0	80
2017.08.15	12168.33	12240.22	12155.62	12202.88	35276	0	80
2017.08.16	12204.11	12300.99	12184.25	12229.28	33741	0	74
2017.08.17	12229.89	12291.99	12091.94	12111.92	49562	0	74
2017.08.18	12113.15	12197.44	12081.08	12160.09	50217	0	74
2017.08.21	12159.82	12201.59	12019.75	12080.11	44458	0	74
2017.08.22	12075.61	12262.29	12073.12	12258.54	37237	0	74
2017.08.23	12257.91	12269.52	12153.40	12159.62	40111	0	74
2017.08.24	12159.86	12256.46	12136.39	12199.98	39823	0	74
2017.08.25	12198.72	12250.52	12130.34	12172.37	41520	0	74
2017.08.28	12161.12	12179.79	12063.56	12134.07	34405	0	74
2017.08.29	12132.83	12132.83	11866.60	11991.24	55112	0	74
2017.08.30	11990.01	12041.23	11976.92	12016.31	38561	0	74
2017.08.31	12014.47	12116.21	12013.86	12067.63	39543	0	74
2017.09.01	12066.40	12191.56	12061.94	12150.38	39480	0	74
2017.09.04	12149.33	12149.33	12032.53	12122.88	29028	0	74
2017.09.05	12122.88	12210.80	12039.97	12083.66	55172	0	74
2017.09.06	12083.65	12301.03	12052.02	12276.97	50811	0	74
2017.09.07	12271.98	12365.38	12242.05	12322.42	55180	0	74
2017.09.08	12321.80	12323.00	12242.97	12289.54	43131	0	74
2017.09.11	12339.79	12507.66	12330.79	12497.17	35205	0	74
2017.09.12	12495.91	12558.94	12482.64	12519.64	34628	0	74
2017.09.13	12520.87	12567.47	12474.78	12547.20	28213	0	74
2017.09.14	12544.93	12555.90	12497.75	12544.21	29710	0	30
2017.09.15	12544.21	12562.35	12499.26	12534.69	37322	0	0
2017.09.18	12534.39	12614.51	12534.39	12561.42	30091	0	74
2017.09.19	12562.67	12575.22	12525.41	12548.18	31115	0	74
2017.09.20	12549.93	12640.58	12516.41	12631.23	33654	0	74
2017.09.21	12628.70	12642.52	12582.15	12600.61	32136	0	74
2017.09.22	12600.61	12648.34	12548.99	12614.23	33364	0	74
2017.09.25	12613.93	12634.54	12550.74	12589.31	38072	0	74
2017.09.26	12589.31	12631.66	12549.09	12597.02	33947	0	74
2017.09.27	12597.01	12704.73	12592.74	12675.82	36049	0	74
2017.09.28	12673.28	12724.75	12663.69	12718.50	31895	0	74
2017.09.29	12715.73	12847.41	12703.07	12843.40	31932	0	2
2017.10.02	12843.10	12915.57	12843.10	12910.31	31592	0	74
2017.10.04	12910.01	12982.99	12893.20	12943.78	30037	0	74
2017.10.05	12939.72	12987.64	12933.16	12976.25	27404	0	74
2017.10.06	12977.24	12995.15	12940.27	12967.81	27359	0	74
2017.10.09	12967.51	12996.40	12934.92	12944.71	22597	0	74
2017.10.10	12943.44	12980.85	12907.70	12956.32	30943	0	74
2017.10.11	12953.77	12984.52	12923.83	12966.98	25219	0	74
2017.10.12	12965.70	13003.53	12943.50	12971.71	24484	0	74
2017.10.13	12967.89	13038.09	12962.54	12997.25	27077	0	74
2017.10.16	12996.95	13026.73	12977.49	12997.80	23177	0	30
2017.10.17	12997.80	13033.62	12966.45	13005.74	24657	0	74
2017.10.18	13005.73	13095.56	13003.09	13057.24	24416	0	74
2017.10.19	13053.19	13053.99	12909.43	12997.43	41472	0	74
2017.10.20	12997.42	13069.15	12954.07	12987.49	29704	0	74
2017.10.23	12987.19	13070.93	12972.60	12978.94	30257	0	74
2017.10.24	12977.66	13056.43	12976.40	13001.29	33482	0	74
2017.10.25	13002.55	13049.14	12913.55	12988.10	46476	0	74
2017.10.26	12989.36	13180.35	12940.54	13169.42	49300	0	74
2017.10.27	13169.42	13251.80	13150.76	13218.50	42943	0	74
2017.10.30	13212.08	13256.29	13199.48	13229.19	29498	0	74
2017.11.01	13229.19	13488.67	13229.19	13466.09	39555	0	74
2017.11.02	13460.42	13470.70	13404.51	13468.45	37733	0	74
2017.11.03	13468.15	13506.24	13428.19	13472.92	31804	0	74
2017.11.06	13469.37	13495.97	13439.92	13469.18	31088	0	74
2017.11.07	13465.12	13533.68	13338.17	13361.97	44318	0	74
2017.11.08	13354.22	13420.22	13325.25	13387.54	40999	0	74
2017.11.09	13390.12	13418.05	13106.68	13184.97	66991	0	74
2017.11.10	13179.86	13217.48	13108.94	13125.79	50470	0	74
2017.11.13	13121.99	13164.28	12959.65	13090.14	42472	0	74
2017.11.14	13087.60	13138.15	12998.90	13040.26	44917	0	74
2017.11.15	13040.26	13040.26	12844.84	12951.84	52269	0	74
2017.11.16	12951.84	13098.13	12944.00	13086.77	36271	0	74
2017.11.17	13080.44	13090.39	12967.79	12979.74	38339	0	74
2017.11.20	12975.78	13086.76	12857.03	13057.40	42653	0	74
2017.11.21	13056.14	13211.50	13024.11	13164.00	38466	0	74
2017.11.22	13164.00	13191.36	12959.68	12962.93	39659	0	74
2017.11.23	12962.93	13051.94	12904.98	13007.76	31875	0	74
2017.11.24	13006.01	13162.51	12978.99	13066.10	37085	0	74
2017.11.27	13065.50	13118.38	12989.40	13024.72	41358	0	74
2017.11.28	13024.72	13130.25	12963.71	13113.38	41618	0	74
2017.11.29	13112.13	13196.21	13031.30	13054.92	44326	0	74
2017.11.30	13054.92	13179.11	13013.84	13024.13	45252	0	74
2017.12.01	13026.59	13074.06	12809.84	12945.28	58828	0	74
2017.12.04	12944.43	13118.84	12944.43	13023.83	48097	0	74
2017.12.05	13023.83	13094.70	12958.79	12998.39	47268	0	74
2017.12.06	12998.39	13035.67	12861.43	13006.83	45680	0	74
2017.12.07	13003.86	13110.76	12986.69	13110.76	38339	0	74
2017.12.08	13109.52	13241.52	13097.58	13161.76	34056	0	74
2017.12.11	13161.16	13202.98	13111.40	13170.16	31638	0	74
2017.12.12	13170.16	13184.39	13079.08	13171.52	31783	0	74
2017.12.13	13171.52	13189.76	13069.16	13083.62	24164	0	30
2017.12.14	13081.16	13161.51	13008.68	13009.90	29021	0	74
2017.12.15	13014.81	13139.22	13005.18	13124.21	32739	0	74
2017.12.18	13123.61	13332.84	13123.61	13310.01	31287	0	74
2017.12.19	13312.48	13345.68	13203.81	13231.41	26530	0	74
2017.12.20	13230.17	13269.28	13023.41	13065.76	38801	0	74
2017.12.21	13065.76	13139.67	13012.88	13064.46	30358	0	74
2017.12.22	13063.24	13108.54	13050.85	13076.06	21959	0	74
2017.12.27	13075.46	13130.87	13017.22	13058.81	25991	0	74
2017.12.28	13058.81	13070.42	12964.36	12981.52	21595	0	74
2017.12.29	12980.32	13002.84	12832.60	12863.35	24268	0	15
2018.01.02	12862.50	12944.26	12740.93	12883.93	36758	0	74
2018.01.03	12882.72	13024.20	12874.25	12994.09	32430	0	74
2018.01.04	12996.29	13208.57	12994.18	13170.93	35071	0	74
2018.01.05	13172.14	13344.71	13168.79	13335.45	32968	0	74
2018.01.08	13335.36	13413.55	13332.59	13371.99	31018	0	74
2018.01.09	13371.99	13427.46	13344.71	13382.80	30982	0	74
2018.01.10	13379.75	13391.31	13224.02	13269.61	40784	0	74
2018.01.11	13265.78	13302.72	13150.01	13247.64	36392	0	74
2018.01.12	13247.64	13266.00	13165.89	13239.94	34905	0	74
2018.01.15	13239.34	13290.04	13171.74	13196.61	23912	0	74
2018.01.16	13196.01	13352.94	13133.89	13166.08	47018	0	74
2018.01.17	13163.70	13259.16	13136.03	13233.57	40549	0	74
2018.01.18	13231.20	13305.83	13199.55	13268.47	39896	0	74
2018.01.19	13269.38	13473.62	13242.68	13463.86	38434	0	74
2018.01.22	13463.01	13519.14	13409.97	13504.91	30845	0	74
2018.01.23	13504.91	13600.99	13500.25	13555.38	37839	0	74
2018.01.24	13550.00	13575.77	13371.72	13426.22	44006	0	74
2018.01.25	13421.49	13444.24	13220.98	13331.25	51784	0	74
2018.01.26	13331.25	13388.69	13265.13	13387.69	37013	0	74
2018.01.29	13387.09	13410.20	13272.40	13303.73	38807	0	74
2018.01.30	13304.89	13329.71	13165.77	13190.24	53700	0	74
2018.01.31	13190.24	13268.45	13157.85	13194.14	43708	0	74
2018.02.01	13194.14	13301.16	12937.69	12979.04	59643	0	74
2018.02.02	12977.89	13007.70	12697.99	12712.00	63199	0	74
2018.02.05	12630.07	12753.43	12042.85	12149.23	78377	0	74
2018.02.06	12188.99	12667.24	11692.76	12599.06	110857	0	74
2018.02.07	12597.30	12667.40	12414.46	12498.69	68552	0	74
2018.02.08	12499.69	12551.27	12130.61	12199.30	75918	0	74
2018.02.09	12199.30	12298.28	11908.12	12216.05	87970	0	74
2018.02.12	12215.45	12379.98	12215.45	12339.62	59953	0	74
2018.02.13	12339.62	12372.10	12182.58	12257.48	54891	0	74
2018.02.14	12255.62	12442.92	12071.61	12402.03	51998	0	74
2018.02.15	12401.03	12481.90	12273.62	12372.20	49906	0	74
2018.02.16	12369.93	12535.19	12363.10	12486.53	50954	0	0
2018.02.19	12506.23	12555.02	12360.42	12392.43	27584	0	74
2018.02.20	12392.43	12504.07	12332.49	12430.54	50587	0	74
2018.02.21	12427.90	12512.94	12370.26	12382.80	47042	0	74
2018.02.22	12385.10	12499.08	12281.05	12470.53	56119	0	74
2018.02.23	12469.38	12550.33	12429.85	12542.73	43574	0	74
2018.02.26	12572.87	12611.73	12482.09	12601.30	38562	0	74
2018.02.27	12600.17	12611.45	12424.62	12439.08	53818	0	74
2018.02.28	12429.96	12518.20	12356.39	12376.44	54093	0	58
2018.03.01	12371.45	12401.43	12010.67	12074.43	76632	0	58
2018.03.02	12071.41	12103.72	11875.77	12002.52	67348	0	58
2018.03.05	11961.88	12183.65	11730.35	12159.88	60126	0	87
2018.03.06	12159.87	12273.05	12107.17	12132.86	54619	0	74
2018.03.07	12135.91	12279.43	11962.61	12241.36	60274	0	87
2018.03.08	12244.36	12387.41	12175.89	12330.91	49520	0	68
2018.03.09	12327.88	12411.39	12284.13	12373.97	40719	0	68
2018.03.12	12383.89	12476.69	12358.73	12407.00	40402	0	60
2018.03.13	12387.91	12459.66	12115.79	12154.01	48221	0	52
2018.03.14	12142.20	12324.30	12120.12	12255.41	45228	0	74
2018.03.15	12256.17	12382.69	12211.60	12381.44	34467	0	74
2018.03.16	12366.49	12452.41	12334.32	12395.05	40300	0	80
2018.03.19	12381.87	12395.24	12159.25	12243.98	56078	0	74
2018.03.20	12237.32	12345.82	12188.53	12338.82	48605	0	74
2018.03.21	12340.61	12369.29	12217.13	12254.87	48559	0	74
2018.03.22	12259.03	12291.67	11969.45	11986.19	69613	0	74
2018.03.23	11976.90	12002.35	11756.39	11777.63	79505	0	74
2018.03.26	11784.53	11984.83	11706.23	11920.52	57441	0	80
2018.03.27	11918.84	12043.45	11800.31	11835.51	59828	0	74
2018.03.28	11840.04	12013.06	11768.23	11956.77	80817	0	74
2018.03.29	11955.62	12163.24	11923.50	12119.40	59370	0	74
2018.04.03	11971.23	12070.86	11911.47	12053.97	61155	0	74
2018.04.04	12049.36	12087.00	11791.39	12072.44	65096	0	74
2018.04.05	12076.73	12324.27	12069.88	12276.66	53625	0	74
2018.04.06	12276.66	12291.79	12098.51	12181.83	65355	0	74
2018.04.09	12181.83	12372.38	12181.83	12254.80	56195	0	74
2018.04.10	12251.88	12428.52	12222.73	12368.62	66485	0	74
2018.04.11	12368.62	12392.20	12254.34	12278.03	56027	0	74
2018.04.12	12280.35	12435.29	12262.29	12430.65	46886	0	74
2018.04.13	12430.65	12525.52	12385.69	12448.29	48167	0	74
2018.04.16	12448.29	12557.01	12375.71	12420.63	44301	0	74
2018.04.17	12417.73	12615.46	12411.34	12577.32	42572	0	74
2018.04.18	12577.32	12640.09	12546.71	12598.87	41085	0	74
